layer_idx,sublayer,dw_zero_ratio,dw_1lsb_ratio,dw_absmean,min_nonzero_delta,dw_absmax,dw_q90,dw_q99,pulse_sat_ratio,bound_sat_ratio,grad_absmean,grad_deadzone_ratio,update_vs_grad_cosine,eff_lr_slope,BL_mean,BL_p99,BL_hit_ratio,pulse_under_frac,pulse_ok_frac,pulse_over_frac,dw_fast_zero_ratio,dw_fast_1lsb_ratio,dw_fast_absmean,dw_slow_zero_ratio,dw_slow_1lsb_ratio,dw_slow_absmean,dw_fast_vs_grad_cosine,dw_fast_eff_lr_slope,hidden_absmean,hidden_absmax,hidden_below1_ratio,hidden_trunc_nonzero_ratio,hidden_trunc_meanabs,is_transfer_step,transfer_duty,transfer_spike,transfer_efficiency,buffer_above_thresh_ratio,sign_mismatch_ratio,rel_update_error,BL_fp_mean,BL_fp_p99,BL_fp_hit_ratio,dw_p50,trace_every
0,FFN1,0.973046875,0.026953125,3.3092730063799535e-06,4.7286879271268846e-05,0.00020767468959093094,0.0,0.00013593072653748096,0.0,0.0,0.00027729724533855917,1.0,-0.03198820296674967,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.984375,48820.18125,0.026953125,1.0,0.0,0.0,1.0
0,FFN2,0.982421875,0.017578125,2.2855194401927294e-06,8.364487439393997e-05,0.0001953776925802231,0.0,9.459914435865358e-05,0.0,0.0,0.00022150388103909792,1.0,0.032291936315596105,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.98984375,39928.675390625,0.017578125,0.8,0.0,0.0,1.0
0,K,0.983203125,0.016796875,2.344728454772849e-06,7.907561957836151e-05,0.00020061656832695007,0.0,8.568497432861477e-05,0.0,0.0,0.00014319394686026498,1.0,0.03326971046626568,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.9890625,39850.96875,0.016796875,0.6,0.0,0.0,1.0
0,O,0.922265625,0.077734375,7.269682100741193e-06,2.1312804892659188e-05,0.00035457946360111235,0.0,0.00012073490506736562,0.0,0.0,0.00041403117356821897,1.0,-0.004238790087401867,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.963671875,69470.66640625,0.077734375,1.0,0.0,0.0,1.0
0,Q,0.98828125,0.01171875,1.7557798855705186e-06,8.107973262667656e-05,0.00023383055813610553,0.0,6.05284352786839e-05,0.0,0.0,0.00016207859735004604,1.0,0.02254182593896985,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.9921875,38396.566015625,0.01171875,0.6,0.0,0.0,1.0
0,V,0.94140625,0.05859375,5.8205219829687845e-06,2.723410725593567e-05,0.00022542569786310196,0.0,0.00012531810061773286,0.0,0.0,0.000367996544810012,1.0,0.04007194209843874,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.96640625,58589.4609375,0.05859375,1.0,0.0,0.0,1.0
1,FFN1,0.97578125,0.02421875,2.784498337859986e-06,4.9466348718851806e-05,0.0001779619720764458,0.0,0.0001096099935239181,0.0,0.0,0.00027358419611118735,1.0,0.017999154701828956,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.98515625,40804.326953125,0.02421875,0.8,0.0,0.0,1.0
1,FFN2,0.980078125,0.019921875,2.8982552066736387e-06,7.240697741508483e-05,0.00026195538812316953,0.0,0.0001291456224862486,0.0,0.0,0.00021872223587706685,1.0,-0.005082082003355026,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.990234375,50187.47421875,0.019921875,1.0,0.0,0.0,1.0
1,K,0.979296875,0.020703125,2.969950583064929e-06,6.518826121464372e-05,0.00024055687244981528,0.0,0.00011367792030796409,0.0,0.0,0.00020659536821767687,1.0,0.015506140177603812,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.987890625,48940.231640625,0.020703125,0.8,0.0,0.0,1.0
1,O,0.913671875,0.086328125,7.2272873694601e-06,2.3617176339030266e-05,0.00018469467759132385,7.75560547481291e-06,0.00011862766259582714,0.0,0.0,0.00040875215199775994,1.0,0.03474086727946997,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.95234375,59783.19296875,0.086328125,1.0,0.0,0.0,1.0
