step,mode,layer_idx,sublayer,module_name,dw_min,desired_bl,sto_round_update,update_bl_management,update_management,dw_zero_ratio,dw_1lsb_ratio,dw_absmean,min_nonzero_delta,dw_absmax,dw_q90,dw_q99,pulse_sat_ratio,bound_sat_ratio,grad_absmean,grad_deadzone_ratio,update_vs_grad_cosine,eff_lr_slope,BL_mean,BL_p99,BL_hit_ratio,pulse_under_frac,pulse_ok_frac,pulse_over_frac,dw_fast_zero_ratio,dw_fast_1lsb_ratio,dw_fast_absmean,dw_slow_zero_ratio,dw_slow_1lsb_ratio,dw_slow_absmean,dw_fast_vs_grad_cosine,dw_fast_eff_lr_slope,hidden_absmean,hidden_absmax,hidden_below1_ratio,hidden_trunc_nonzero_ratio,hidden_trunc_meanabs,is_transfer_step,transfer_duty,transfer_spike,transfer_efficiency,buffer_above_thresh_ratio,sign_mismatch_ratio,rel_update_error,BL_fp_mean,BL_fp_p99,BL_fp_hit_ratio,dw_p50,trace_every
0,single,0,Q,bert.encoder.layer.0.attention.self.query,0.001,31,0,1,1,0.984375,0.015625,1.992370016523637e-06,4.9095600843429565e-05,0.00020318478345870972,0.0,0.00010635617218213156,0.0,0.0,0.00014838212518952787,1.0,-0.05358266457915306,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.994140625,38395.08203125,0.015625,1.0,0.0,0.0,1
0,single,0,K,bert.encoder.layer.0.attention.self.key,0.001,31,0,1,1,0.994140625,0.005859375,1.161097316071391e-06,0.00013710185885429382,0.00024760887026786804,0.0,0.0,0.0,0.0,0.00015341481775976717,1.0,-0.07441747188568115,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.998046875,35229.390625,0.005859375,0.0,0.0,0.0,1
0,single,0,V,bert.encoder.layer.0.attention.self.value,0.001,31,0,1,1,0.919921875,0.080078125,7.721911060798448e-06,2.4404376745224e-05,0.0002094469964504242,0.0,0.00015613727737218142,0.0,0.0,0.00035999296233057976,1.0,0.10138371586799622,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.958984375,67731.5625,0.080078125,1.0,0.0,0.0,1
0,single,0,O,bert.encoder.layer.0.attention.output.dense,0.001,31,0,1,1,0.923828125,0.076171875,6.641593245149124e-06,1.4154240489006042e-05,0.00020300224423408508,0.0,0.00011272096890024841,0.0,0.0,0.00044144841376692057,1.0,0.0803128108382225,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.955078125,58162.0078125,0.076171875,1.0,0.0,0.0,1
0,single,0,FFN1,bert.encoder.layer.0.intermediate.dense,0.001,31,0,1,1,0.97265625,0.02734375,3.6767278288607486e-06,5.593150854110718e-05,0.00020645605400204659,0.0,0.00014458720397669822,0.0,0.0,0.0002497140085324645,1.0,-0.20227684080600739,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.98046875,53001.91796875,0.02734375,1.0,0.0,0.0,1
0,single,0,FFN2,bert.encoder.layer.0.output.dense,0.001,31,0,1,1,0.96875,0.03125,3.922079486073926e-06,7.285922765731812e-05,0.00017407909035682678,0.0,0.0001432921562809497,0.0,0.0,0.0002474063076078892,1.0,0.17770104110240936,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.982421875,51732.53125,0.03125,1.0,0.0,0.0,1
0,single,1,Q,bert.encoder.layer.1.attention.self.query,0.001,31,0,1,1,0.978515625,0.021484375,3.2661137083778158e-06,7.985904812812805e-05,0.00021304190158843994,0.0,0.00015126973448786885,0.0,0.0,0.00028327599284239113,1.0,-0.0355900302529335,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.98828125,52399.05078125,0.021484375,1.0,0.0,0.0,1
0,single,1,K,bert.encoder.layer.1.attention.self.key,0.001,31,0,1,1,0.970703125,0.029296875,3.625792260208982e-06,6.266310811042786e-05,0.0001883581280708313,0.0,0.00013026170199736953,0.0,0.0,0.0002368203131482005,1.0,-0.03539130464196205,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.984375,49663.53515625,0.029296875,1.0,0.0,0.0,1
0,single,1,V,bert.encoder.layer.1.attention.self.value,0.001,31,0,1,1,0.9453125,0.0546875,4.548390279524028e-06,1.0435469448566437e-05,0.00017765536904335022,0.0,0.00011399330105632544,0.0,0.0,0.00042000983376055956,1.0,-0.1269073635339737,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.978515625,47705.69140625,0.0546875,1.0,0.0,0.0,1
0,single,1,O,bert.encoder.layer.1.attention.output.dense,0.001,31,0,1,1,0.912109375,0.087890625,7.618458766955882e-06,3.06740403175354e-05,0.00018950365483760834,0.0,0.0001195866207126528,0.0,0.0,0.0004698561388067901,1.0,0.07216997444629669,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.94140625,62618.91015625,0.087890625,1.0,0.0,0.0,1
0,single,1,FFN1,bert.encoder.layer.1.intermediate.dense,0.001,31,0,1,1,0.966796875,0.033203125,4.2631545511540025e-06,4.949048161506653e-05,0.00019846856594085693,0.0,0.00014119080151431262,0.0,0.0,0.0002844551345333457,1.0,-0.06035240739583969,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.986328125,55071.58203125,0.033203125,1.0,0.0,0.0,1
0,single,1,FFN2,bert.encoder.layer.1.output.dense,0.001,31,0,1,1,0.978515625,0.021484375,2.729203515627887e-06,8.46274197101593e-05,0.00019313395023345947,0.0,0.0001259425625903532,0.0,0.0,0.00023756481823511422,1.0,-0.047430992126464844,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.99609375,43405.58203125,0.021484375,1.0,0.0,0.0,1
