layer_idx,sublayer,dw_zero_ratio,dw_1lsb_ratio,dw_absmean,min_nonzero_delta,dw_absmax,dw_q90,dw_q99,pulse_sat_ratio,bound_sat_ratio,grad_absmean,grad_deadzone_ratio,update_vs_grad_cosine,eff_lr_slope,BL_mean,BL_p99,BL_hit_ratio,pulse_under_frac,pulse_ok_frac,pulse_over_frac,dw_fast_zero_ratio,dw_fast_1lsb_ratio,dw_fast_absmean,dw_slow_zero_ratio,dw_slow_1lsb_ratio,dw_slow_absmean,dw_fast_vs_grad_cosine,dw_fast_eff_lr_slope,hidden_absmean,hidden_absmax,hidden_below1_ratio,hidden_trunc_nonzero_ratio,hidden_trunc_meanabs,is_transfer_step,transfer_duty,transfer_spike,transfer_efficiency,buffer_above_thresh_ratio,sign_mismatch_ratio,rel_update_error,BL_fp_mean,BL_fp_p99,BL_fp_hit_ratio,dw_p50,trace_every
4,FFN2,0.980859375,0.019140625,2.7381913696444826e-06,7.619112730026246e-05,0.0002352704294025898,0.0,0.00012904113827971742,0.0,0.0,0.00023463367542717606,1.0,0.03966412022709846,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.98984375,46794.871875,0.019140625,1.0,0.0,0.0,1.0
4,K,0.97578125,0.02421875,3.3439807793911314e-06,5.564838647842407e-05,0.0002737514674663544,0.0,0.00013923679362051188,0.0,0.0,0.00021565854258369653,1.0,0.009742895886301995,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.986328125,53107.71015625,0.02421875,1.0,0.0,0.0,1.0
4,O,0.935546875,0.064453125,6.6590420829015786e-06,2.6316195726394653e-05,0.00022134874016046524,0.0,0.00014091468619881198,0.0,0.0,0.0004638700629584491,1.0,0.018252690334338694,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.96484375,63257.74140625,0.064453125,1.0,0.0,0.0,1.0
4,Q,0.978515625,0.021484375,3.03875738154602e-06,9.077066788449883e-05,0.00021267831325531006,0.0,0.00010785572958411649,0.0,0.0,0.00024585920036770406,1.0,0.04135532565414905,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.9875,47112.595703125,0.021484375,0.8,0.0,0.0,1.0
4,V,0.962109375,0.037890625,4.2667373236326965e-06,3.878995776176453e-05,0.00019115544855594636,0.0,0.00012692596210399642,0.0,0.0,0.00041677297558635474,1.0,0.10063443481922149,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.973828125,51945.38359375,0.037890625,1.0,0.0,0.0,1.0
5,FFN1,0.973046875,0.026953125,3.5952301459474257e-06,6.246045231819152e-05,0.00021616630256175994,0.0,0.00012169039400760085,0.0,0.0,0.0003294091671705246,1.0,0.03464149832725525,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.983984375,50287.11796875,0.026953125,0.9780029296875,0.0,0.0,1.0
5,FFN2,0.976953125,0.023046875,3.3444123801018575e-06,8.253492414951324e-05,0.00030539903091266753,0.0,0.00013364565093070268,0.0,0.0,0.0002624925022246316,1.0,0.020481556921731682,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.9875,54267.090625,0.023046875,1.0,0.0,0.0,1.0
5,K,0.978125,0.021875,2.8819134058721828e-06,4.997439682483673e-05,0.00022909194231033326,0.0,0.00012390641641104593,0.0,0.0,0.00020751426927745342,1.0,0.03254174394533038,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.986328125,47526.675,0.021875,1.0,0.0,0.0,1.0
5,O,0.940234375,0.059765625,6.05833156441804e-06,1.9576214253902435e-05,0.0002616472542285919,0.0,0.00013360737648326904,0.0,0.0,0.00048002104740589856,1.0,0.11167925111949444,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.963671875,62056.690625,0.059765625,1.0,0.0,0.0,1.0
5,Q,0.975,0.025,3.520569589454681e-06,6.652269512414932e-05,0.00023223655298352242,0.0,0.00011723985662683844,0.0,0.0,0.0002169382991269231,1.0,0.005985373153816908,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.9875,51121.0640625,0.025,0.8,0.0,0.0,1.0
5,V,0.951953125,0.048046875,5.360801424103556e-06,2.9720645397901534e-05,0.00021152161061763764,0.0,0.00014711287803947926,0.0,0.0,0.00043494090205058454,1.0,0.029974831081926823,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.977734375,59644.48046875,0.048046875,1.0,0.0,0.0,1.0
6,FFN1,0.96953125,0.03046875,3.6244727198209147e-06,4.543028771877289e-05,0.00020813792943954467,0.0,0.00012796964729204773,0.0,0.0,0.0003496371151413769,1.0,-0.005215361900627613,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.9828125,49802.93984375,0.03046875,1.0,0.0,0.0,1.0
6,FFN2,0.980859375,0.019140625,2.735337238846114e-06,9.599868208169937e-05,0.00020273837726563214,0.0,0.00013049768749624492,0.0,0.0,0.0003013001754879951,1.0,0.01279885359108448,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.9890625,45675.894140625,0.019140625,0.9780029296875,0.0,0.0,1.0
