layer_idx,sublayer,dw_zero_ratio_mean,dw_zero_ratio_std,dw_zero_ratio_ci95_lo,dw_zero_ratio_ci95_hi,dw_1lsb_ratio_mean,dw_1lsb_ratio_std,dw_1lsb_ratio_ci95_lo,dw_1lsb_ratio_ci95_hi,dw_absmean_mean,dw_absmean_std,dw_absmean_ci95_lo,dw_absmean_ci95_hi,min_nonzero_delta_mean,min_nonzero_delta_std,min_nonzero_delta_ci95_lo,min_nonzero_delta_ci95_hi,dw_absmax_mean,dw_absmax_std,dw_absmax_ci95_lo,dw_absmax_ci95_hi,dw_q90_mean,dw_q90_std,dw_q90_ci95_lo,dw_q90_ci95_hi,dw_q99_mean,dw_q99_std,dw_q99_ci95_lo,dw_q99_ci95_hi,pulse_sat_ratio_mean,pulse_sat_ratio_std,pulse_sat_ratio_ci95_lo,pulse_sat_ratio_ci95_hi,bound_sat_ratio_mean,bound_sat_ratio_std,bound_sat_ratio_ci95_lo,bound_sat_ratio_ci95_hi,grad_absmean_mean,grad_absmean_std,grad_absmean_ci95_lo,grad_absmean_ci95_hi,grad_deadzone_ratio_mean,grad_deadzone_ratio_std,grad_deadzone_ratio_ci95_lo,grad_deadzone_ratio_ci95_hi,update_vs_grad_cosine_mean,update_vs_grad_cosine_std,update_vs_grad_cosine_ci95_lo,update_vs_grad_cosine_ci95_hi,eff_lr_slope_mean,eff_lr_slope_std,eff_lr_slope_ci95_lo,eff_lr_slope_ci95_hi,BL_mean_mean,BL_mean_std,BL_mean_ci95_lo,BL_mean_ci95_hi,BL_p99_mean,BL_p99_std,BL_p99_ci95_lo,BL_p99_ci95_hi,BL_hit_ratio_mean,BL_hit_ratio_std,BL_hit_ratio_ci95_lo,BL_hit_ratio_ci95_hi,pulse_under_frac_mean,pulse_under_frac_std,pulse_under_frac_ci95_lo,pulse_under_frac_ci95_hi,pulse_ok_frac_mean,pulse_ok_frac_std,pulse_ok_frac_ci95_lo,pulse_ok_frac_ci95_hi,pulse_over_frac_mean,pulse_over_frac_std,pulse_over_frac_ci95_lo,pulse_over_frac_ci95_hi,dw_fast_zero_ratio_mean,dw_fast_zero_ratio_std,dw_fast_zero_ratio_ci95_lo,dw_fast_zero_ratio_ci95_hi,dw_fast_1lsb_ratio_mean,dw_fast_1lsb_ratio_std,dw_fast_1lsb_ratio_ci95_lo,dw_fast_1lsb_ratio_ci95_hi,dw_fast_absmean_mean,dw_fast_absmean_std,dw_fast_absmean_ci95_lo,dw_fast_absmean_ci95_hi,dw_slow_zero_ratio_mean,dw_slow_zero_ratio_std,dw_slow_zero_ratio_ci95_lo,dw_slow_zero_ratio_ci95_hi,dw_slow_1lsb_ratio_mean,dw_slow_1lsb_ratio_std,dw_slow_1lsb_ratio_ci95_lo,dw_slow_1lsb_ratio_ci95_hi,dw_slow_absmean_mean,dw_slow_absmean_std,dw_slow_absmean_ci95_lo,dw_slow_absmean_ci95_hi,dw_fast_vs_grad_cosine_mean,dw_fast_vs_grad_cosine_std,dw_fast_vs_grad_cosine_ci95_lo,dw_fast_vs_grad_cosine_ci95_hi,dw_fast_eff_lr_slope_mean,dw_fast_eff_lr_slope_std,dw_fast_eff_lr_slope_ci95_lo,dw_fast_eff_lr_slope_ci95_hi,hidden_absmean_mean,hidden_absmean_std,hidden_absmean_ci95_lo,hidden_absmean_ci95_hi,hidden_absmax_mean,hidden_absmax_std,hidden_absmax_ci95_lo,hidden_absmax_ci95_hi,hidden_below1_ratio_mean,hidden_below1_ratio_std,hidden_below1_ratio_ci95_lo,hidden_below1_ratio_ci95_hi,hidden_trunc_nonzero_ratio_mean,hidden_trunc_nonzero_ratio_std,hidden_trunc_nonzero_ratio_ci95_lo,hidden_trunc_nonzero_ratio_ci95_hi,hidden_trunc_meanabs_mean,hidden_trunc_meanabs_std,hidden_trunc_meanabs_ci95_lo,hidden_trunc_meanabs_ci95_hi,is_transfer_step_mean,is_transfer_step_std,is_transfer_step_ci95_lo,is_transfer_step_ci95_hi,transfer_duty_mean,transfer_duty_std,transfer_duty_ci95_lo,transfer_duty_ci95_hi,transfer_spike_mean,transfer_spike_std,transfer_spike_ci95_lo,transfer_spike_ci95_hi,transfer_efficiency_mean,transfer_efficiency_std,transfer_efficiency_ci95_lo,transfer_efficiency_ci95_hi,buffer_above_thresh_ratio_mean,buffer_above_thresh_ratio_std,buffer_above_thresh_ratio_ci95_lo,buffer_above_thresh_ratio_ci95_hi,sign_mismatch_ratio_mean,sign_mismatch_ratio_std,sign_mismatch_ratio_ci95_lo,sign_mismatch_ratio_ci95_hi,rel_update_error_mean,rel_update_error_std,rel_update_error_ci95_lo,rel_update_error_ci95_hi,BL_fp_mean_mean,BL_fp_mean_std,BL_fp_mean_ci95_lo,BL_fp_mean_ci95_hi,BL_fp_p99_mean,BL_fp_p99_std,BL_fp_p99_ci95_lo,BL_fp_p99_ci95_hi,BL_fp_hit_ratio_mean,BL_fp_hit_ratio_std,BL_fp_hit_ratio_ci95_lo,BL_fp_hit_ratio_ci95_hi,dw_p50_mean,dw_p50_std,dw_p50_ci95_lo,dw_p50_ci95_hi
4,FFN2,0.9772135416666666,0.000902109795608803,0.9749725767032832,0.9794545066300501,0.022786458333333332,0.000902109795608789,0.020545493369949926,0.025027423296716738,3.346560273106055e-06,1.5636636782208994e-07,2.9581246819545915e-06,3.7349958642575184e-06,6.705212096372369e-05,1.7683388056903824e-05,2.312414982059788e-05,0.0001109800921068495,0.00024091017742947332,1.5722486955060215e-05,0.00020185335466238962,0.000279967000196557,0.0,0.0,0.0,0.0,0.00013523032199975332,1.4589623879099348e-05,9.898768712187863e-05,0.000171472956877628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002942452925101667,1.8734179513827523e-05,0.000247707010681744,0.0003407835743385894,1.0,0.0,1.0,1.0,0.03512660209089516,0.012072920472072366,0.0051358050556292514,0.06511739912616107,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9865885416666668,0.002151394745033612,0.9812441808477335,0.9919329024856001,52323.57395833333,1260.1969345281523,49193.071229078574,55454.07668758808,0.022786458333333332,0.000902109795608789,0.020545493369949926,0.025027423296716738,0.9333333333333332,0.11547005383792514,0.6464898180202572,1.2201768486464093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,K,0.9725260416666668,0.0016263015620829305,0.9684860846256682,0.9765659987076654,0.027473958333333336,0.0016263015620829157,0.02343400129233476,0.031513915374331916,3.652040868473705e-06,1.3934548551713418e-07,3.305887492942722e-06,3.9981942440046875e-06,5.3448230028152464e-05,1.0924087608570056e-05,2.63112920335754e-05,8.058516802272953e-05,0.00025735756692782,1.1318666786637966e-05,0.00022924043991674514,0.00028547469393889487,0.0,0.0,0.0,0.0,0.00013587458330821336,3.106189089761819e-06,0.0001281583818506042,0.0001435907847658225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002415828183681,3.180380785963025e-05,0.00016257777988770998,0.00032058785684849,1.0,0.0,1.0,1.0,0.06960235064228375,0.040596584703977735,-0.03124515638788422,0.17044985767245172,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9845052083333333,0.002004531812283933,0.9795256752640973,0.9894847414025694,53829.11770833333,1351.962663164383,50470.656271929896,57187.57914473677,0.027473958333333336,0.0016263015620829157,0.02343400129233476,0.031513915374331916,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,O,0.92421875,0.003767051078512849,0.9148608763538925,0.9335766236461075,0.07578125000000001,0.003767051078512874,0.0664233763538924,0.08513912364610762,7.4290158712149905e-06,1.3996201974421605e-07,7.081330939759948e-06,7.776700802670033e-06,2.4320223989586035e-05,1.6857439050895571e-06,2.013260398265169e-05,2.850784399652038e-05,0.00020202351345985998,2.8257003214724382e-05,0.00013182922615398272,0.00027221780076573725,4.627332964446395e-06,8.014775797959466e-06,-1.528247384624183e-05,2.4537139775134618e-05,0.00013909826326800718,1.312402026418204e-05,0.00010649638960038107,0.0001717001369356333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005416651819056067,4.5482573273782485e-05,0.0004286802064101561,0.0006546501574010573,1.0,0.0,1.0,1.0,0.026193703059107048,0.04614222148710045,-0.08842992943951511,0.1408173355577292,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.957421875,0.0024394523431244047,0.951361939438502,0.963481810561498,65527.15078125,3948.910017664347,55717.514486182896,75336.7870763171,0.07578125000000001,0.003767051078512874,0.0664233763538924,0.08513912364610762,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Q,0.9714843750000001,0.00206699321176922,0.9663496792127758,0.9766190707872243,0.028515625,0.002066993211769211,0.0233809292127758,0.0336503207872242,4.060573852863551e-06,4.955233318112338e-07,2.8296256572743474e-06,5.291522048452755e-06,5.7741720229385336e-05,8.170079680701324e-06,3.74461171868016e-05,7.803732327196907e-05,0.0002508795509735267,1.841205579749278e-05,0.00020514146881669038,0.000296617633130363,0.0,0.0,0.0,0.0,0.00015316659604039333,1.314436780616478e-05,0.00012051417627638709,0.00018581901580439955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002747397714604334,2.3057878223983123e-05,0.000217460826612,0.0003320187163088668,1.0,0.0,1.0,1.0,0.05110007943585514,0.015571672793344043,0.012417899815351963,0.08978225905635832,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9830729166666666,0.0012556836928376163,0.9799536254512975,0.9861922078820358,57358.57499999999,4948.5674484708015,45065.6519822659,69651.49801773408,0.028515625,0.002066993211769211,0.0233809292127758,0.0336503207872242,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,V,0.9505208333333334,0.0004510548978044336,0.9494003508516415,0.9516413158150252,0.049479166666666664,0.00045105489780439755,0.04835868418497496,0.05059964914835837,5.847243149522304e-06,3.94415951851318e-07,4.867459609424684e-06,6.827026689619924e-06,3.730049356818199e-05,9.787519455123868e-06,1.298694738552005e-05,6.161403975084393e-05,0.00023194520423804,1.0248752099169128e-05,0.00020648589265042912,0.0002574045158256509,0.0,0.0,0.0,0.0,0.00014851295660865332,7.071002746836435e-06,0.00013094761202556444,0.0001660783011917422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004995987207317799,6.469544956091554e-05,0.0003388863147008598,0.0006603111267627,1.0,0.0,1.0,1.0,0.15204369315567112,0.05581760125615854,0.013385084897523408,0.2907023014138188,0.0013512730598449667,0.0023404735945505425,-0.004462785659661838,0.007165331779351771,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9692708333333333,0.0009021097956088031,0.9670298683699499,0.9715117982967167,58123.110125732426,7064.189577701632,40574.69039302763,75671.52985843722,0.049479166666666664,0.00045105489780439755,0.04835868418497496,0.05059964914835837,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,FFN1,0.9662760416666667,0.00341284958908361,0.9577980532979975,0.9747540300353359,0.03372395833333333,0.003412849589083633,0.025245969964664123,0.042201946702002543,4.191769827836349e-06,5.280083753663997e-07,2.8801243104849052e-06,5.503415345187792e-06,5.0899883111317955e-05,1.2541583433483717e-05,1.9744862739523945e-05,8.205490348311197e-05,0.00021895486861462664,2.491701963822051e-05,0.00015705756046766658,0.0002808521767615867,0.0,0.0,0.0,0.0,0.00013550863659471152,1.0111828980016898e-05,0.00011038946089099295,0.0001606278122984301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003436177561524733,1.8425429136601702e-05,0.00029784645277962493,0.0003893890595253217,1.0,0.0,1.0,1.0,0.03441051802559133,0.015088930855381523,-0.0030724641417905763,0.07189350019297323,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9815104166666666,0.0020045318122839475,0.9765308835974306,0.9864899497359026,54765.03567708333,4975.858956090616,42404.31679606118,67125.75455810549,0.03372395833333333,0.003412849589083633,0.025245969964664123,0.042201946702002543,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,FFN2,0.9760416666666667,0.006205079457001976,0.9606273947833118,0.9914559385500216,0.02395833333333333,0.006205079457002008,0.008544061449978402,0.03937260521668826,3.5486910292092938e-06,7.204025260277153e-07,1.7591119466858245e-06,5.338270111732763e-06,7.236432284116358e-05,1.4060152867409699e-05,3.743696687068944e-05,0.00010729167881163772,0.00024993315649524,2.0282362153789643e-05,0.00019954897578625786,0.0003003173372042221,0.0,0.0,0.0,0.0,0.00014134239851648002,1.9373958666588624e-05,9.321481716751149e-05,0.00018946997986544854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002981331257614667,8.598807136398829e-06,0.0002767725046781352,0.00031949374684479815,1.0,0.0,1.0,1.0,0.03761114987234271,0.035389535390861086,-0.05030132959232883,0.12552362933701425,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9855468749999999,0.0037670510785128893,0.9761890013538923,0.9949047486461076,54253.204427083336,4908.835675167766,42058.98060576481,66447.42824840186,0.02395833333333333,0.006205079457002008,0.008544061449978402,0.03937260521668826,0.9333333333333332,0.11547005383792514,0.6464898180202572,1.2201768486464093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,K,0.9704427083333332,0.0011276372445109878,0.9676415021291039,0.9732439145375625,0.02955729166666667,0.0011276372445109878,0.02675608546243741,0.032358497870895925,4.03350835161594e-06,3.4778393765447345e-07,3.1695651565581434e-06,4.897451546673737e-06,5.699557562669118e-05,5.734637959154157e-06,4.274994520929793e-05,7.124120604408443e-05,0.00023130138094222,2.8249210973705686e-05,0.00016112645063611608,0.0003014763112483239,0.0,0.0,0.0,0.0,0.0001419208531539226,1.0452047912221078e-05,0.00011595652677047467,0.0001678851795373705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002462916755272267,2.076394850948416e-05,0.00019471116799061426,0.0002978721830638392,1.0,0.0,1.0,1.0,0.046626822681476644,0.03748760430082902,-0.04649754888423257,0.13975119424718585,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98203125,0.0017026948998206063,0.9778015213878031,0.986260978612197,54979.43125,3657.363171638944,45894.0374698775,64064.825030122505,0.02955729166666667,0.0011276372445109878,0.02675608546243741,0.032358497870895925,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,O,0.9255208333333332,0.0026009094212810346,0.9190598161551624,0.9319818505115041,0.07447916666666667,0.002600909421281015,0.06801814948849584,0.08094018384483749,7.289537097676657e-06,1.893043473757616e-07,6.819279029368071e-06,7.759795165985243e-06,2.5127536112753056e-05,7.2878519528835175e-06,7.023508239166173e-06,4.3231563986339936e-05,0.00021199177135707999,2.510770774649001e-05,0.00014962076768919118,0.0002743627750249688,0.0,0.0,0.0,0.0,0.00013014561845915335,1.953082674813267e-06,0.00012529389213254363,0.00013499734478576307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005537183644870467,7.237772916919788e-05,0.00037392211796921843,0.000733514611004875,1.0,0.0,1.0,1.0,0.06010001295556621,0.02330474026133932,0.0022078288105443905,0.11799219710058803,0.02868361473083496,0.04968147805853724,-0.09473201848834456,0.15209924795001448,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9569010416666668,0.0014788823817188399,0.9532272941710414,0.9605747891622922,59479.263600794475,8169.995014088755,39183.87088173594,79774.656319853,0.07447916666666667,0.002600909421281015,0.06801814948849584,0.08094018384483749,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Q,0.9712239583333333,0.0018460217290049456,0.9666381861396584,0.9758097305270083,0.02877604166666667,0.0018460217290049259,0.024190269472991813,0.033361813860341524,3.980432241708817e-06,1.5607572766283488e-07,3.5927186407374995e-06,4.368145842680135e-06,5.5499995748202004e-05,8.483981771829424e-06,3.4424616683259316e-05,7.657537481314469e-05,0.00024317403634384663,3.5551042228879856e-05,0.0001548603516521521,0.00033148772103554116,0.0,0.0,0.0,0.0,0.00014511479481971908,3.465243134560616e-06,0.00013650665366887982,0.00015372293597055834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026047950474694664,1.3445933747660724e-05,0.0002270779536551001,0.0002938810558387932,1.0,0.0,1.0,1.0,0.03757031533556677,0.031449094676879646,-0.04055356675070838,0.11569419742184192,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9850260416666666,0.0013718299157360085,0.9816182272389218,0.9884338560944115,56062.94114583333,989.3784046331967,53605.188939723084,58520.69335194357,0.02877604166666667,0.0018460217290049259,0.024190269472991813,0.033361813860341524,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,V,0.9407552083333334,0.001846021729004883,0.9361694361396586,0.9453409805270081,0.059244791666666664,0.0018460217290049224,0.054659019472991816,0.06383056386034151,6.750642599702891e-06,2.6678884023420207e-07,6.087902380611189e-06,7.413382818794593e-06,3.0623469501733784e-05,7.337196900599948e-06,1.2396861982641685e-05,4.885007702082588e-05,0.00023588136148945332,8.653123659309651e-06,0.00021438581068318957,0.0002573769122957171,0.0,0.0,0.0,0.0,0.0001483333850046,6.458104947358783e-06,0.00013229056295862348,0.00016437620705057654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00050553876984238,7.788246248230144e-05,0.0003120680077085123,0.0006990095319762477,1.0,0.0,1.0,1.0,0.08263052832335231,0.009499950595963003,0.059031342788448044,0.10622971385825658,0.07854997316996257,0.1360525444635473,-0.25942328330733555,0.41652322964726074,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9640624999999999,0.002561499423555493,0.9576993826833978,0.970425617316602,62236.793237336475,10156.001365011978,37007.887246235034,87465.69922843791,0.059244791666666664,0.0018460217290049224,0.054659019472991816,0.06383056386034151,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,FFN1,0.9697916666666666,0.0022888536238602755,0.9641058390630294,0.9754774942703038,0.030208333333333334,0.0022888536238602803,0.024522505729696067,0.0358941609369706,3.6888087076173783e-06,3.6139685239312367e-07,2.7910491576908777e-06,4.586568257543879e-06,4.6500066916147874e-05,1.0508093810129996e-05,2.0396514804117222e-05,7.260361902817853e-05,0.00022149073580894665,1.6246203117920266e-05,0.00018113292997146526,0.00026184854164642803,0.0,0.0,0.0,0.0,0.0001284193228153703,1.052755959253753e-05,0.00010226741501917297,0.00015457123061156765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039050841005514665,1.618319117838458e-05,0.00035030713455295445,0.00043070968555733886,1.0,0.0,1.0,1.0,0.02656960859894753,0.08187457188812358,-0.17681810305923323,0.22995732025712828,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9833333333333333,0.002221187774639578,0.9778155970175407,0.9888510696491258,50597.095052083336,2606.793329681524,44121.4614351625,57072.72866900417,0.030208333333333334,0.0022888536238602803,0.024522505729696067,0.0358941609369706,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,FFN2,0.9753906249999998,0.0015624999999999667,0.9715091598254382,0.9792720901745615,0.024609375,0.0015624999999999997,0.02072790982543821,0.02849084017456179,3.45929521851455e-06,3.555136364818639e-07,2.576150387099398e-06,4.342440049929702e-06,5.430379339183226e-05,1.452005700659932e-05,1.823397220542127e-05,9.037361457824325e-05,0.00022225207649166005,2.789811709070657e-05,0.00015294931174066826,0.00029155484124265184,0.0,0.0,0.0,0.0,0.00014179977151794669,9.86526506042228e-06,0.0001172930945452425,0.00016630644849065088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032587479023877993,2.227884507062719e-05,0.00027053107102527785,0.000381218509452282,1.0,0.0,1.0,1.0,0.05748359168258802,0.03696900314930104,-0.03435250320526934,0.1493196865704454,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9848958333333333,0.0009021097956088031,0.9826548683699499,0.9871367982967167,52129.56718749999,4160.810340363294,41793.54130969089,62465.59306530909,0.024609375,0.0015624999999999997,0.02072790982543821,0.02849084017456179,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,K,0.9743489583333332,0.002255274489021976,0.9687465459248747,0.9799513707417917,0.02565104166666667,0.002255274489021976,0.02004862925820815,0.03125345407512519,3.6668814118456794e-06,4.733995850273591e-07,2.490891649966833e-06,4.842871173724526e-06,6.833591808875388e-05,1.9869011762327892e-06,6.340018194741408e-05,7.327165423009368e-05,0.0002534725858519067,3.207974755607812e-05,0.0001737820751654101,0.0003331630965384033,0.0,0.0,0.0,0.0,0.00014002652169432,1.3961316095382805e-05,0.0001053446898765425,0.0001747083535120975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025672488069778,1.3461482728194983e-05,0.00022328470379700952,0.0002901650575985505,1.0,0.0,1.0,1.0,0.03458680113156634,0.0319575894654116,-0.0448002520351139,0.11397385429824658,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9850260416666666,0.0026009094212810346,0.9785650244884958,0.9914870588448375,54423.96875,5557.472038331397,40618.44287775408,68229.49462224591,0.02565104166666667,0.002255274489021976,0.02004862925820815,0.03125345407512519,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,O,0.9289062499999999,0.0014084184669781023,0.9254075445722973,0.9324049554277025,0.07109375,0.0014084184669781196,0.06759504457229742,0.07459245542770257,7.304190997577583e-06,2.549125586814815e-07,6.670953097365993e-06,7.937428897789174e-06,2.5211274623870848e-05,1.4731788013145086e-06,2.155169560741968e-05,2.8870853640322014e-05,0.00020816323813046002,1.3275122697359669e-05,0.00017518600521024475,0.00024114047105067528,0.0,0.0,0.0,0.0,0.0001388903430779,2.1773244317399838e-06,0.00013348156934636638,0.00014429911680943365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005943115024516533,7.764167284684084e-05,0.00040143889493182456,0.0007871841099714821,1.0,0.0,1.0,1.0,0.07536568927268182,0.039360176856593695,-0.022410410396733457,0.17314178894209709,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9582031249999999,0.002561499423555493,0.9518400076833978,0.964566242316602,66008.05286458334,1719.3151702160685,61737.0372119181,70279.06851724858,0.07109375,0.0014084184669781196,0.06759504457229742,0.07459245542770257,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
