layer_idx,sublayer,dw_zero_ratio,dw_1lsb_ratio,dw_absmean,min_nonzero_delta,dw_absmax,dw_q90,dw_q99,pulse_sat_ratio,bound_sat_ratio,grad_absmean,grad_deadzone_ratio,update_vs_grad_cosine,eff_lr_slope,BL_mean,BL_p99,BL_hit_ratio,pulse_under_frac,pulse_ok_frac,pulse_over_frac,dw_fast_zero_ratio,dw_fast_1lsb_ratio,dw_fast_absmean,dw_slow_zero_ratio,dw_slow_1lsb_ratio,dw_slow_absmean,dw_fast_vs_grad_cosine,dw_fast_eff_lr_slope,hidden_absmean,hidden_absmax,hidden_below1_ratio,hidden_trunc_nonzero_ratio,hidden_trunc_meanabs,is_transfer_step,transfer_duty,transfer_spike,transfer_efficiency,buffer_above_thresh_ratio,sign_mismatch_ratio,rel_update_error,BL_fp_mean,BL_fp_p99,BL_fp_hit_ratio,dw_p50,trace_every
0,FFN1,0.975390625,0.024609375,2.8333658065093913e-06,4.8050656914711e-05,0.00019329674541950225,0.0,0.00011468589073047042,0.0,0.0,0.00027661903004627675,1.0,0.08867017291486264,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.986328125,43327.85859375,0.024609375,1.0,0.0,0.0,1.0
0,FFN2,0.9828125,0.0171875,2.2193391487235205e-06,8.405372500419617e-05,0.00020201001316308976,0.0,7.29922452592291e-05,0.0,0.0,0.00021898031991440803,1.0,0.03985061077401042,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.990234375,39334.783203125,0.0171875,0.6,0.0,0.0,1.0
0,K,0.987890625,0.012109375,1.6680588032613742e-06,7.314197719097138e-05,0.0001924507087096572,0.0,7.7353111555567e-05,0.0,0.0,0.00013963201781734823,1.0,0.030547821894288063,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.9921875,34623.512109375,0.012109375,0.756005859375,0.0,0.0,1.0
0,O,0.91171875,0.08828125,8.057288232521386e-06,2.028695307672024e-05,0.0002859883476048708,5.1874172640964385e-06,0.00012309873854974285,0.0,0.0,0.00041981353424489496,1.0,0.029936763644218444,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.95703125,68475.05078125,0.08828125,1.0,0.0,0.0,1.0
0,Q,0.9796875,0.0203125,3.2023309358919506e-06,4.89845871925354e-05,0.0003130316268652678,0.0,0.00014173954259604215,0.0,0.0,0.00015554584679193794,1.0,-0.03261306588537991,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.990625,56460.7625,0.0203125,1.0,0.0,0.0,1.0
0,V,0.9390625,0.0609375,5.87950835324591e-06,2.077622339129448e-05,0.00022295876406133174,0.0,0.00012126608635298908,0.0,0.0,0.0003543540253303945,1.0,0.06681256908923387,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.969921875,58823.85,0.0609375,1.0,0.0,0.0,1.0
1,FFN1,0.971875,0.028125,3.597124259613338e-06,5.319565534591675e-05,0.00023267962969839573,0.0,0.00013302692823344842,0.0,0.0,0.00029340373585000633,1.0,-0.03013758584856987,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.983203125,51901.74140625,0.028125,1.0,0.0,0.0,1.0
1,FFN2,0.97265625,0.02734375,3.7761449220852228e-06,7.559508085250855e-05,0.0002349209040403366,0.0,0.00014203916653059422,0.0,0.0,0.000251957806176506,1.0,0.031089361757040024,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.983984375,54274.25234375,0.02734375,1.0,0.0,0.0,1.0
1,K,0.980078125,0.019921875,2.6821831397683125e-06,7.169386371970176e-05,0.00021314099431037902,0.0,0.00012714748590951784,0.0,0.0,0.00019641630351543426,1.0,0.007037030160427093,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.98984375,45728.38984375,0.019921875,1.0,0.0,0.0,1.0
1,O,0.911328125,0.088671875,7.346621350734494e-06,1.783221960067749e-05,0.00019899383187294006,2.4501812731614335e-06,0.00012257174967089668,0.0,0.0,0.000464381993515417,1.0,0.06053908616304397,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.950390625,61108.62890625,0.088671875,1.0,0.0,0.0,1.0
