step,mode,layer_idx,sublayer,module_name,dw_min,desired_bl,sto_round_update,update_bl_management,update_management,dw_zero_ratio,dw_1lsb_ratio,dw_absmean,min_nonzero_delta,dw_absmax,dw_q90,dw_q99,pulse_sat_ratio,bound_sat_ratio,grad_absmean,grad_deadzone_ratio,update_vs_grad_cosine,eff_lr_slope,BL_mean,BL_p99,BL_hit_ratio,pulse_under_frac,pulse_ok_frac,pulse_over_frac,dw_fast_zero_ratio,dw_fast_1lsb_ratio,dw_fast_absmean,dw_slow_zero_ratio,dw_slow_1lsb_ratio,dw_slow_absmean,dw_fast_vs_grad_cosine,dw_fast_eff_lr_slope,hidden_absmean,hidden_absmax,hidden_below1_ratio,hidden_trunc_nonzero_ratio,hidden_trunc_meanabs,is_transfer_step,transfer_duty,transfer_spike,transfer_efficiency,buffer_above_thresh_ratio,sign_mismatch_ratio,rel_update_error,BL_fp_mean,BL_fp_p99,BL_fp_hit_ratio,dw_p50,trace_every
0,single,0,Q,bert.encoder.layer.0.attention.self.query,0.001,31,0,1,1,0.982421875,0.017578125,2.861090706574032e-06,2.7880072593688965e-05,0.0003102205228060484,0.0,0.00014662204193882644,0.0,0.0,0.00012674552272073925,1.0,-0.00461187120527029,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.990234375,53680.8515625,0.017578125,1.0,0.0,0.0,1
0,single,0,K,bert.encoder.layer.0.attention.self.key,0.001,31,0,1,1,0.982421875,0.017578125,2.4520629722246667e-06,7.008761167526245e-05,0.0002176797715947032,0.0,0.00012564961798489094,0.0,0.0,0.00011183756578247994,1.0,0.00905787106603384,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.98828125,43450.89453125,0.017578125,1.0,0.0,0.0,1
0,single,0,V,bert.encoder.layer.0.attention.self.value,0.001,31,0,1,1,0.93359375,0.06640625,6.685100743197836e-06,1.2794043868780136e-05,0.00025657261721789837,0.0,0.00013873942953068763,0.0,0.0,0.0002789571590255946,1.0,0.1022321954369545,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.966796875,64884.23046875,0.06640625,1.0,0.0,0.0,1
0,single,0,O,bert.encoder.layer.0.attention.output.dense,0.001,31,0,1,1,0.935546875,0.064453125,6.0682873481709976e-06,4.633888602256775e-05,0.00025126547552645206,0.0,0.0001121961759054102,0.0,0.0,0.0003310988540761173,1.0,0.06307318806648254,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.962890625,58414.06640625,0.064453125,1.0,0.0,0.0,1
0,single,0,FFN1,bert.encoder.layer.0.intermediate.dense,0.001,31,0,1,1,0.98046875,0.01953125,2.254780383736943e-06,4.1715800762176514e-05,0.0001662038266658783,0.0,0.00011030594760086387,0.0,0.0,0.0002025799039984122,1.0,0.031976375728845596,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.990234375,38454.66015625,0.01953125,1.0,0.0,0.0,1
0,single,0,FFN2,bert.encoder.layer.0.output.dense,0.001,31,0,1,1,0.974609375,0.025390625,3.121534746242105e-06,5.533546209335327e-05,0.00015376508235931396,0.0,0.00013247397146187723,0.0,0.0,0.00018202917999587953,1.0,-0.09509598463773727,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.98828125,45359.94140625,0.025390625,1.0,0.0,0.0,1
0,single,1,Q,bert.encoder.layer.1.attention.self.query,0.001,31,0,1,1,0.97265625,0.02734375,3.5714977002498927e-06,6.004050374031067e-05,0.00020426511764526367,0.0,0.00014059165550861508,0.0,0.0,0.00017627901979722083,1.0,0.03674545884132385,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.984375,51795.33203125,0.02734375,1.0,0.0,0.0,1
0,single,1,K,bert.encoder.layer.1.attention.self.key,0.001,31,0,1,1,0.982421875,0.017578125,2.7301161935611162e-06,8.991733193397522e-05,0.00021700188517570496,0.0,0.000123889883980155,0.0,0.0,0.00015741243259981275,1.0,0.051175326108932495,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.98828125,48900.94921875,0.017578125,1.0,0.0,0.0,1
0,single,1,V,bert.encoder.layer.1.attention.self.value,0.001,31,0,1,1,0.94921875,0.05078125,4.598235136654694e-06,2.7485191822052002e-05,0.00017861835658550262,0.0,0.00010380122694186866,0.0,0.0,0.00034172742743976414,1.0,0.04801023006439209,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.970703125,48979.05078125,0.05078125,1.0,0.0,0.0,1
0,single,1,O,bert.encoder.layer.1.attention.output.dense,0.001,31,0,1,1,0.93359375,0.06640625,5.57157545699738e-06,2.2143125534057617e-05,0.00017664581537246704,0.0,0.00011057837400585413,0.0,0.0,0.00037614116445183754,1.0,0.012511659413576126,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.96484375,52221.0078125,0.06640625,1.0,0.0,0.0,1
0,single,1,FFN1,bert.encoder.layer.1.intermediate.dense,0.001,31,0,1,1,0.9765625,0.0234375,3.7016313854110194e-06,5.959346890449524e-05,0.00028370320796966553,0.0,0.00014794502931181341,0.0,0.0,0.00025780999567359686,1.0,-0.289812833070755,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.984375,59162.1328125,0.0234375,1.0,0.0,0.0,1
0,single,1,FFN2,bert.encoder.layer.1.output.dense,0.001,31,0,1,1,0.982421875,0.017578125,2.662643055373337e-06,8.105114102363586e-05,0.00022900477051734924,0.0,0.0001199721300508827,0.0,0.0,0.00021781754912808537,1.0,-0.013731397688388824,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.990234375,47930.515625,0.017578125,1.0,0.0,0.0,1
0,single,2,Q,bert.encoder.layer.2.attention.self.query,0.001,31,0,1,1,0.986328125,0.013671875,2.0260672499716748e-06,6.23166561126709e-05,0.00018387287855148315,0.0,0.00010688445036066696,0.0,0.0,0.0001656702224863693,1.0,-0.03966325521469116,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.99609375,40726.08203125,0.013671875,1.0,0.0,0.0,1
0,single,2,K,bert.encoder.layer.2.attention.self.key,0.001,31,0,1,1,0.9765625,0.0234375,3.2707721402402967e-06,6.475672125816345e-05,0.00019235163927078247,0.0,0.00013910618145018816,0.0,0.0,0.00015078445721883327,1.0,-0.041285786777734756,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.990234375,49623.171875,0.0234375,1.0,0.0,0.0,1
0,single,2,V,bert.encoder.layer.2.attention.self.value,0.001,31,0,1,1,0.93359375,0.06640625,5.746766419179039e-06,1.0870397090911865e-05,0.0001819618046283722,0.0,0.00011879964586114511,0.0,0.0,0.00043649040162563324,1.0,0.027659952640533447,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.9609375,54068.69921875,0.06640625,1.0,0.0,0.0,1
