condition,step,erank_A,erank_B,erank_AB,erank_C
no_noise,5242,31.7718,31.7355,31.3321,546.338
no_noise,5252,31.7754,31.7417,31.3556,546.342
no_noise,5262,31.7749,31.7416,31.3487,546.347
no_noise,5272,31.773,31.7422,31.35,546.349
no_noise,5282,31.7761,31.7425,31.3634,546.347
no_noise,5292,31.7714,31.7471,31.3596,546.354
no_noise,5302,31.7762,31.7466,31.3671,546.36
no_noise,5312,31.7664,31.7474,31.3521,546.364
no_noise,5322,31.763,31.7447,31.3433,546.371
no_noise,5332,31.7653,31.7443,31.3582,546.372
no_noise,5342,31.7651,31.7391,31.358,546.379
no_noise,5352,31.7658,31.7422,31.3611,546.378
no_noise,5362,31.7674,31.7455,31.3727,546.377
no_noise,5372,31.7705,31.7394,31.3735,546.385
no_noise,5382,31.772,31.7356,31.363,546.388
no_noise,5392,31.7702,31.7363,31.3613,546.392
no_noise,5402,31.772,31.7359,31.361,546.401
no_noise,5412,31.7734,31.7387,31.3662,546.405
no_noise,5422,31.7773,31.7351,31.3605,546.407
no_noise,5432,31.7802,31.7418,31.3698,546.419
no_noise,5442,31.7788,31.7471,31.3799,546.414
no_noise,5452,31.783,31.7474,31.3936,546.418
no_noise,5462,31.7813,31.7551,31.3986,546.421
no_noise,5472,31.7842,31.7546,31.398,546.427
no_noise,5482,31.7861,31.7504,31.3891,546.439
no_noise,5492,31.7848,31.7512,31.3829,546.439
no_noise,5502,31.778,31.7555,31.375,546.449
no_noise,5512,31.7692,31.7561,31.3631,546.453
no_noise,5522,31.7671,31.7497,31.353,546.461
no_noise,5532,31.7682,31.7475,31.3451,546.465
no_noise,5542,31.761,31.7473,31.3291,546.465
no_noise,5552,31.7623,31.7442,31.3293,546.465
no_noise,5562,31.7666,31.7408,31.327,546.468
no_noise,5572,31.7664,31.7435,31.3368,546.469
no_noise,5582,31.7697,31.7457,31.3454,546.472
no_noise,5592,31.7701,31.7471,31.3492,546.478
no_noise,5602,31.7683,31.7407,31.342,546.485
no_noise,5612,31.7737,31.7491,31.3634,546.488
no_noise,5622,31.774,31.7474,31.364,546.492
no_noise,5632,31.7712,31.749,31.363,546.501
no_noise,5642,31.7734,31.7435,31.3573,546.51
no_noise,5652,31.7747,31.7398,31.3628,546.516
no_noise,5662,31.7714,31.7429,31.3619,546.516
no_noise,5672,31.7683,31.7424,31.3508,546.522
no_noise,5682,31.7712,31.741,31.3556,546.528
no_noise,5692,31.7693,31.7383,31.3461,546.534
no_noise,5702,31.7734,31.7442,31.3612,546.54
no_noise,5712,31.7716,31.7445,31.3505,546.544
no_noise,5722,31.7721,31.747,31.3518,546.549
no_noise,5732,31.7736,31.7492,31.3604,546.547
no_noise,5742,31.7762,31.7446,31.363,546.544
no_noise,5752,31.7805,31.7413,31.3567,546.552
no_noise,5762,31.7836,31.7428,31.3613,546.557
no_noise,5772,31.7845,31.7444,31.3598,546.567
no_noise,5782,31.7855,31.7418,31.3665,546.569
no_noise,5792,31.7834,31.7399,31.3588,546.571
no_noise,5802,31.7862,31.744,31.3718,546.574
no_noise,5812,31.7808,31.7472,31.3698,546.577
no_noise,5822,31.7809,31.7426,31.353,546.585
no_noise,5832,31.778,31.7412,31.3495,546.592
no_noise,5842,31.7769,31.7459,31.3563,546.594
no_noise,5852,31.7774,31.7479,31.3539,546.594
no_noise,5862,31.7773,31.7438,31.3501,546.591
no_noise,5872,31.7753,31.7389,31.3436,546.595
no_noise,5882,31.7747,31.7407,31.3468,546.599
no_noise,5892,31.779,31.7376,31.3474,546.61
no_noise,5902,31.78,31.7387,31.3429,546.61
no_noise,5912,31.7831,31.7329,31.3335,546.611
no_noise,5922,31.7793,31.7327,31.3157,546.624
no_noise,5932,31.7807,31.7415,31.3248,546.628
no_noise,5942,31.7749,31.7419,31.3137,546.633
no_noise,5952,31.7723,31.7289,31.2986,546.637
no_noise,5962,31.7747,31.7297,31.3137,546.641
no_noise,5972,31.7755,31.7283,31.3081,546.644
no_noise,5982,31.7777,31.7306,31.3162,546.651
no_noise,5992,31.773,31.7274,31.3118,546.659
no_noise,6002,31.7682,31.7265,31.3053,546.656
no_noise,6012,31.768,31.727,31.3061,546.655
no_noise,6022,31.7744,31.7199,31.3037,546.66
no_noise,6032,31.7713,31.7212,31.2928,546.663
no_noise,6042,31.7702,31.7242,31.2864,546.665
no_noise,6052,31.7701,31.7229,31.2842,546.669
no_noise,6062,31.7675,31.7201,31.2662,546.676
no_noise,6072,31.7753,31.7168,31.2692,546.683
no_noise,6082,31.7686,31.7141,31.2542,546.682
no_noise,6092,31.7711,31.7169,31.2588,546.691
no_noise,6102,31.7679,31.714,31.2516,546.696
no_noise,6112,31.7692,31.7175,31.2611,546.699
no_noise,6122,31.7666,31.7148,31.2549,546.705
no_noise,6132,31.7663,31.7147,31.2642,546.707
no_noise,6142,31.768,31.7135,31.2684,546.709
no_noise,6152,31.7715,31.7147,31.28,546.708
no_noise,6162,31.7697,31.7182,31.2837,546.711
no_noise,6172,31.7672,31.7156,31.2771,546.716
no_noise,6182,31.7682,31.7184,31.2872,546.716
no_noise,6192,31.7662,31.718,31.2855,546.717
no_noise,6202,31.7636,31.7167,31.2818,546.727
no_noise,6212,31.7627,31.7168,31.2753,546.73
no_noise,6222,31.7609,31.7147,31.2698,546.734
no_noise,6232,31.7584,31.7174,31.2705,546.738
no_noise,6242,31.7534,31.7129,31.2547,546.742
no_noise,6252,31.7508,31.7079,31.2442,546.745
no_noise,6262,31.7547,31.7038,31.2452,546.747
no_noise,6272,31.753,31.7115,31.253,546.754
no_noise,6282,31.7541,31.7163,31.2607,546.755
no_noise,6292,31.7519,31.7134,31.2539,546.764
no_noise,6302,31.7553,31.7083,31.2528,546.765
no_noise,6312,31.7553,31.7064,31.2546,546.764
no_noise,6322,31.7577,31.7037,31.2658,546.766
no_noise,6332,31.7592,31.7023,31.2601,546.776
no_noise,6342,31.7641,31.7069,31.2673,546.779
no_noise,6352,31.7601,31.7074,31.2609,546.78
no_noise,6362,31.7532,31.7105,31.2559,546.779
no_noise,6372,31.7534,31.7197,31.2659,546.788
no_noise,6382,31.7543,31.7204,31.2676,546.795
no_noise,6392,31.7557,31.7212,31.2774,546.794
no_noise,6402,31.7541,31.718,31.2717,546.801
no_noise,6412,31.7555,31.7144,31.2656,546.806
no_noise,6422,31.7542,31.7115,31.2588,546.807
no_noise,6432,31.7611,31.7114,31.2724,546.809
no_noise,6442,31.7611,31.711,31.2674,546.807
no_noise,6452,31.7587,31.7142,31.2623,546.806
no_noise,6462,31.7586,31.7106,31.2623,546.817
no_noise,6472,31.7592,31.7187,31.2709,546.812
no_noise,6482,31.7549,31.7122,31.2574,546.817
no_noise,6492,31.7546,31.7114,31.2609,546.817
no_noise,6502,31.7546,31.7113,31.2669,546.82
no_noise,6512,31.75,31.7113,31.266,546.821
no_noise,6522,31.7481,31.7077,31.2562,546.823
no_noise,6532,31.7482,31.7117,31.2613,546.827
no_noise,6542,31.7451,31.7129,31.2565,546.829
no_noise,6552,31.7489,31.7121,31.2553,546.833
no_noise,6562,31.7563,31.7133,31.2666,546.839
no_noise,6572,31.7539,31.7098,31.2403,546.839
no_noise,6582,31.7558,31.7053,31.2353,546.841
no_noise,6592,31.7545,31.7022,31.2298,546.85
no_noise,6602,31.7504,31.701,31.2276,546.854
no_noise,6612,31.7466,31.7001,31.2141,546.856
no_noise,6622,31.7464,31.7063,31.2282,546.855
no_noise,6632,31.7474,31.7006,31.2156,546.858
no_noise,6642,31.7494,31.6975,31.2103,546.862
no_noise,6652,31.7479,31.6986,31.2083,546.867
no_noise,6662,31.7487,31.6931,31.2049,546.868
no_noise,6672,31.744,31.6918,31.205,546.87
no_noise,6682,31.7479,31.6912,31.2166,546.873
no_noise,6692,31.7462,31.6901,31.2142,546.872
no_noise,6702,31.7457,31.6847,31.2058,546.875
no_noise,6712,31.7446,31.6958,31.222,546.871
no_noise,6722,31.7484,31.6967,31.2284,546.877
no_noise,6732,31.7426,31.6877,31.2027,546.878
no_noise,6742,31.7401,31.6893,31.2054,546.883
no_noise,6752,31.7426,31.6988,31.2245,546.885
no_noise,6762,31.7439,31.6952,31.2279,546.886
no_noise,6772,31.7405,31.699,31.2261,546.889
no_noise,6782,31.745,31.7057,31.2408,546.889
no_noise,6792,31.7465,31.7113,31.2546,546.887
no_noise,6802,31.7446,31.7113,31.24,546.884
no_noise,6812,31.7456,31.7116,31.2349,546.886
no_noise,6822,31.7481,31.7117,31.2418,546.889
no_noise,6832,31.7518,31.7116,31.2538,546.892
no_noise,6842,31.7507,31.7135,31.2533,546.888
no_noise,6852,31.7501,31.7172,31.2607,546.887
no_noise,6862,31.7462,31.7166,31.253,546.892
no_noise,6872,31.7458,31.7192,31.2585,546.897
no_noise,6882,31.7503,31.7155,31.2671,546.906
no_noise,6892,31.754,31.7197,31.2764,546.907
no_noise,6902,31.7531,31.7201,31.2725,546.91
no_noise,6912,31.7566,31.7218,31.2838,546.912
no_noise,6922,31.7563,31.7204,31.2843,546.913
no_noise,6932,31.7589,31.7231,31.2881,546.924
no_noise,6942,31.7569,31.7249,31.2954,546.927
no_noise,6952,31.7544,31.7273,31.2928,546.932
no_noise,6962,31.7568,31.7261,31.2939,546.932
no_noise,6972,31.7574,31.7246,31.2977,546.934
no_noise,6982,31.7603,31.7246,31.3043,546.938
no_noise,6992,31.7624,31.7285,31.3114,546.942
no_noise,7002,31.7644,31.7359,31.3252,546.942
no_noise,7012,31.7637,31.7381,31.319,546.947
no_noise,7022,31.7657,31.7378,31.3249,546.942
no_noise,7032,31.7647,31.7319,31.3121,546.942
no_noise,7042,31.7637,31.7337,31.3191,546.945
no_noise,7052,31.7621,31.7309,31.3063,546.944
no_noise,7062,31.7607,31.7339,31.3058,546.943
no_noise,7072,31.7653,31.7363,31.3076,546.945
no_noise,7082,31.766,31.7311,31.3015,546.95
no_noise,7092,31.7704,31.7346,31.3136,546.95
no_noise,7102,31.7689,31.7334,31.3125,546.949
no_noise,7112,31.7694,31.7291,31.309,546.948
no_noise,7122,31.7725,31.7197,31.3057,546.952
no_noise,7132,31.7668,31.7229,31.3031,546.955
no_noise,7142,31.7698,31.7172,31.3003,546.956
no_noise,7152,31.7645,31.7161,31.2892,546.956
no_noise,7162,31.7654,31.7174,31.2917,546.957
no_noise,7172,31.7641,31.723,31.301,546.957
no_noise,7182,31.7658,31.7239,31.3134,546.959
no_noise,7192,31.7729,31.7249,31.3316,546.958
no_noise,7202,31.7751,31.7264,31.3408,546.962
no_noise,7212,31.7778,31.7297,31.3579,546.968
no_noise,7222,31.7812,31.7316,31.3707,546.969
no_noise,7232,31.7766,31.7324,31.3579,546.968
no_noise,7242,31.773,31.733,31.3502,546.971
no_noise,7252,31.7753,31.7338,31.3662,546.975
no_noise,7262,31.7776,31.7369,31.3781,546.979
no_noise,7272,31.7813,31.7404,31.3876,546.975
no_noise,7282,31.7738,31.7419,31.3759,546.98
no_noise,7292,31.7733,31.7372,31.3701,546.98
no_noise,7302,31.7693,31.7404,31.3715,546.979
no_noise,7312,31.7704,31.7378,31.3691,546.981
no_noise,7322,31.7701,31.7363,31.3615,546.982
no_noise,7332,31.772,31.729,31.3523,546.984
no_noise,7342,31.7723,31.732,31.3544,546.988
no_noise,7352,31.7713,31.7334,31.3618,546.991
no_noise,7362,31.771,31.7375,31.3746,546.996
no_noise,7372,31.7666,31.7379,31.3763,546.996
no_noise,7382,31.7721,31.7355,31.3743,547
no_noise,7392,31.7729,31.7312,31.3734,547
no_noise,7402,31.7696,31.729,31.3547,547.001
no_noise,7412,31.77,31.7243,31.3482,547.004
no_noise,7422,31.7719,31.7232,31.3651,547.004
no_noise,7432,31.779,31.7246,31.3768,547.008
no_noise,7442,31.7791,31.7279,31.3867,547.005
no_noise,7452,31.7772,31.7275,31.3761,547.003
no_noise,7462,31.7713,31.7197,31.3546,547.01
no_noise,7472,31.7685,31.7193,31.3427,547.015
no_noise,7482,31.7701,31.7265,31.3568,547.017
no_noise,7492,31.7691,31.7208,31.3455,547.018
no_noise,7502,31.7683,31.7173,31.3352,547.018
no_noise,7512,31.7705,31.714,31.3358,547.018
no_noise,7522,31.7732,31.7156,31.3419,547.015
no_noise,7532,31.7758,31.707,31.3367,547.009
no_noise,7542,31.7741,31.7018,31.3331,547.012
no_noise,7552,31.7728,31.7043,31.3335,547.012
no_noise,7562,31.7781,31.6967,31.3321,547.013
no_noise,7572,31.7821,31.6952,31.3378,547.016
no_noise,7582,31.7861,31.6941,31.3368,547.016
no_noise,7592,31.7866,31.6981,31.3436,547.019
no_noise,7602,31.7866,31.6905,31.3327,547.02
no_noise,7612,31.7872,31.6814,31.3191,547.014
no_noise,7622,31.7818,31.6788,31.3051,547.014
no_noise,7632,31.7818,31.6763,31.3034,547.016
no_noise,7642,31.7859,31.6834,31.3262,547.019
no_noise,7652,31.7845,31.6876,31.333,547.024
no_noise,7662,31.7851,31.692,31.3399,547.022
no_noise,7672,31.7845,31.6993,31.339,547.024
no_noise,7682,31.7775,31.7006,31.3343,547.029
no_noise,7692,31.7798,31.705,31.3454,547.03
no_noise,7702,31.7817,31.7076,31.3445,547.034
no_noise,7712,31.781,31.7049,31.3471,547.033
no_noise,7722,31.7851,31.7024,31.3502,547.033
no_noise,7732,31.7893,31.707,31.3542,547.036
no_noise,7742,31.783,31.7118,31.3539,547.041
no_noise,7752,31.7871,31.7138,31.368,547.041
no_noise,7762,31.7811,31.7147,31.3611,547.046
no_noise,7772,31.7809,31.7172,31.3618,547.049
no_noise,7782,31.7814,31.7232,31.371,547.055
no_noise,7792,31.7798,31.7294,31.3736,547.057
no_noise,7802,31.7772,31.7291,31.3682,547.062
no_noise,7812,31.7808,31.7289,31.3717,547.067
no_noise,7822,31.7808,31.7308,31.3648,547.07
no_noise,7832,31.7842,31.7352,31.3764,547.068
no_noise,7842,31.7764,31.7412,31.3684,547.07
no_noise,7852,31.7735,31.7428,31.3666,547.072
no_noise,7862,31.7712,31.7387,31.3626,547.07
no_noise,7872,31.7715,31.7446,31.374,547.068
no_noise,7882,31.7718,31.7442,31.3801,547.07
no_noise,7892,31.7747,31.7469,31.3895,547.072
no_noise,7902,31.7716,31.7474,31.3868,547.073
no_noise,7912,31.773,31.7429,31.3756,547.073
no_noise,7922,31.7612,31.7398,31.3572,547.072
no_noise,7932,31.7621,31.7412,31.347,547.067
no_noise,7942,31.755,31.7439,31.3437,547.065
no_noise,7952,31.7584,31.7398,31.3397,547.07
no_noise,7962,31.7564,31.736,31.3259,547.067
no_noise,7972,31.7538,31.7375,31.3184,547.07
no_noise,7982,31.7571,31.7301,31.3049,547.074
no_noise,7992,31.7537,31.7292,31.3093,547.074
no_noise,8002,31.7455,31.7313,31.2928,547.074
no_noise,8012,31.7435,31.7323,31.284,547.077
no_noise,8022,31.7483,31.7284,31.2862,547.074
no_noise,8032,31.7463,31.7255,31.2793,547.072
no_noise,8042,31.745,31.7272,31.2801,547.074
no_noise,8052,31.7415,31.7254,31.2625,547.077
no_noise,8062,31.7417,31.7249,31.2603,547.077
no_noise,8072,31.7427,31.7221,31.2557,547.078
no_noise,8082,31.7454,31.7201,31.2525,547.081
no_noise,8092,31.7505,31.7253,31.2765,547.081
no_noise,8102,31.7457,31.7277,31.2741,547.081
no_noise,8112,31.748,31.7241,31.2628,547.085
no_noise,8122,31.7461,31.7233,31.2525,547.083
no_noise,8132,31.7456,31.7147,31.2391,547.086
no_noise,8142,31.7392,31.7223,31.2426,547.088
no_noise,8152,31.7419,31.7243,31.2471,547.093
no_noise,8162,31.7457,31.7275,31.2525,547.095
no_noise,8172,31.7425,31.7286,31.2578,547.097
no_noise,8182,31.7475,31.7295,31.2746,547.095
no_noise,8192,31.7484,31.7275,31.2711,547.094
no_noise,8202,31.7507,31.7289,31.281,547.101
no_noise,8212,31.7476,31.7338,31.2906,547.103
no_noise,8222,31.7503,31.7274,31.2873,547.108
no_noise,8232,31.753,31.7278,31.2912,547.112
no_noise,8242,31.7563,31.7283,31.2901,547.112
no_noise,8252,31.7526,31.7242,31.2815,547.115
no_noise,8262,31.7531,31.7201,31.2843,547.115
no_noise,8272,31.7618,31.7176,31.2984,547.114
no_noise,8282,31.7641,31.7218,31.3122,547.115
no_noise,8292,31.7615,31.7186,31.2984,547.116
no_noise,8302,31.7636,31.7175,31.2934,547.115
no_noise,8312,31.7619,31.7143,31.2861,547.114
no_noise,8322,31.7573,31.7201,31.2911,547.115
no_noise,8332,31.7554,31.7234,31.2946,547.12
no_noise,8342,31.7618,31.72,31.2954,547.12
no_noise,8352,31.7674,31.7188,31.2963,547.124
no_noise,8362,31.7706,31.7141,31.2937,547.124
no_noise,8372,31.7736,31.7138,31.2975,547.123
no_noise,8382,31.7803,31.7198,31.3092,547.125
no_noise,8392,31.7773,31.7149,31.3013,547.128
no_noise,8402,31.7756,31.7138,31.2968,547.13
no_noise,8412,31.7715,31.7123,31.2906,547.13
no_noise,8422,31.7707,31.7154,31.2872,547.136
no_noise,8432,31.7681,31.7163,31.2839,547.137
no_noise,8442,31.77,31.7137,31.2828,547.136
no_noise,8452,31.7739,31.7186,31.2898,547.139
no_noise,8462,31.7735,31.7183,31.2972,547.137
no_noise,8472,31.7726,31.7165,31.2997,547.137
no_noise,8482,31.7734,31.7159,31.3085,547.135
no_noise,8492,31.7704,31.717,31.3056,547.139
no_noise,8502,31.7686,31.7165,31.3044,547.142
no_noise,8512,31.7668,31.7171,31.2975,547.139
no_noise,8522,31.7644,31.7188,31.2946,547.14
no_noise,8532,31.7651,31.7289,31.2979,547.14
no_noise,8542,31.7666,31.7247,31.2927,547.142
no_noise,8552,31.7661,31.7208,31.2937,547.144
no_noise,8562,31.7573,31.7258,31.2889,547.142
no_noise,8572,31.7569,31.7262,31.2822,547.142
no_noise,8582,31.7577,31.7246,31.2744,547.143
no_noise,8592,31.7573,31.7219,31.2713,547.143
no_noise,8602,31.7547,31.7145,31.2599,547.144
no_noise,8612,31.7575,31.7079,31.2492,547.144
no_noise,8622,31.7571,31.7026,31.2465,547.145
no_noise,8632,31.7602,31.7034,31.2404,547.146
no_noise,8642,31.7593,31.7075,31.2476,547.146
no_noise,8652,31.7591,31.7088,31.2479,547.148
no_noise,8662,31.7582,31.7119,31.2603,547.15
no_noise,8672,31.7545,31.7108,31.2496,547.149
no_noise,8682,31.7566,31.708,31.2429,547.15
no_noise,8692,31.7637,31.7077,31.2592,547.152
no_noise,8702,31.7662,31.6985,31.2452,547.151
no_noise,8712,31.7643,31.695,31.2354,547.154
no_noise,8722,31.7569,31.6887,31.207,547.155
no_noise,8732,31.7611,31.6907,31.2264,547.154
no_noise,8742,31.7654,31.6922,31.2345,547.153
no_noise,8752,31.7605,31.6973,31.2401,547.155
no_noise,8762,31.7616,31.698,31.2404,547.155
no_noise,8772,31.756,31.7019,31.2352,547.156
no_noise,8782,31.7515,31.7002,31.2261,547.156
no_noise,8792,31.7527,31.6977,31.2328,547.158
no_noise,8802,31.7517,31.7038,31.2405,547.158
no_noise,8812,31.7448,31.7067,31.2279,547.159
no_noise,8822,31.7471,31.713,31.2453,547.159
no_noise,8832,31.7428,31.7121,31.2305,547.16
no_noise,8842,31.7421,31.7095,31.2306,547.16
no_noise,8852,31.741,31.7137,31.2279,547.161
no_noise,8862,31.7412,31.7109,31.2142,547.16
no_noise,8872,31.7343,31.7103,31.2109,547.162
no_noise,8882,31.7373,31.7146,31.2323,547.161
no_noise,8892,31.7353,31.7155,31.233,547.161
no_noise,8902,31.7341,31.7163,31.2328,547.161
no_noise,8912,31.734,31.7159,31.2196,547.16
no_noise,8922,31.7369,31.7176,31.2337,547.159
no_noise,8932,31.7378,31.7149,31.2363,547.157
no_noise,8942,31.7345,31.7127,31.2384,547.159
no_noise,8952,31.731,31.7159,31.2433,547.159
no_noise,8962,31.7357,31.7112,31.2401,547.158
no_noise,8972,31.7371,31.7173,31.2559,547.157
no_noise,8982,31.7359,31.7098,31.2501,547.158
no_noise,8992,31.7348,31.7127,31.2508,547.158
no_noise,9002,31.7297,31.7083,31.2358,547.161
no_noise,9012,31.7293,31.7035,31.2288,547.159
no_noise,9022,31.7329,31.7078,31.2434,547.16
no_noise,9032,31.7356,31.7033,31.2342,547.161
no_noise,9042,31.7376,31.7017,31.2301,547.162
no_noise,9052,31.7339,31.7032,31.2283,547.164
no_noise,9062,31.7371,31.7021,31.2351,547.165
no_noise,9072,31.7371,31.708,31.2451,547.166
no_noise,9082,31.7375,31.6996,31.2348,547.167
no_noise,9092,31.7339,31.7039,31.2335,547.166
no_noise,9102,31.7331,31.6959,31.2238,547.167
no_noise,9112,31.7343,31.6912,31.2214,547.167
no_noise,9122,31.7318,31.6941,31.2211,547.167
no_noise,9132,31.7375,31.7017,31.2257,547.167
no_noise,9142,31.7347,31.7048,31.2233,547.167
no_noise,9152,31.7365,31.7022,31.2133,547.169
no_noise,9162,31.7291,31.7011,31.1995,547.168
no_noise,9172,31.7272,31.7075,31.2075,547.168
no_noise,9182,31.7286,31.7138,31.2265,547.169
no_noise,9192,31.7243,31.713,31.2181,547.168
no_noise,9202,31.7292,31.7125,31.2279,547.168
no_noise,9212,31.7285,31.7113,31.2225,547.168
a_only,2,31.8208,31.8286,31.6489,543.176
a_only,12,31.8207,31.8282,31.6454,543.175
a_only,22,31.8224,31.8292,31.6508,543.175
a_only,32,31.8259,31.8301,31.6576,543.176
a_only,42,31.819,31.8308,31.6403,543.177
a_only,52,31.8003,31.8288,31.6042,543.176
a_only,62,31.7695,31.8236,31.5411,543.176
a_only,72,31.7681,31.8205,31.526,543.175
a_only,82,31.7732,31.8163,31.5172,543.174
a_only,92,31.7806,31.8161,31.5188,543.174
a_only,102,31.7762,31.8154,31.5124,543.178
a_only,112,31.7724,31.8136,31.5124,543.18
a_only,122,31.7724,31.8143,31.5036,543.179
a_only,132,31.7897,31.8156,31.5271,543.179
a_only,142,31.7837,31.8157,31.5069,543.178
a_only,152,31.784,31.8163,31.5131,543.182
a_only,162,31.7651,31.8122,31.4721,543.179
a_only,172,31.7547,31.8124,31.4396,543.182
a_only,182,31.7486,31.8047,31.4193,543.182
a_only,192,31.7378,31.7986,31.4022,543.18
a_only,202,31.7215,31.7893,31.3754,543.181
a_only,212,31.7139,31.7767,31.3384,543.182
a_only,222,31.7345,31.768,31.3532,543.182
a_only,232,31.7099,31.753,31.2628,543.181
a_only,242,31.7203,31.7439,31.2725,543.183
a_only,252,31.7113,31.732,31.2389,543.186
a_only,262,31.7049,31.7222,31.2151,543.186
a_only,272,31.6954,31.7252,31.217,543.192
a_only,282,31.7053,31.7291,31.2539,543.191
a_only,292,31.7097,31.7375,31.2605,543.197
a_only,302,31.6977,31.7269,31.2156,543.2
a_only,312,31.7038,31.7162,31.2208,543.204
a_only,322,31.708,31.7175,31.2383,543.205
a_only,332,31.7154,31.7089,31.2421,543.21
a_only,342,31.7129,31.7098,31.2306,543.219
a_only,352,31.7134,31.7074,31.2098,543.219
a_only,362,31.7338,31.7046,31.2622,543.22
a_only,372,31.7339,31.6983,31.2435,543.22
a_only,382,31.7316,31.6862,31.2233,543.225
a_only,392,31.7372,31.6886,31.2368,543.23
a_only,402,31.7406,31.6876,31.2204,543.231
a_only,412,31.7416,31.6847,31.2188,543.239
a_only,422,31.7312,31.6789,31.1869,543.245
a_only,432,31.7256,31.676,31.1686,543.255
a_only,442,31.7374,31.672,31.1761,543.266
a_only,452,31.7354,31.6764,31.1732,543.268
a_only,462,31.733,31.6695,31.1591,543.278
a_only,472,31.7263,31.6638,31.1298,543.276
a_only,482,31.724,31.6643,31.1262,543.285
a_only,492,31.729,31.6565,31.1207,543.295
a_only,502,31.7308,31.6577,31.1386,543.297
a_only,512,31.7258,31.6495,31.1151,543.292
a_only,522,31.7198,31.6453,31.0902,543.286
a_only,532,31.7223,31.6502,31.1108,543.301
a_only,542,31.7264,31.6474,31.115,543.31
a_only,552,31.719,31.6443,31.106,543.323
a_only,562,31.7237,31.6451,31.1186,543.328
a_only,572,31.7221,31.6588,31.149,543.33
a_only,582,31.7214,31.6468,31.1118,543.333
a_only,592,31.7204,31.6488,31.1106,543.335
a_only,602,31.7292,31.6613,31.1501,543.335
a_only,612,31.7355,31.6664,31.1821,543.337
a_only,622,31.73,31.6658,31.1722,543.343
a_only,632,31.7206,31.6605,31.1405,543.344
a_only,642,31.732,31.6591,31.1478,543.353
a_only,652,31.739,31.656,31.1612,543.359
a_only,662,31.7372,31.6516,31.1688,543.37
a_only,672,31.744,31.6592,31.1823,543.371
a_only,682,31.7474,31.6456,31.1579,543.378
a_only,692,31.7407,31.6402,31.1418,543.384
a_only,702,31.7395,31.6301,31.1097,543.394
a_only,712,31.7442,31.6206,31.109,543.413
a_only,722,31.7475,31.6155,31.1143,543.427
a_only,732,31.743,31.6055,31.0954,543.448
a_only,742,31.7401,31.6058,31.0885,543.46
a_only,752,31.7461,31.6048,31.0944,543.467
a_only,762,31.7461,31.6057,31.0987,543.482
a_only,772,31.7439,31.5953,31.0842,543.493
a_only,782,31.7326,31.6037,31.084,543.493
a_only,792,31.7326,31.6009,31.0857,543.511
a_only,802,31.7327,31.6024,31.0924,543.521
a_only,812,31.7343,31.6131,31.1074,543.531
a_only,822,31.7332,31.625,31.1137,543.538
a_only,832,31.7311,31.6259,31.1074,543.546
a_only,842,31.7293,31.6156,31.0818,543.551
a_only,852,31.7264,31.6165,31.0734,543.565
a_only,862,31.7251,31.6134,31.064,543.571
a_only,872,31.726,31.6223,31.0764,543.58
a_only,882,31.7343,31.623,31.0875,543.592
a_only,892,31.729,31.6209,31.0634,543.614
a_only,902,31.7335,31.621,31.0755,543.614
a_only,912,31.7362,31.623,31.0787,543.628
a_only,922,31.739,31.6285,31.1072,543.64
a_only,932,31.7421,31.64,31.1287,543.651
a_only,942,31.7413,31.6387,31.1218,543.66
a_only,952,31.7462,31.6318,31.1251,543.661
a_only,962,31.7501,31.6207,31.115,543.658
a_only,972,31.7457,31.6169,31.0994,543.663
a_only,982,31.748,31.6106,31.0875,543.679
a_only,992,31.7474,31.6207,31.1121,543.693
a_only,1002,31.75,31.6342,31.1375,543.701
a_only,1012,31.7515,31.6407,31.1498,543.702
a_only,1022,31.7516,31.6394,31.1517,543.722
a_only,1032,31.7543,31.6299,31.1594,543.727
a_only,1042,31.755,31.6307,31.1581,543.724
a_only,1052,31.7588,31.6407,31.1724,543.738
a_only,1062,31.7634,31.6392,31.1812,543.75
a_only,1072,31.7656,31.6421,31.1895,543.772
a_only,1082,31.7623,31.6446,31.1912,543.786
a_only,1092,31.76,31.6409,31.183,543.806
a_only,1102,31.7538,31.6379,31.1771,543.821
a_only,1112,31.7575,31.633,31.1698,543.824
a_only,1122,31.7569,31.6329,31.1713,543.837
a_only,1132,31.7626,31.64,31.1862,543.857
a_only,1142,31.7609,31.6374,31.176,543.861
a_only,1152,31.7626,31.636,31.1796,543.871
a_only,1162,31.7662,31.645,31.1944,543.892
a_only,1172,31.766,31.6353,31.1787,543.9
a_only,1182,31.7603,31.6255,31.1311,543.912
a_only,1192,31.7594,31.6267,31.1282,543.924
a_only,1202,31.759,31.6328,31.1428,543.93
a_only,1212,31.7659,31.6363,31.1708,543.951
a_only,1222,31.771,31.649,31.2014,543.965
a_only,1232,31.7748,31.6453,31.2027,543.982
a_only,1242,31.77,31.6408,31.1828,543.994
a_only,1252,31.7734,31.654,31.2138,544.015
a_only,1262,31.7755,31.6502,31.2047,544.027
a_only,1272,31.7744,31.6514,31.2083,544.052
a_only,1282,31.7779,31.6456,31.198,544.073
a_only,1292,31.7816,31.6307,31.1845,544.081
a_only,1302,31.781,31.635,31.1804,544.104
a_only,1312,31.7806,31.6353,31.1922,544.126
a_only,1322,31.7843,31.6365,31.1991,544.145
a_only,1332,31.7873,31.6272,31.1944,544.144
