condition,step,erank_A,erank_B,erank_AB,erank_C
no_noise,5202,30.6058,30.2432,26.5747,600.137
no_noise,5212,30.6044,30.1809,26.4522,600.147
no_noise,5222,30.6161,30.1885,26.5414,600.151
no_noise,5232,30.5677,30.2236,26.5758,600.146
no_noise,5242,30.5384,30.2167,26.5425,600.147
no_noise,5252,30.5417,30.2008,26.4674,600.143
no_noise,5262,30.5301,30.1883,26.4576,600.15
no_noise,5272,30.4913,30.1721,26.3153,600.15
no_noise,5282,30.4824,30.1515,26.1378,600.153
no_noise,5292,30.4736,30.2453,26.4303,600.153
no_noise,5302,30.4025,30.2471,26.2109,600.145
no_noise,5312,30.3997,30.2178,26.023,600.146
no_noise,5322,30.4547,30.2972,26.4301,600.146
no_noise,5332,30.42,30.2477,26.1428,600.141
no_noise,5342,30.432,30.2177,26.0116,600.146
no_noise,5352,30.4498,30.2423,26.2098,600.148
no_noise,5362,30.4838,30.2591,26.3818,600.147
no_noise,5372,30.5181,30.2656,26.4428,600.153
no_noise,5382,30.5175,30.252,26.3345,600.15
no_noise,5392,30.545,30.2621,26.4952,600.148
no_noise,5402,30.5146,30.22,26.395,600.151
no_noise,5412,30.5312,30.2417,26.392,600.151
no_noise,5422,30.5421,30.2702,26.5204,600.151
no_noise,5432,30.5176,30.2682,26.482,600.153
no_noise,5442,30.4586,30.23,26.2513,600.153
no_noise,5452,30.4519,30.2618,26.3671,600.152
no_noise,5462,30.395,30.2379,26.1892,600.156
no_noise,5472,30.4283,30.2306,26.2375,600.156
no_noise,5482,30.4468,30.2263,26.3097,600.156
no_noise,5492,30.4087,30.2688,26.3787,600.155
no_noise,5502,30.3868,30.2789,26.3213,600.161
no_noise,5512,30.3362,30.3002,26.3212,600.16
no_noise,5522,30.3257,30.3342,26.3794,600.163
no_noise,5532,30.2722,30.2906,26.141,600.157
no_noise,5542,30.3066,30.2995,26.2636,600.159
no_noise,5552,30.3117,30.308,26.3262,600.161
no_noise,5562,30.3061,30.2867,26.257,600.167
no_noise,5572,30.3261,30.2582,26.2211,600.16
no_noise,5582,30.3208,30.2554,26.197,600.152
no_noise,5592,30.3735,30.3027,26.5182,600.153
no_noise,5602,30.397,30.2764,26.4897,600.155
no_noise,5612,30.4034,30.2535,26.4285,600.155
no_noise,5622,30.36,30.2405,26.3095,600.159
no_noise,5632,30.3869,30.2284,26.3156,600.159
no_noise,5642,30.4169,30.2628,26.4919,600.156
no_noise,5652,30.3915,30.246,26.3511,600.162
no_noise,5662,30.3504,30.297,26.4492,600.161
no_noise,5672,30.3486,30.3404,26.6209,600.156
no_noise,5682,30.3076,30.313,26.4219,600.156
no_noise,5692,30.3231,30.3788,26.6793,600.157
no_noise,5702,30.2824,30.4074,26.6123,600.153
no_noise,5712,30.2721,30.418,26.6525,600.153
no_noise,5722,30.3103,30.4196,26.6592,600.151
no_noise,5732,30.3174,30.3994,26.6603,600.147
no_noise,5742,30.3458,30.3904,26.7095,600.151
no_noise,5752,30.3348,30.3929,26.6858,600.149
no_noise,5762,30.3462,30.4216,26.7872,600.155
no_noise,5772,30.3273,30.4265,26.7756,600.155
no_noise,5782,30.325,30.3729,26.6466,600.159
no_noise,5792,30.3414,30.3434,26.5661,600.16
no_noise,5802,30.366,30.3118,26.4972,600.163
no_noise,5812,30.3852,30.2613,26.3386,600.166
no_noise,5822,30.3153,30.2124,26.085,600.165
no_noise,5832,30.3334,30.2409,26.2449,600.167
no_noise,5842,30.3323,30.25,26.2361,600.164
no_noise,5852,30.2787,30.2825,26.0686,600.164
no_noise,5862,30.29,30.3215,26.1918,600.169
no_noise,5872,30.2822,30.2928,26.0996,600.168
no_noise,5882,30.2737,30.3378,26.2547,600.172
no_noise,5892,30.3286,30.3209,26.3475,600.17
no_noise,5902,30.3198,30.358,26.3954,600.169
no_noise,5912,30.3159,30.3408,26.3266,600.173
no_noise,5922,30.2646,30.2568,25.8955,600.176
no_noise,5932,30.262,30.3063,26.0762,600.175
no_noise,5942,30.2453,30.2651,25.8457,600.178
no_noise,5952,30.2521,30.2741,25.886,600.175
no_noise,5962,30.2526,30.2589,25.8297,600.173
no_noise,5972,30.2811,30.2227,25.7759,600.171
no_noise,5982,30.27,30.2487,25.9157,600.175
no_noise,5992,30.2413,30.2992,25.9889,600.172
no_noise,6002,30.2435,30.3431,26.0808,600.173
no_noise,6012,30.234,30.3726,26.1269,600.175
no_noise,6022,30.1889,30.3525,25.9412,600.173
no_noise,6032,30.1839,30.4124,26.1337,600.171
no_noise,6042,30.1819,30.4139,26.278,600.172
no_noise,6052,30.2352,30.4253,26.4225,600.173
no_noise,6062,30.2635,30.4429,26.519,600.168
no_noise,6072,30.2707,30.4782,26.6971,600.173
no_noise,6082,30.243,30.4591,26.4777,600.173
no_noise,6092,30.2792,30.5246,26.833,600.178
no_noise,6102,30.315,30.4968,26.8005,600.179
no_noise,6112,30.3147,30.4998,26.7976,600.18
no_noise,6122,30.2954,30.5053,26.7507,600.182
no_noise,6132,30.2998,30.5231,26.8601,600.181
no_noise,6142,30.3007,30.4946,26.7226,600.192
no_noise,6152,30.3186,30.5329,26.8789,600.189
no_noise,6162,30.3317,30.5368,27.0123,600.189
no_noise,6172,30.3644,30.5587,27.039,600.189
no_noise,6182,30.3517,30.5321,26.975,600.189
no_noise,6192,30.3114,30.4966,26.7705,600.182
no_noise,6202,30.3159,30.4896,26.8071,600.185
no_noise,6212,30.2641,30.4822,26.6971,600.19
no_noise,6222,30.2998,30.4757,26.6964,600.191
no_noise,6232,30.3076,30.4806,26.704,600.187
no_noise,6242,30.2903,30.4712,26.741,600.185
no_noise,6252,30.2664,30.4948,26.8269,600.185
no_noise,6262,30.3213,30.4541,26.8279,600.192
no_noise,6272,30.3391,30.4423,26.8017,600.196
no_noise,6282,30.3546,30.4437,26.9414,600.202
no_noise,6292,30.3619,30.4453,26.9364,600.2
no_noise,6302,30.3755,30.4937,27.1778,600.2
no_noise,6312,30.3584,30.5108,27.152,600.202
no_noise,6322,30.3641,30.5236,27.2354,600.206
no_noise,6332,30.3283,30.5071,27.0479,600.207
no_noise,6342,30.342,30.4976,27.0369,600.214
no_noise,6352,30.3542,30.4759,27.0008,600.221
no_noise,6362,30.2985,30.4388,26.772,600.217
no_noise,6372,30.2797,30.4277,26.6832,600.218
no_noise,6382,30.3025,30.4376,26.8412,600.217
no_noise,6392,30.2937,30.3862,26.5837,600.221
no_noise,6402,30.3484,30.4058,26.6612,600.221
no_noise,6412,30.3714,30.4154,26.7822,600.224
no_noise,6422,30.4037,30.405,26.7624,600.226
no_noise,6432,30.4039,30.3759,26.7255,600.222
no_noise,6442,30.4334,30.4127,26.9215,600.226
no_noise,6452,30.4279,30.4324,26.9144,600.224
no_noise,6462,30.4055,30.4705,26.9617,600.23
no_noise,6472,30.4086,30.4304,26.87,600.233
no_noise,6482,30.414,30.4217,26.8822,600.237
no_noise,6492,30.4069,30.4662,27.0932,600.236
no_noise,6502,30.4149,30.4306,27.0069,600.236
no_noise,6512,30.4016,30.4352,26.9371,600.238
no_noise,6522,30.4471,30.4267,26.9441,600.239
no_noise,6532,30.4376,30.421,26.8771,600.241
no_noise,6542,30.4225,30.4483,26.9423,600.242
no_noise,6552,30.4436,30.4738,27.1148,600.242
no_noise,6562,30.4729,30.486,27.2229,600.247
no_noise,6572,30.456,30.4829,27.2123,600.246
no_noise,6582,30.505,30.4418,27.0913,600.246
no_noise,6592,30.4584,30.4192,26.9883,600.244
no_noise,6602,30.4506,30.4324,27.0154,600.246
no_noise,6612,30.4364,30.4518,26.9613,600.245
no_noise,6622,30.4061,30.4556,27.0238,600.244
no_noise,6632,30.4178,30.4446,27.0034,600.246
no_noise,6642,30.4294,30.4271,27.0039,600.248
no_noise,6652,30.466,30.4124,27.0398,600.248
no_noise,6662,30.488,30.4379,27.1355,600.25
no_noise,6672,30.5146,30.4367,27.212,600.248
no_noise,6682,30.5505,30.4048,27.188,600.25
no_noise,6692,30.5235,30.3921,27.0094,600.253
no_noise,6702,30.4985,30.4041,27.0362,600.252
no_noise,6712,30.5647,30.443,27.406,600.253
no_noise,6722,30.5771,30.4698,27.4489,600.251
no_noise,6732,30.5763,30.4521,27.3915,600.247
no_noise,6742,30.5579,30.4294,27.3342,600.246
no_noise,6752,30.5812,30.4261,27.3165,600.25
no_noise,6762,30.6149,30.448,27.3958,600.249
no_noise,6772,30.5717,30.4197,27.2331,600.251
no_noise,6782,30.5204,30.368,26.9673,600.248
no_noise,6792,30.4963,30.4301,27.0039,600.25
no_noise,6802,30.4682,30.4328,26.9137,600.248
no_noise,6812,30.4854,30.4632,27.0028,600.252
no_noise,6822,30.4362,30.469,26.8562,600.254
no_noise,6832,30.4389,30.4428,26.8006,600.248
no_noise,6842,30.4392,30.4459,26.8397,600.248
no_noise,6852,30.4265,30.5124,26.9678,600.246
no_noise,6862,30.3965,30.4486,26.7385,600.247
no_noise,6872,30.433,30.4831,26.9546,600.248
no_noise,6882,30.4049,30.5362,27.1017,600.247
no_noise,6892,30.4712,30.5113,27.1559,600.246
no_noise,6902,30.4262,30.483,26.9625,600.243
no_noise,6912,30.4267,30.4479,26.8676,600.241
no_noise,6922,30.4673,30.4193,26.8518,600.241
no_noise,6932,30.5019,30.4371,27.0518,600.241
no_noise,6942,30.5264,30.4432,27.1005,600.242
no_noise,6952,30.5235,30.4625,27.1462,600.243
no_noise,6962,30.4889,30.4318,26.9158,600.242
no_noise,6972,30.4373,30.4642,26.8556,600.243
no_noise,6982,30.458,30.4538,26.7817,600.246
no_noise,6992,30.4636,30.4634,26.7537,600.248
no_noise,7002,30.4225,30.4312,26.6491,600.25
no_noise,7012,30.4867,30.4593,26.7846,600.25
no_noise,7022,30.5072,30.4081,26.6478,600.252
no_noise,7032,30.5205,30.3967,26.6814,600.252
no_noise,7042,30.5375,30.3769,26.6718,600.256
no_noise,7052,30.5438,30.406,26.6985,600.258
no_noise,7062,30.4735,30.4129,26.4536,600.259
no_noise,7072,30.3981,30.3584,26.0645,600.259
no_noise,7082,30.4454,30.4569,26.6025,600.262
no_noise,7092,30.4621,30.4586,26.6811,600.264
no_noise,7102,30.468,30.4386,26.6914,600.268
no_noise,7112,30.5125,30.4987,27.0838,600.272
no_noise,7122,30.4912,30.482,27.0205,600.274
no_noise,7132,30.4892,30.527,27.1285,600.273
no_noise,7142,30.5074,30.5111,27.1407,600.274
no_noise,7152,30.5263,30.4741,27.066,600.273
no_noise,7162,30.48,30.4497,26.8943,600.273
no_noise,7172,30.4484,30.4592,26.8551,600.273
no_noise,7182,30.5114,30.5028,27.1721,600.274
no_noise,7192,30.4977,30.4911,27.0573,600.274
no_noise,7202,30.4829,30.4696,26.9502,600.274
no_noise,7212,30.4534,30.4444,26.7454,600.272
no_noise,7222,30.428,30.4328,26.6499,600.276
no_noise,7232,30.4213,30.4178,26.6469,600.275
no_noise,7242,30.436,30.4031,26.6796,600.275
no_noise,7252,30.4513,30.3807,26.6669,600.276
no_noise,7262,30.4261,30.3627,26.5823,600.278
no_noise,7272,30.4972,30.4402,26.9599,600.276
no_noise,7282,30.5074,30.4787,27.1263,600.281
no_noise,7292,30.4762,30.4737,27.0657,600.277
no_noise,7302,30.5008,30.415,26.8984,600.272
no_noise,7312,30.4783,30.4034,26.8156,600.271
no_noise,7322,30.4445,30.411,26.7015,600.274
no_noise,7332,30.4792,30.4297,26.8211,600.277
no_noise,7342,30.432,30.4511,26.6833,600.281
no_noise,7352,30.4907,30.503,26.9962,600.284
no_noise,7362,30.5051,30.4866,26.9889,600.287
no_noise,7372,30.5182,30.5011,27.0955,600.292
no_noise,7382,30.444,30.4678,26.8202,600.29
no_noise,7392,30.4617,30.5493,27.0933,600.284
no_noise,7402,30.4821,30.5882,27.347,600.286
no_noise,7412,30.4788,30.5813,27.3715,600.285
no_noise,7422,30.5012,30.5394,27.3453,600.287
no_noise,7432,30.5088,30.5388,27.3885,600.29
no_noise,7442,30.51,30.495,27.1923,600.294
no_noise,7452,30.5489,30.5647,27.4637,600.294
no_noise,7462,30.5463,30.5494,27.4266,600.298
no_noise,7472,30.5463,30.5401,27.4353,600.299
no_noise,7482,30.5864,30.5407,27.5042,600.3
no_noise,7492,30.6077,30.5372,27.5204,600.302
no_noise,7502,30.5932,30.5425,27.53,600.302
no_noise,7512,30.5962,30.5572,27.5239,600.3
no_noise,7522,30.6203,30.5795,27.6738,600.298
no_noise,7532,30.6095,30.546,27.6152,600.297
no_noise,7542,30.5596,30.5501,27.4629,600.302
no_noise,7552,30.5601,30.5702,27.5562,600.302
no_noise,7562,30.5658,30.5412,27.4606,600.304
no_noise,7572,30.5767,30.5324,27.4049,600.301
no_noise,7582,30.5791,30.5307,27.4097,600.304
no_noise,7592,30.5894,30.4987,27.358,600.308
no_noise,7602,30.5981,30.4979,27.4054,600.309
no_noise,7612,30.5887,30.4996,27.3574,600.309
no_noise,7622,30.5697,30.5383,27.3966,600.308
no_noise,7632,30.5749,30.5054,27.3103,600.307
no_noise,7642,30.5857,30.525,27.4056,600.309
no_noise,7652,30.5629,30.5462,27.457,600.31
no_noise,7662,30.5528,30.5161,27.366,600.311
no_noise,7672,30.5635,30.5099,27.3985,600.313
no_noise,7682,30.5836,30.4979,27.4688,600.312
no_noise,7692,30.6063,30.4715,27.4752,600.311
no_noise,7702,30.6072,30.5051,27.5465,600.31
no_noise,7712,30.6075,30.5335,27.6318,600.311
no_noise,7722,30.6047,30.4804,27.4471,600.31
no_noise,7732,30.6022,30.4417,27.3401,600.31
no_noise,7742,30.6297,30.4562,27.3985,600.309
no_noise,7752,30.607,30.4804,27.542,600.309
no_noise,7762,30.5844,30.4404,27.354,600.307
no_noise,7772,30.59,30.4593,27.3809,600.313
no_noise,7782,30.6071,30.4766,27.4424,600.309
no_noise,7792,30.6153,30.4991,27.4926,600.311
no_noise,7802,30.6178,30.4896,27.5113,600.31
no_noise,7812,30.6007,30.4783,27.3897,600.306
no_noise,7822,30.5698,30.4828,27.4308,600.306
no_noise,7832,30.5385,30.4456,27.182,600.308
no_noise,7842,30.5837,30.5092,27.5939,600.308
no_noise,7852,30.6227,30.5332,27.7118,600.309
no_noise,7862,30.6046,30.5297,27.6033,600.308
no_noise,7872,30.581,30.53,27.6525,600.309
no_noise,7882,30.5919,30.5492,27.6274,600.307
no_noise,7892,30.599,30.5405,27.5861,600.304
no_noise,7902,30.5711,30.5495,27.4769,600.304
no_noise,7912,30.5814,30.5224,27.4523,600.304
no_noise,7922,30.6176,30.5403,27.6161,600.304
no_noise,7932,30.6343,30.5352,27.7164,600.305
no_noise,7942,30.6387,30.5652,27.8046,600.303
no_noise,7952,30.6528,30.5668,27.8612,600.301
no_noise,7962,30.6767,30.5855,27.9096,600.302
no_noise,7972,30.6839,30.6055,27.9975,600.303
no_noise,7982,30.6651,30.6022,27.9054,600.303
no_noise,7992,30.6681,30.5931,27.8566,600.303
no_noise,8002,30.6891,30.6075,27.9798,600.303
no_noise,8012,30.6513,30.5601,27.7302,600.302
no_noise,8022,30.6903,30.5305,27.7227,600.302
no_noise,8032,30.6899,30.5664,27.8082,600.302
no_noise,8042,30.6806,30.6059,27.8783,600.301
no_noise,8052,30.6735,30.6058,27.7613,600.302
no_noise,8062,30.6724,30.6286,27.8726,600.303
no_noise,8072,30.6659,30.6554,27.909,600.302
no_noise,8082,30.673,30.656,27.9364,600.3
no_noise,8092,30.6507,30.6659,27.8022,600.301
no_noise,8102,30.6574,30.6697,27.727,600.3
no_noise,8112,30.6415,30.6657,27.6898,600.299
no_noise,8122,30.6716,30.6886,27.9183,600.3
no_noise,8132,30.6645,30.7002,27.8735,600.301
no_noise,8142,30.6737,30.6847,27.8952,600.303
no_noise,8152,30.6516,30.6764,27.7711,600.306
no_noise,8162,30.6416,30.6749,27.8083,600.307
no_noise,8172,30.632,30.6589,27.7437,600.308
no_noise,8182,30.6136,30.6259,27.5597,600.308
no_noise,8192,30.5965,30.6515,27.6133,600.307
no_noise,8202,30.6036,30.6672,27.7021,600.308
no_noise,8212,30.5957,30.6831,27.7695,600.307
no_noise,8222,30.5455,30.673,27.5278,600.31
no_noise,8232,30.5473,30.6856,27.5567,600.305
no_noise,8242,30.5322,30.6829,27.6193,600.305
no_noise,8252,30.488,30.6872,27.5717,600.305
no_noise,8262,30.481,30.6957,27.5435,600.309
no_noise,8272,30.466,30.6982,27.5672,600.309
no_noise,8282,30.4275,30.6891,27.4598,600.308
no_noise,8292,30.4346,30.7201,27.6244,600.307
no_noise,8302,30.4628,30.6869,27.5259,600.302
no_noise,8312,30.451,30.6603,27.5048,600.305
no_noise,8322,30.4561,30.6712,27.4399,600.305
no_noise,8332,30.4629,30.6449,27.3771,600.31
no_noise,8342,30.497,30.6553,27.432,600.307
no_noise,8352,30.512,30.6272,27.3193,600.307
no_noise,8362,30.5119,30.6162,27.3001,600.305
no_noise,8372,30.5066,30.6257,27.3175,600.305
no_noise,8382,30.5099,30.601,27.2588,600.306
no_noise,8392,30.5175,30.5786,27.2024,600.309
no_noise,8402,30.4784,30.6573,27.3606,600.309
no_noise,8412,30.488,30.6499,27.3084,600.306
no_noise,8422,30.4863,30.6585,27.2955,600.309
no_noise,8432,30.476,30.6725,27.2857,600.309
no_noise,8442,30.4628,30.6918,27.4012,600.313
no_noise,8452,30.4316,30.7026,27.3608,600.312
no_noise,8462,30.4094,30.7224,27.286,600.315
no_noise,8472,30.4083,30.6849,27.1386,600.315
no_noise,8482,30.4237,30.6562,27.0776,600.315
no_noise,8492,30.4459,30.6418,27.1478,600.317
no_noise,8502,30.4564,30.6318,27.0777,600.315
no_noise,8512,30.4555,30.6506,27.105,600.315
no_noise,8522,30.4596,30.6507,27.1541,600.318
no_noise,8532,30.4419,30.6312,26.9912,600.316
no_noise,8542,30.473,30.6185,27.028,600.313
no_noise,8552,30.415,30.5938,26.8795,600.312
no_noise,8562,30.4146,30.6242,27.0123,600.314
no_noise,8572,30.3969,30.6462,26.9448,600.314
no_noise,8582,30.3932,30.6034,26.8417,600.314
no_noise,8592,30.3391,30.5905,26.52,600.312
no_noise,8602,30.3152,30.5921,26.4806,600.311
no_noise,8612,30.296,30.551,26.3274,600.313
no_noise,8622,30.2939,30.5985,26.4564,600.312
no_noise,8632,30.3173,30.6006,26.598,600.311
no_noise,8642,30.3252,30.6181,26.714,600.311
no_noise,8652,30.3049,30.6258,26.6763,600.311
no_noise,8662,30.3224,30.596,26.6533,600.311
no_noise,8672,30.3111,30.5798,26.6316,600.309
no_noise,8682,30.3261,30.566,26.7079,600.309
no_noise,8692,30.3155,30.54,26.6159,600.313
no_noise,8702,30.3009,30.5622,26.655,600.313
no_noise,8712,30.314,30.5315,26.5602,600.313
no_noise,8722,30.2898,30.475,26.2541,600.313
no_noise,8732,30.3041,30.4937,26.2797,600.311
no_noise,8742,30.2096,30.453,25.8776,600.311
no_noise,8752,30.1936,30.5007,26.1022,600.312
no_noise,8762,30.2429,30.5474,26.4155,600.315
no_noise,8772,30.2302,30.5355,26.3354,600.314
no_noise,8782,30.2164,30.5685,26.4326,600.314
no_noise,8792,30.2054,30.5818,26.4856,600.315
no_noise,8802,30.2298,30.5909,26.5219,600.314
no_noise,8812,30.2257,30.6195,26.6532,600.315
no_noise,8822,30.2186,30.6097,26.6303,600.317
no_noise,8832,30.1769,30.6069,26.5152,600.315
no_noise,8842,30.1321,30.5836,26.3064,600.314
no_noise,8852,30.1997,30.6035,26.5363,600.313
no_noise,8862,30.1701,30.5496,26.2404,600.313
no_noise,8872,30.1764,30.5663,26.3218,600.313
no_noise,8882,30.1513,30.6332,26.4145,600.314
no_noise,8892,30.1284,30.6003,26.1765,600.313
no_noise,8902,30.1203,30.5935,26.2325,600.313
no_noise,8912,30.0762,30.5625,25.9971,600.315
no_noise,8922,30.0619,30.5313,25.7385,600.315
no_noise,8932,30.0359,30.4761,25.5731,600.316
no_noise,8942,30.0221,30.5073,25.605,600.316
no_noise,8952,30.0443,30.5171,25.8064,600.318
no_noise,8962,30.0551,30.5309,25.8524,600.319
no_noise,8972,30.0598,30.5325,25.8395,600.319
no_noise,8982,30.0559,30.5098,25.7715,600.319
no_noise,8992,30.0645,30.4879,25.7351,600.32
no_noise,9002,29.9967,30.4193,25.3682,600.319
no_noise,9012,30.0029,30.4484,25.4644,600.319
no_noise,9022,30.0326,30.5252,25.8795,600.319
no_noise,9032,30.1009,30.5499,26.0484,600.318
no_noise,9042,30.0308,30.5154,25.7919,600.317
no_noise,9052,30.1181,30.5353,26.0594,600.317
no_noise,9062,30.0851,30.526,25.9534,600.317
no_noise,9072,30.1264,30.6019,26.3427,600.317
no_noise,9082,30.1369,30.6093,26.4684,600.317
no_noise,9092,30.1371,30.5524,26.3728,600.316
no_noise,9102,30.1742,30.5222,26.4146,600.317
no_noise,9112,30.2532,30.505,26.4343,600.318
no_noise,9122,30.1791,30.3939,25.8994,600.319
no_noise,9132,30.2086,30.4257,26.1199,600.319
no_noise,9142,30.2407,30.4157,26.2107,600.318
no_noise,9152,30.1925,30.4312,26.0953,600.319
no_noise,9162,30.1843,30.431,26.0966,600.319
no_noise,9172,30.1312,30.3983,25.7882,600.32
no_noise,9182,30.1073,30.4022,25.7979,600.319
no_noise,9192,30.1318,30.4252,25.9258,600.319
no_noise,9202,30.1475,30.4518,26.1494,600.319
no_noise,9212,30.1502,30.4449,26.1745,600.321
a_only,2,31.8283,31.8153,31.638,599.263
a_only,12,31.8237,31.8138,31.6207,599.263
a_only,22,31.802,31.8083,31.5642,599.263
a_only,32,31.6291,31.7825,31.1484,599.263
a_only,42,31.0842,31.6581,29.3671,599.263
a_only,52,30.004,31.301,24.8951,599.265
a_only,62,29.6015,31.1013,23.0399,599.265
a_only,72,29.2814,30.9302,21.5924,599.266
a_only,82,29.372,30.9359,21.962,599.267
a_only,92,29.4845,30.9135,22.2666,599.265
a_only,102,29.5422,30.8734,22.4288,599.263
a_only,112,29.6338,30.8707,22.9567,599.262
a_only,122,29.6728,30.8444,23.0242,599.26
a_only,132,29.7322,30.7752,22.9716,599.257
a_only,142,29.9233,30.7833,23.6216,599.256
a_only,152,29.9471,30.7881,23.9848,599.255
a_only,162,29.9653,30.7243,24.1003,599.254
a_only,172,30.1281,30.7855,24.671,599.257
a_only,182,30.1386,30.7537,24.7632,599.26
a_only,192,30.0685,30.6566,24.3037,599.263
a_only,202,30.102,30.6679,24.6111,599.264
a_only,212,30.1923,30.682,24.9229,599.262
a_only,222,30.1229,30.651,24.6755,599.262
a_only,232,30.2061,30.6523,25.0308,599.266
a_only,242,30.142,30.6338,24.8591,599.267
a_only,252,30.2426,30.6984,25.3544,599.27
a_only,262,30.3283,30.6994,25.6064,599.268
a_only,272,30.3657,30.6912,25.6852,599.265
a_only,282,30.4394,30.6973,25.9013,599.265
a_only,292,30.4768,30.6796,26.0441,599.263
a_only,302,30.5273,30.6791,26.2492,599.263
a_only,312,30.5342,30.6462,26.2221,599.259
a_only,322,30.5701,30.6661,26.4269,599.255
a_only,332,30.6159,30.6657,26.5494,599.25
a_only,342,30.603,30.6682,26.5451,599.248
a_only,352,30.6516,30.7115,26.8902,599.249
a_only,362,30.6616,30.6927,26.8698,599.251
a_only,372,30.7098,30.7177,27.0473,599.253
a_only,382,30.7215,30.7453,27.1478,599.254
a_only,392,30.7462,30.7626,27.2691,599.262
a_only,402,30.7802,30.7806,27.4116,599.26
a_only,412,30.8029,30.7873,27.4547,599.267
a_only,422,30.7961,30.8055,27.5042,599.272
a_only,432,30.8256,30.7985,27.5978,599.271
a_only,442,30.8697,30.8092,27.7575,599.271
a_only,452,30.87,30.821,27.84,599.28
a_only,462,30.8784,30.8089,27.8461,599.282
a_only,472,30.8832,30.7776,27.7794,599.285
a_only,482,30.894,30.8031,27.8649,599.288
a_only,492,30.9191,30.7928,27.9372,599.289
a_only,502,30.9221,30.7926,27.9752,599.288
a_only,512,30.9764,30.7856,28.0685,599.29
a_only,522,30.9916,30.7754,28.0511,599.3
a_only,532,30.9874,30.781,28.055,599.3
a_only,542,31.001,30.7949,28.1196,599.295
a_only,552,31.0107,30.7953,28.1464,599.293
a_only,562,31.015,30.7777,28.1699,599.296
a_only,572,31.0323,30.7894,28.304,599.295
a_only,582,31.0124,30.6888,27.885,599.301
a_only,592,31.0508,30.7319,28.2114,599.303
a_only,602,31.0674,30.7619,28.4468,599.307
a_only,612,31.0744,30.7458,28.4514,599.312
a_only,622,31.0995,30.7678,28.5737,599.313
a_only,632,31.0787,30.7889,28.597,599.319
a_only,642,31.1109,30.7833,28.6924,599.322
a_only,652,31.1289,30.757,28.6751,599.327
a_only,662,31.1105,30.6665,28.3116,599.332
a_only,672,31.112,30.6823,28.3122,599.339
a_only,682,31.0953,30.7334,28.3131,599.346
a_only,692,31.1315,30.7495,28.403,599.352
a_only,702,31.1312,30.7636,28.4466,599.35
a_only,712,31.118,30.7533,28.3933,599.356
a_only,722,31.132,30.7972,28.5773,599.366
a_only,732,31.1712,30.7579,28.5769,599.376
a_only,742,31.1536,30.7602,28.5919,599.382
a_only,752,31.1432,30.7075,28.4601,599.394
a_only,762,31.1548,30.7054,28.532,599.403
a_only,772,31.1566,30.658,28.4401,599.397
a_only,782,31.1587,30.692,28.5446,599.405
a_only,792,31.1649,30.6335,28.3979,599.41
a_only,802,31.1853,30.5903,28.2727,599.419
a_only,812,31.2116,30.6219,28.4168,599.423
a_only,822,31.2105,30.5623,28.3293,599.43
a_only,832,31.2148,30.5532,28.3745,599.422
a_only,842,31.2091,30.5572,28.3098,599.422
a_only,852,31.2171,30.6158,28.4968,599.416
a_only,862,31.2197,30.6004,28.4923,599.424
a_only,872,31.2404,30.6347,28.634,599.428
a_only,882,31.2296,30.6199,28.6074,599.425
a_only,892,31.2314,30.5996,28.5691,599.432
a_only,902,31.2448,30.6166,28.7157,599.44
a_only,912,31.2481,30.6235,28.6385,599.453
a_only,922,31.2432,30.5839,28.5136,599.46
a_only,932,31.2606,30.6027,28.6324,599.47
a_only,942,31.2649,30.6034,28.6673,599.466
a_only,952,31.2518,30.5537,28.4241,599.472
a_only,962,31.2385,30.5455,28.3809,599.477
a_only,972,31.2532,30.5483,28.3901,599.472
a_only,982,31.2837,30.465,28.2646,599.46
a_only,992,31.2839,30.4582,28.2276,599.469
a_only,1002,31.2872,30.37,28.1058,599.474
a_only,1012,31.2832,30.2983,27.9368,599.469
a_only,1022,31.2688,30.2379,27.7559,599.465
a_only,1032,31.2785,30.1968,27.6954,599.474
a_only,1042,31.283,30.1458,27.5946,599.474
a_only,1052,31.3103,30.1584,27.8338,599.497
a_only,1062,31.3161,30.1833,27.866,599.501
a_only,1072,31.332,30.2062,27.9271,599.526
a_only,1082,31.359,30.2318,28.1813,599.521
a_only,1092,31.3628,30.2751,28.3254,599.523
a_only,1102,31.3652,30.2744,28.2735,599.534
a_only,1112,31.3747,30.3306,28.3766,599.542
a_only,1122,31.3951,30.3389,28.4602,599.543
a_only,1132,31.4063,30.3509,28.5378,599.528
a_only,1142,31.4172,30.3197,28.6357,599.524
a_only,1152,31.4123,30.2987,28.5176,599.527
a_only,1162,31.4244,30.2798,28.4998,599.536
a_only,1172,31.4203,30.1528,28.2669,599.546
a_only,1182,31.4383,30.1812,28.4121,599.553
a_only,1192,31.4414,30.1918,28.4431,599.554
a_only,1202,31.454,30.1736,28.48,599.566
a_only,1212,31.4634,30.1495,28.4734,599.572
a_only,1222,31.483,30.1016,28.5192,599.565
a_only,1232,31.4878,30.0734,28.4003,599.574
a_only,1242,31.4916,30.0715,28.3677,599.578
a_only,1252,31.4877,30.0922,28.408,599.583
a_only,1262,31.5035,30.15,28.6072,599.585
a_only,1272,31.5025,30.1666,28.6533,599.598
a_only,1282,31.5018,30.141,28.6244,599.586
a_only,1292,31.5042,30.1963,28.7277,599.58
