condition,step,quantity,bin_idx,bin_low,bin_high,bin_center,count
no_noise,3689,C_eff,16,-0.145751,-0.135537,-0.140644,61
no_noise,3689,C_eff,17,-0.135537,-0.125324,-0.130431,164
no_noise,3689,C_eff,18,-0.125324,-0.115111,-0.120217,398
no_noise,3689,C_eff,19,-0.115111,-0.104897,-0.110004,933
no_noise,3689,C_eff,20,-0.104897,-0.094684,-0.0997906,1818
no_noise,3689,C_eff,21,-0.094684,-0.0844706,-0.0895773,3588
no_noise,3689,C_eff,22,-0.0844706,-0.0742573,-0.0793639,6493
no_noise,3689,C_eff,23,-0.0742573,-0.0640439,-0.0691506,11056
no_noise,3689,C_eff,24,-0.0640439,-0.0538306,-0.0589372,17991
no_noise,3689,C_eff,25,-0.0538306,-0.0436172,-0.0487239,26858
no_noise,3689,C_eff,26,-0.0436172,-0.0334039,-0.0385105,37584
no_noise,3689,C_eff,27,-0.0334039,-0.0231905,-0.0282972,48281
no_noise,3689,C_eff,28,-0.0231905,-0.0129772,-0.0180838,57866
no_noise,3689,C_eff,29,-0.0129772,-0.0027638,-0.00787047,64288
no_noise,3689,C_eff,30,-0.0027638,0.00744955,0.00234288,64982
no_noise,3689,C_eff,31,0.00744955,0.0176629,0.0125562,61845
no_noise,3689,C_eff,32,0.0176629,0.0278763,0.0227696,53829
no_noise,3689,C_eff,33,0.0278763,0.0380896,0.0329829,43584
no_noise,3689,C_eff,34,0.0380896,0.048303,0.0431963,32002
no_noise,3689,C_eff,35,0.048303,0.0585163,0.0534096,22790
no_noise,3689,C_eff,36,0.0585163,0.0687297,0.063623,14625
no_noise,3689,C_eff,37,0.0687297,0.078943,0.0738363,8674
no_noise,3689,C_eff,38,0.078943,0.0891564,0.0840497,5047
no_noise,3689,C_eff,39,0.0891564,0.0993697,0.094263,2676
no_noise,3689,C_eff,40,0.0993697,0.109583,0.104476,1298
no_noise,3689,C_eff,41,0.109583,0.119796,0.11469,625
no_noise,3689,C_eff,42,0.119796,0.13001,0.124903,271
no_noise,3689,C_eff,43,0.13001,0.140223,0.135116,88
no_noise,3689,C_eff,44,0.140223,0.150436,0.14533,33
no_noise,3689,C_eff,45,0.150436,0.16065,0.155543,17
no_noise,3689,C_eff,46,0.16065,0.170863,0.165757,8
no_noise,3689,C_eff,47,0.170863,0.181077,0.17597,0
no_noise,3689,C_eff,48,0.181077,0.19129,0.186183,3
no_noise,3689,C_eff,49,0.19129,0.201503,0.196397,3
no_noise,5533,A,0,-0.148613,-0.142595,-0.145604,2
no_noise,5533,A,1,-0.142595,-0.136577,-0.139586,0
no_noise,5533,A,2,-0.136577,-0.130559,-0.133568,3
no_noise,5533,A,3,-0.130559,-0.124541,-0.12755,5
no_noise,5533,A,4,-0.124541,-0.118523,-0.121532,7
no_noise,5533,A,5,-0.118523,-0.112505,-0.115514,9
no_noise,5533,A,6,-0.112505,-0.106487,-0.109496,26
no_noise,5533,A,7,-0.106487,-0.100469,-0.103478,31
no_noise,5533,A,8,-0.100469,-0.0944505,-0.0974596,67
no_noise,5533,A,9,-0.0944505,-0.0884325,-0.0914415,98
no_noise,5533,A,10,-0.0884325,-0.0824144,-0.0854234,138
no_noise,5533,A,11,-0.0824144,-0.0763963,-0.0794053,183
no_noise,5533,A,12,-0.0763963,-0.0703782,-0.0733873,254
no_noise,5533,A,13,-0.0703782,-0.0643601,-0.0673692,376
no_noise,5533,A,14,-0.0643601,-0.0583421,-0.0613511,431
no_noise,5533,A,15,-0.0583421,-0.052324,-0.055333,571
no_noise,5533,A,16,-0.052324,-0.0463059,-0.0493149,682
no_noise,5533,A,17,-0.0463059,-0.0402878,-0.0432969,830
no_noise,5533,A,18,-0.0402878,-0.0342698,-0.0372788,1018
no_noise,5533,A,19,-0.0342698,-0.0282517,-0.0312607,1099
no_noise,5533,A,20,-0.0282517,-0.0222336,-0.0252426,1245
no_noise,5533,A,21,-0.0222336,-0.0162155,-0.0192246,1315
no_noise,5533,A,22,-0.0162155,-0.0101974,-0.0132065,1464
no_noise,5533,A,23,-0.0101974,-0.00417936,-0.0071884,1441
no_noise,5533,A,24,-0.00417936,0.00183871,-0.00117032,1529
no_noise,5533,A,25,0.00183871,0.00785679,0.00484775,1498
no_noise,5533,A,26,0.00785679,0.0138749,0.0108658,1421
no_noise,5533,A,27,0.0138749,0.0198929,0.0168839,1350
no_noise,5533,A,28,0.0198929,0.025911,0.022902,1312
no_noise,5533,A,29,0.025911,0.0319291,0.0289201,1131
no_noise,5533,A,30,0.0319291,0.0379472,0.0349381,1000
no_noise,5533,A,31,0.0379472,0.0439653,0.0409562,879
no_noise,5533,A,32,0.0439653,0.0499833,0.0469743,725
no_noise,5533,A,33,0.0499833,0.0560014,0.0529924,584
no_noise,5533,A,34,0.0560014,0.0620195,0.0590105,469
no_noise,5533,A,35,0.0620195,0.0680376,0.0650285,395
no_noise,5533,A,36,0.0680376,0.0740556,0.0710466,302
no_noise,5533,A,37,0.0740556,0.0800737,0.0770647,235
no_noise,5533,A,38,0.0800737,0.0860918,0.0830828,149
no_noise,5533,A,39,0.0860918,0.0921099,0.0891008,107
no_noise,5533,A,40,0.0921099,0.098128,0.0951189,73
no_noise,5533,A,41,0.098128,0.104146,0.101137,42
no_noise,5533,A,42,0.104146,0.110164,0.107155,26
no_noise,5533,A,43,0.110164,0.116182,0.113173,18
no_noise,5533,A,44,0.116182,0.1222,0.119191,17
no_noise,5533,A,45,0.1222,0.128218,0.125209,9
no_noise,5533,A,46,0.128218,0.134236,0.131227,5
no_noise,5533,A,47,0.134236,0.140255,0.137245,1
no_noise,5533,A,48,0.140255,0.146273,0.143264,1
no_noise,5533,A,49,0.146273,0.152291,0.149282,3
no_noise,5533,B,0,-0.169673,-0.163192,-0.166432,1
no_noise,5533,B,1,-0.163192,-0.156712,-0.159952,0
no_noise,5533,B,2,-0.156712,-0.150231,-0.153471,1
no_noise,5533,B,3,-0.150231,-0.14375,-0.146991,0
no_noise,5533,B,4,-0.14375,-0.13727,-0.14051,1
no_noise,5533,B,5,-0.13727,-0.130789,-0.13403,3
no_noise,5533,B,6,-0.130789,-0.124309,-0.127549,10
no_noise,5533,B,7,-0.124309,-0.117828,-0.121068,11
no_noise,5533,B,8,-0.117828,-0.111348,-0.114588,22
no_noise,5533,B,9,-0.111348,-0.104867,-0.108107,30
no_noise,5533,B,10,-0.104867,-0.0983865,-0.101627,54
no_noise,5533,B,11,-0.0983865,-0.0919059,-0.0951462,60
no_noise,5533,B,12,-0.0919059,-0.0854254,-0.0886656,116
no_noise,5533,B,13,-0.0854254,-0.0789448,-0.0821851,149
no_noise,5533,B,14,-0.0789448,-0.0724642,-0.0757045,202
no_noise,5533,B,15,-0.0724642,-0.0659837,-0.069224,328
no_noise,5533,B,16,-0.0659837,-0.0595031,-0.0627434,409
no_noise,5533,B,17,-0.0595031,-0.0530226,-0.0562628,592
no_noise,5533,B,18,-0.0530226,-0.046542,-0.0497823,729
no_noise,5533,B,19,-0.046542,-0.0400614,-0.0433017,867
no_noise,5533,B,20,-0.0400614,-0.0335809,-0.0368212,1064
no_noise,5533,B,21,-0.0335809,-0.0271003,-0.0303406,1270
no_noise,5533,B,22,-0.0271003,-0.0206198,-0.02386,1363
no_noise,5533,B,23,-0.0206198,-0.0141392,-0.0173795,1479
no_noise,5533,B,24,-0.0141392,-0.00765864,-0.0108989,1588
no_noise,5533,B,25,-0.00765864,-0.00117808,-0.00441836,1658
no_noise,5533,B,26,-0.00117808,0.00530248,0.0020622,1634
no_noise,5533,B,27,0.00530248,0.011783,0.00854276,1631
no_noise,5533,B,28,0.011783,0.0182636,0.0150233,1540
no_noise,5533,B,29,0.0182636,0.0247442,0.0215039,1396
no_noise,5533,B,30,0.0247442,0.0312247,0.0279844,1299
no_noise,5533,B,31,0.0312247,0.0377053,0.034465,1115
no_noise,5533,B,32,0.0377053,0.0441858,0.0409456,929
no_noise,5533,B,33,0.0441858,0.0506664,0.0474261,777
no_noise,5533,B,34,0.0506664,0.057147,0.0539067,599
no_noise,5533,B,35,0.057147,0.0636275,0.0603872,483
no_noise,5533,B,36,0.0636275,0.0701081,0.0668678,367
no_noise,5533,B,37,0.0701081,0.0765886,0.0733484,276
no_noise,5533,B,38,0.0765886,0.0830692,0.0798289,172
no_noise,5533,B,39,0.0830692,0.0895498,0.0863095,128
no_noise,5533,B,40,0.0895498,0.0960303,0.09279,83
no_noise,5533,B,41,0.0960303,0.102511,0.0992706,63
no_noise,5533,B,42,0.102511,0.108991,0.105751,35
no_noise,5533,B,43,0.108991,0.115472,0.112232,18
no_noise,5533,B,44,0.115472,0.121953,0.118712,11
no_noise,5533,B,45,0.121953,0.128433,0.125193,5
no_noise,5533,B,46,0.128433,0.134914,0.131673,3
no_noise,5533,B,47,0.134914,0.141394,0.138154,1
no_noise,5533,B,48,0.141394,0.147875,0.144635,2
no_noise,5533,B,49,0.147875,0.154355,0.151115,2
no_noise,5533,C_eff,0,-0.309775,-0.29955,-0.304663,1
no_noise,5533,C_eff,1,-0.29955,-0.289324,-0.294437,0
no_noise,5533,C_eff,2,-0.289324,-0.279099,-0.284211,0
no_noise,5533,C_eff,3,-0.279099,-0.268873,-0.273986,0
no_noise,5533,C_eff,4,-0.268873,-0.258647,-0.26376,0
no_noise,5533,C_eff,5,-0.258647,-0.248422,-0.253535,0
no_noise,5533,C_eff,6,-0.248422,-0.238196,-0.243309,1
no_noise,5533,C_eff,7,-0.238196,-0.227971,-0.233084,0
no_noise,5533,C_eff,8,-0.227971,-0.217745,-0.222858,1
no_noise,5533,C_eff,9,-0.217745,-0.20752,-0.212632,0
no_noise,5533,C_eff,10,-0.20752,-0.197294,-0.202407,0
no_noise,5533,C_eff,11,-0.197294,-0.187068,-0.192181,1
no_noise,5533,C_eff,12,-0.187068,-0.176843,-0.181956,1
no_noise,5533,C_eff,13,-0.176843,-0.166617,-0.17173,1
no_noise,5533,C_eff,14,-0.166617,-0.156392,-0.161505,10
no_noise,5533,C_eff,15,-0.156392,-0.146166,-0.151279,27
no_noise,5533,C_eff,16,-0.146166,-0.135941,-0.141053,55
no_noise,5533,C_eff,17,-0.135941,-0.125715,-0.130828,158
no_noise,5533,C_eff,18,-0.125715,-0.115489,-0.120602,407
no_noise,5533,C_eff,19,-0.115489,-0.105264,-0.110377,914
no_noise,5533,C_eff,20,-0.105264,-0.0950383,-0.100151,1826
no_noise,5533,C_eff,21,-0.0950383,-0.0848127,-0.0899255,3500
no_noise,5533,C_eff,22,-0.0848127,-0.0745872,-0.0797,6415
no_noise,5533,C_eff,23,-0.0745872,-0.0643616,-0.0694744,10993
no_noise,5533,C_eff,24,-0.0643616,-0.054136,-0.0592488,17790
no_noise,5533,C_eff,25,-0.054136,-0.0439105,-0.0490232,26754
no_noise,5533,C_eff,26,-0.0439105,-0.0336849,-0.0387977,37242
no_noise,5533,C_eff,27,-0.0336849,-0.0234593,-0.0285721,48120
no_noise,5533,C_eff,28,-0.0234593,-0.0132337,-0.0183465,57684
no_noise,5533,C_eff,29,-0.0132337,-0.00300818,-0.00812096,64061
no_noise,5533,C_eff,30,-0.00300818,0.00721739,0.00210461,64932
no_noise,5533,C_eff,31,0.00721739,0.017443,0.0123302,61899
no_noise,5533,C_eff,32,0.017443,0.0276685,0.0225557,53993
no_noise,5533,C_eff,33,0.0276685,0.0378941,0.0327813,43694
no_noise,5533,C_eff,34,0.0378941,0.0481197,0.0430069,32419
no_noise,5533,C_eff,35,0.0481197,0.0583452,0.0532325,22901
no_noise,5533,C_eff,36,0.0583452,0.0685708,0.063458,14992
no_noise,5533,C_eff,37,0.0685708,0.0787964,0.0736836,8744
no_noise,5533,C_eff,38,0.0787964,0.089022,0.0839092,5178
no_noise,5533,C_eff,39,0.089022,0.0992475,0.0941347,2719
no_noise,5533,C_eff,40,0.0992475,0.109473,0.10436,1307
no_noise,5533,C_eff,41,0.109473,0.119699,0.114586,654
no_noise,5533,C_eff,42,0.119699,0.129924,0.124811,273
no_noise,5533,C_eff,43,0.129924,0.14015,0.135037,94
no_noise,5533,C_eff,44,0.14015,0.150375,0.145263,35
no_noise,5533,C_eff,45,0.150375,0.160601,0.155488,13
no_noise,5533,C_eff,46,0.160601,0.170827,0.165714,9
no_noise,5533,C_eff,47,0.170827,0.181052,0.175939,1
no_noise,5533,C_eff,48,0.181052,0.191278,0.186165,2
no_noise,5533,C_eff,49,0.191278,0.201503,0.19639,3
no_noise,7377,A,0,-0.145904,-0.140131,-0.143017,2
no_noise,7377,A,1,-0.140131,-0.134357,-0.137244,3
no_noise,7377,A,2,-0.134357,-0.128583,-0.13147,3
no_noise,7377,A,3,-0.128583,-0.12281,-0.125697,7
no_noise,7377,A,4,-0.12281,-0.117036,-0.119923,6
no_noise,7377,A,5,-0.117036,-0.111263,-0.11415,14
no_noise,7377,A,6,-0.111263,-0.105489,-0.108376,33
no_noise,7377,A,7,-0.105489,-0.0997156,-0.102602,37
no_noise,7377,A,8,-0.0997156,-0.093942,-0.0968288,53
no_noise,7377,A,9,-0.093942,-0.0881685,-0.0910553,90
no_noise,7377,A,10,-0.0881685,-0.0823949,-0.0852817,121
no_noise,7377,A,11,-0.0823949,-0.0766213,-0.0795081,177
no_noise,7377,A,12,-0.0766213,-0.0708478,-0.0737346,240
no_noise,7377,A,13,-0.0708478,-0.0650742,-0.067961,304
no_noise,7377,A,14,-0.0650742,-0.0593007,-0.0621874,416
no_noise,7377,A,15,-0.0593007,-0.0535271,-0.0564139,490
no_noise,7377,A,16,-0.0535271,-0.0477535,-0.0506403,591
no_noise,7377,A,17,-0.0477535,-0.04198,-0.0448667,782
no_noise,7377,A,18,-0.04198,-0.0362064,-0.0390932,884
no_noise,7377,A,19,-0.0362064,-0.0304328,-0.0333196,983
no_noise,7377,A,20,-0.0304328,-0.0246593,-0.0275461,1169
no_noise,7377,A,21,-0.0246593,-0.0188857,-0.0217725,1325
no_noise,7377,A,22,-0.0188857,-0.0131122,-0.0159989,1309
no_noise,7377,A,23,-0.0131122,-0.00733859,-0.0102254,1441
no_noise,7377,A,24,-0.00733859,-0.00156502,-0.00445181,1426
no_noise,7377,A,25,-0.00156502,0.00420854,0.00132176,1512
no_noise,7377,A,26,0.00420854,0.0099821,0.00709532,1396
no_noise,7377,A,27,0.0099821,0.0157557,0.0128689,1363
no_noise,7377,A,28,0.0157557,0.0215292,0.0186424,1372
no_noise,7377,A,29,0.0215292,0.0273028,0.024416,1199
no_noise,7377,A,30,0.0273028,0.0330764,0.0301896,1121
no_noise,7377,A,31,0.0330764,0.0388499,0.0359631,895
no_noise,7377,A,32,0.0388499,0.0446235,0.0417367,803
no_noise,7377,A,33,0.0446235,0.050397,0.0475103,658
no_noise,7377,A,34,0.050397,0.0561706,0.0532838,575
no_noise,7377,A,35,0.0561706,0.0619442,0.0590574,468
no_noise,7377,A,36,0.0619442,0.0677177,0.064831,372
no_noise,7377,A,37,0.0677177,0.0734913,0.0706045,258
no_noise,7377,A,38,0.0734913,0.0792649,0.0763781,214
no_noise,7377,A,39,0.0792649,0.0850384,0.0821516,155
no_noise,7377,A,40,0.0850384,0.090812,0.0879252,121
no_noise,7377,A,41,0.090812,0.0965856,0.0936988,67
no_noise,7377,A,42,0.0965856,0.102359,0.0994723,43
no_noise,7377,A,43,0.102359,0.108133,0.105246,31
no_noise,7377,A,44,0.108133,0.113906,0.111019,14
no_noise,7377,A,45,0.113906,0.11968,0.116793,14
no_noise,7377,A,46,0.11968,0.125453,0.122567,9
no_noise,7377,A,47,0.125453,0.131227,0.12834,3
no_noise,7377,A,48,0.131227,0.137,0.134114,1
no_noise,7377,A,49,0.137,0.142774,0.139887,6
no_noise,7377,B,0,-0.153751,-0.147668,-0.15071,1
no_noise,7377,B,1,-0.147668,-0.141585,-0.144627,0
no_noise,7377,B,2,-0.141585,-0.135502,-0.138543,1
no_noise,7377,B,3,-0.135502,-0.129419,-0.13246,3
no_noise,7377,B,4,-0.129419,-0.123335,-0.126377,6
no_noise,7377,B,5,-0.123335,-0.117252,-0.120294,14
no_noise,7377,B,6,-0.117252,-0.111169,-0.114211,12
no_noise,7377,B,7,-0.111169,-0.105086,-0.108127,39
no_noise,7377,B,8,-0.105086,-0.0990027,-0.102044,41
no_noise,7377,B,9,-0.0990027,-0.0929195,-0.0959611,51
no_noise,7377,B,10,-0.0929195,-0.0868363,-0.0898779,71
no_noise,7377,B,11,-0.0868363,-0.0807531,-0.0837947,136
no_noise,7377,B,12,-0.0807531,-0.0746699,-0.0777115,195
no_noise,7377,B,13,-0.0746699,-0.0685867,-0.0716283,291
no_noise,7377,B,14,-0.0685867,-0.0625035,-0.0655451,382
no_noise,7377,B,15,-0.0625035,-0.0564204,-0.0594619,405
no_noise,7377,B,16,-0.0564204,-0.0503372,-0.0533788,571
no_noise,7377,B,17,-0.0503372,-0.044254,-0.0472956,776
no_noise,7377,B,18,-0.044254,-0.0381708,-0.0412124,834
no_noise,7377,B,19,-0.0381708,-0.0320876,-0.0351292,1015
no_noise,7377,B,20,-0.0320876,-0.0260044,-0.029046,1212
no_noise,7377,B,21,-0.0260044,-0.0199212,-0.0229628,1335
no_noise,7377,B,22,-0.0199212,-0.013838,-0.0168796,1437
no_noise,7377,B,23,-0.013838,-0.00775483,-0.0107964,1537
no_noise,7377,B,24,-0.00775483,-0.00167163,-0.00471323,1596
no_noise,7377,B,25,-0.00167163,0.00441156,0.00136996,1482
no_noise,7377,B,26,0.00441156,0.0104947,0.00745315,1505
no_noise,7377,B,27,0.0104947,0.0165779,0.0135363,1497
no_noise,7377,B,28,0.0165779,0.0226611,0.0196195,1334
no_noise,7377,B,29,0.0226611,0.0287443,0.0257027,1228
no_noise,7377,B,30,0.0287443,0.0348275,0.0317859,1116
no_noise,7377,B,31,0.0348275,0.0409107,0.0378691,979
no_noise,7377,B,32,0.0409107,0.0469939,0.0439523,806
no_noise,7377,B,33,0.0469939,0.0530771,0.0500355,645
no_noise,7377,B,34,0.0530771,0.0591603,0.0561187,533
no_noise,7377,B,35,0.0591603,0.0652435,0.0622019,398
no_noise,7377,B,36,0.0652435,0.0713267,0.0682851,324
no_noise,7377,B,37,0.0713267,0.0774098,0.0743682,214
no_noise,7377,B,38,0.0774098,0.083493,0.0804514,170
no_noise,7377,B,39,0.083493,0.0895762,0.0865346,112
no_noise,7377,B,40,0.0895762,0.0956594,0.0926178,96
no_noise,7377,B,41,0.0956594,0.101743,0.098701,54
no_noise,7377,B,42,0.101743,0.107826,0.104784,50
no_noise,7377,B,43,0.107826,0.113909,0.110867,24
no_noise,7377,B,44,0.113909,0.119992,0.116951,20
no_noise,7377,B,45,0.119992,0.126075,0.123034,14
no_noise,7377,B,46,0.126075,0.132159,0.129117,8
no_noise,7377,B,47,0.132159,0.138242,0.1352,2
no_noise,7377,B,48,0.138242,0.144325,0.141283,1
no_noise,7377,B,49,0.144325,0.150408,0.147367,3
no_noise,7377,C_eff,0,-0.308553,-0.298352,-0.303453,1
no_noise,7377,C_eff,1,-0.298352,-0.288151,-0.293252,0
no_noise,7377,C_eff,2,-0.288151,-0.27795,-0.283051,0
no_noise,7377,C_eff,3,-0.27795,-0.267749,-0.272849,0
no_noise,7377,C_eff,4,-0.267749,-0.257548,-0.262648,0
no_noise,7377,C_eff,5,-0.257548,-0.247347,-0.252447,0
no_noise,7377,C_eff,6,-0.247347,-0.237145,-0.242246,1
no_noise,7377,C_eff,7,-0.237145,-0.226944,-0.232045,0
no_noise,7377,C_eff,8,-0.226944,-0.216743,-0.221844,1
no_noise,7377,C_eff,9,-0.216743,-0.206542,-0.211643,0
no_noise,7377,C_eff,10,-0.206542,-0.196341,-0.201441,0
no_noise,7377,C_eff,11,-0.196341,-0.18614,-0.19124,1
no_noise,7377,C_eff,12,-0.18614,-0.175939,-0.181039,1
no_noise,7377,C_eff,13,-0.175939,-0.165738,-0.170838,1
no_noise,7377,C_eff,14,-0.165738,-0.155536,-0.160637,11
no_noise,7377,C_eff,15,-0.155536,-0.145335,-0.150436,31
no_noise,7377,C_eff,16,-0.145335,-0.135134,-0.140235,54
no_noise,7377,C_eff,17,-0.135134,-0.124933,-0.130034,173
no_noise,7377,C_eff,18,-0.124933,-0.114732,-0.119832,426
no_noise,7377,C_eff,19,-0.114732,-0.104531,-0.109631,971
no_noise,7377,C_eff,20,-0.104531,-0.0943296,-0.0994302,1951
no_noise,7377,C_eff,21,-0.0943296,-0.0841285,-0.089229,3676
no_noise,7377,C_eff,22,-0.0841285,-0.0739273,-0.0790279,6648
no_noise,7377,C_eff,23,-0.0739273,-0.0637262,-0.0688268,11304
no_noise,7377,C_eff,24,-0.0637262,-0.0535251,-0.0586256,18375
no_noise,7377,C_eff,25,-0.0535251,-0.0433239,-0.0484245,27182
no_noise,7377,C_eff,26,-0.0433239,-0.0331228,-0.0382234,37961
no_noise,7377,C_eff,27,-0.0331228,-0.0229217,-0.0280222,48239
no_noise,7377,C_eff,28,-0.0229217,-0.0127205,-0.0178211,58040
no_noise,7377,C_eff,29,-0.0127205,-0.00251941,-0.00761997,64004
no_noise,7377,C_eff,30,-0.00251941,0.00768172,0.00258116,64747
no_noise,7377,C_eff,31,0.00768172,0.0178829,0.0127823,61363
no_noise,7377,C_eff,32,0.0178829,0.028084,0.0229834,53521
no_noise,7377,C_eff,33,0.028084,0.0382851,0.0331846,43068
no_noise,7377,C_eff,34,0.0382851,0.0484863,0.0433857,31938
no_noise,7377,C_eff,35,0.0484863,0.0586874,0.0535868,22619
no_noise,7377,C_eff,36,0.0586874,0.0688885,0.063788,14684
no_noise,7377,C_eff,37,0.0688885,0.0790896,0.0739891,8677
no_noise,7377,C_eff,38,0.0790896,0.0892908,0.0841902,5076
no_noise,7377,C_eff,39,0.0892908,0.0994919,0.0943913,2671
no_noise,7377,C_eff,40,0.0994919,0.109693,0.104592,1346
no_noise,7377,C_eff,41,0.109693,0.119894,0.114794,636
no_noise,7377,C_eff,42,0.119894,0.130095,0.124995,272
no_noise,7377,C_eff,43,0.130095,0.140296,0.135196,93
no_noise,7377,C_eff,44,0.140296,0.150498,0.145397,32
no_noise,7377,C_eff,45,0.150498,0.160699,0.155598,16
no_noise,7377,C_eff,46,0.160699,0.1709,0.165799,7
no_noise,7377,C_eff,47,0.1709,0.181101,0.176,1
no_noise,7377,C_eff,48,0.181101,0.191302,0.186202,2
no_noise,7377,C_eff,49,0.191302,0.201503,0.196403,3
a_only,1,A,0,-0.038649,-0.0370049,-0.0378269,2
a_only,1,A,1,-0.0370049,-0.0353607,-0.0361828,2
a_only,1,A,2,-0.0353607,-0.0337166,-0.0345387,5
a_only,1,A,3,-0.0337166,-0.0320725,-0.0328946,5
a_only,1,A,4,-0.0320725,-0.0304284,-0.0312505,12
a_only,1,A,5,-0.0304284,-0.0287843,-0.0296064,20
a_only,1,A,6,-0.0287843,-0.0271402,-0.0279623,31
a_only,1,A,7,-0.0271402,-0.0254961,-0.0263182,49
a_only,1,A,8,-0.0254961,-0.023852,-0.0246741,93
a_only,1,A,9,-0.023852,-0.0222079,-0.02303,116
a_only,1,A,10,-0.0222079,-0.0205638,-0.0213859,157
a_only,1,A,11,-0.0205638,-0.0189197,-0.0197417,227
a_only,1,A,12,-0.0189197,-0.0172756,-0.0180976,333
a_only,1,A,13,-0.0172756,-0.0156315,-0.0164535,456
a_only,1,A,14,-0.0156315,-0.0139874,-0.0148094,552
a_only,1,A,15,-0.0139874,-0.0123433,-0.0131653,655
a_only,1,A,16,-0.0123433,-0.0106992,-0.0115212,818
a_only,1,A,17,-0.0106992,-0.00905506,-0.00987711,1036
a_only,1,A,18,-0.00905506,-0.00741095,-0.00823301,1155
a_only,1,A,19,-0.00741095,-0.00576685,-0.0065889,1260
a_only,1,A,20,-0.00576685,-0.00412274,-0.00494479,1380
a_only,1,A,21,-0.00412274,-0.00247864,-0.00330069,1518
a_only,1,A,22,-0.00247864,-0.00083453,-0.00165658,1591
a_only,1,A,23,-0.00083453,0.000809575,-1.24773e-05,1671
a_only,1,A,24,0.000809575,0.00245368,0.00163163,1543
a_only,1,A,25,0.00245368,0.00409779,0.00327573,1524
a_only,1,A,26,0.00409779,0.00574189,0.00491984,1480
a_only,1,A,27,0.00574189,0.007386,0.00656395,1272
a_only,1,A,28,0.007386,0.0090301,0.00820805,1140
a_only,1,A,29,0.0090301,0.0106742,0.00985216,1013
a_only,1,A,30,0.0106742,0.0123183,0.0114963,795
a_only,1,A,31,0.0123183,0.0139624,0.0131404,685
a_only,1,A,32,0.0139624,0.0156065,0.0147845,539
a_only,1,A,33,0.0156065,0.0172506,0.0164286,394
a_only,1,A,34,0.0172506,0.0188947,0.0180727,321
a_only,1,A,35,0.0188947,0.0205388,0.0197168,209
a_only,1,A,36,0.0205388,0.0221829,0.0213609,168
a_only,1,A,37,0.0221829,0.0238271,0.023005,115
a_only,1,A,38,0.0238271,0.0254712,0.0246491,87
a_only,1,A,39,0.0254712,0.0271153,0.0262932,45
a_only,1,A,40,0.0271153,0.0287594,0.0279373,35
a_only,1,A,41,0.0287594,0.0304035,0.0295814,28
a_only,1,A,42,0.0304035,0.0320476,0.0312255,19
a_only,1,A,43,0.0320476,0.0336917,0.0328696,8
a_only,1,A,44,0.0336917,0.0353358,0.0345137,6
a_only,1,A,45,0.0353358,0.0369799,0.0361578,1
a_only,1,A,46,0.0369799,0.038624,0.037802,2
a_only,1,A,47,0.038624,0.0402681,0.0394461,0
a_only,1,A,48,0.0402681,0.0419122,0.0410902,2
a_only,1,A,49,0.0419122,0.0435563,0.0427343,1
a_only,1,B,0,-0.036076,-0.0346328,-0.0353544,469
a_only,1,B,1,-0.0346328,-0.0331896,-0.0339112,502
a_only,1,B,2,-0.0331896,-0.0317464,-0.032468,501
a_only,1,B,3,-0.0317464,-0.0303032,-0.0310248,484
a_only,1,B,4,-0.0303032,-0.02886,-0.0295816,487
a_only,1,B,5,-0.02886,-0.0274168,-0.0281384,498
a_only,1,B,6,-0.0274168,-0.0259736,-0.0266952,510
a_only,1,B,7,-0.0259736,-0.0245304,-0.025252,467
a_only,1,B,8,-0.0245304,-0.0230872,-0.0238088,518
a_only,1,B,9,-0.0230872,-0.021644,-0.0223656,487
a_only,1,B,10,-0.021644,-0.0202008,-0.0209224,506
a_only,1,B,11,-0.0202008,-0.0187576,-0.0194792,522
a_only,1,B,12,-0.0187576,-0.0173144,-0.018036,485
a_only,1,B,13,-0.0173144,-0.0158712,-0.0165928,457
a_only,1,B,14,-0.0158712,-0.014428,-0.0151496,531
a_only,1,B,15,-0.014428,-0.0129848,-0.0137064,558
a_only,1,B,16,-0.0129848,-0.0115416,-0.0122632,499
a_only,1,B,17,-0.0115416,-0.0100984,-0.01082,529
a_only,1,B,18,-0.0100984,-0.00865516,-0.00937676,516
a_only,1,B,19,-0.00865516,-0.00721196,-0.00793356,490
a_only,1,B,20,-0.00721196,-0.00576876,-0.00649036,521
a_only,1,B,21,-0.00576876,-0.00432556,-0.00504716,496
a_only,1,B,22,-0.00432556,-0.00288236,-0.00360396,463
a_only,1,B,23,-0.00288236,-0.00143916,-0.00216076,486
a_only,1,B,24,-0.00143916,4.03821e-06,-0.000717562,452
a_only,1,B,25,4.03821e-06,0.00144724,0.000725638,470
a_only,1,B,26,0.00144724,0.00289044,0.00216884,475
a_only,1,B,27,0.00289044,0.00433364,0.00361204,473
a_only,1,B,28,0.00433364,0.00577684,0.00505524,510
a_only,1,B,29,0.00577684,0.00722004,0.00649844,479
a_only,1,B,30,0.00722004,0.00866324,0.00794164,495
a_only,1,B,31,0.00866324,0.0101064,0.00938484,503
a_only,1,B,32,0.0101064,0.0115496,0.010828,464
a_only,1,B,33,0.0115496,0.0129928,0.0122712,501
a_only,1,B,34,0.0129928,0.014436,0.0137144,469
a_only,1,B,35,0.014436,0.0158792,0.0151576,474
