layer_name,layer_idx,sublayer,variant,dac_bits,EZR_mean,QZR_all_mean,QZR_nonzero_mean,ODR_mean,cosine_sim,ratio_q50,ratio_q90,ratio_q99,p_clip,absmax_q50,absmax_q90,absmax_q99,absmax_q999,EZR_pad_mean,QZR_all_pad_mean
bert.encoder.layer.2.output.dense,2,FFN2,sweep,6,0.10004680852095287,0.2648723175128301,0.1831479767958323,28.304332097371418,0.9985164602597555,0.06255510076880455,0.3161441882451375,0.6452255646387736,0.0,0.0002796639552495132,0.001604699684927861,0.005936892392734687,0.02170265434930722,0.100173386434714,0.32741066813468933
bert.encoder.layer.2.attention.self.key,2,K,sweep,6,0.0,0.26772146423657733,0.26772146423657733,29.523898442586262,0.9994227290153503,0.04438442985216776,0.2270741363366445,0.6075719594955444,0.0,6.892520953745891e-05,0.00023228484496939927,0.0010602019416789215,0.002303400542587042,0.5998263855775198,0.7088611721992493
bert.encoder.layer.2.attention.output.dense,2,O,sweep,6,0.09980737417936325,0.2122698575258255,0.12492837011814117,17.410776774088543,0.9990472793579102,0.08702804148197174,0.36144593358039856,0.6871591011683146,0.0,0.0002483079636779924,0.0013453587889671326,0.006261928317447503,0.014463909901678562,0.09974896411101024,0.24714152018229166
bert.encoder.layer.2.attention.self.query,2,Q,sweep,6,0.0,0.31035544474919635,0.31035544474919635,26.534563064575195,0.9992771546045939,0.04060841600100199,0.18946162859598795,0.5155075589815775,0.0,5.1552554699204243e-05,0.00018835209387664995,0.00108046237922584,0.003735314356163144,0.0,0.26892316341400146
bert.encoder.layer.2.attention.self.value,2,V,sweep,6,0.0,0.22960202395915985,0.22960202395915985,26.952250798543293,0.9995314280192057,0.05168719093004862,0.26066190004348755,0.655115564664205,0.0,0.00012330997560638934,0.0004291392300122728,0.002519798232242465,0.005321116341898839,0.5998263855775198,0.6944546302159628
bert.encoder.layer.3.intermediate.dense,3,FFN1,sweep,6,0.12132865190505981,0.6967814564704895,0.6549604137738546,1942.1991780598958,0.9975348909695944,0.0062822528804341955,0.049996938556432724,0.29318200548489887,0.0,0.00010764823673525825,0.00044257975726698834,0.002765415313964089,0.00573962926864624,0.13325316707293192,0.7072375218073527
bert.encoder.layer.3.output.dense,3,FFN2,sweep,6,0.10045755157868068,0.21063264707724252,0.12248302499453227,17.15547275543213,0.9990722139676412,0.08985140671332677,0.36319859822591144,0.691444993019104,0.0,0.0001916612139514958,0.0009718295186758041,0.004450959696744879,0.01179802076270183,0.10020786027113597,0.2339641402165095
bert.encoder.layer.3.attention.self.key,3,K,sweep,6,0.0,0.23723608255386353,0.23723608255386353,26.702672322591145,0.9994025627772013,0.047441466401020684,0.22474884490172067,0.5882856051127116,0.0,7.206070586107671e-05,0.00022941397037357092,0.0012270938605070114,0.0021472624503076077,0.5998263855775198,0.6969186464945475
bert.encoder.layer.3.attention.output.dense,3,O,sweep,6,0.09940199802319209,0.3528047402699788,0.28136372566223145,53.05559285481771,0.9977016448974609,0.03612591574589411,0.25902003049850464,0.6081957419713339,0.0,0.0005709119820191214,0.004011728956053655,0.01529417559504509,0.04531629135211309,0.10001627604166667,0.4238806863625844
bert.encoder.layer.3.attention.self.query,3,Q,sweep,6,0.0,0.1666598121325175,0.1666598121325175,16.183791478474934,0.9995208978652954,0.06670346607764562,0.2613367239634196,0.6219529509544373,0.0,3.743446359294467e-05,0.0001341616928887864,0.0007747195001381139,0.0027212142013013363,0.0,0.197874849041303
