layer_name,layer_idx,sublayer,variant,dac_bits,EZR_mean,QZR_all_mean,QZR_nonzero_mean,ODR_mean,cosine_sim,ratio_q50,ratio_q90,ratio_q99,p_clip,absmax_q50,absmax_q90,absmax_q99,absmax_q999,EZR_pad_mean,QZR_all_pad_mean
bert.encoder.layer.9.attention.self.query,9,Q,nm_thres_cal,7,0.0,0.10797191560268402,0.10797191560268402,19.180048370361327,0.9998802185058594,0.06007840484380722,0.25806438326835635,0.619932234287262,0.0,2.3654352844459936e-05,0.00010129110160050914,0.0011985165212536231,0.004179864330217243,0.0,0.09276123046875
bert.encoder.layer.9.attention.self.value,9,V,nm_thres_cal,7,0.0,0.1356370761990547,0.1356370761990547,28.63585433959961,0.99989755153656,0.05092772841453552,0.26999434232711794,0.6655173540115357,0.0,8.313415601151064e-05,0.0004912258154945448,0.0031379138352349402,0.00477018179371953,0.5869791626930236,0.6468604207038879
bert.encoder.layer.10.intermediate.dense,10,FFN1,nm_thres_cal,7,0.0009250714094378055,0.35577053427696226,0.35517412424087524,73.79662322998047,0.9993918776512146,0.014237663894891738,0.06990265548229217,0.3454857409000397,0.0,5.011358807678334e-05,0.00015316496283048763,0.00325876870774664,0.008402504306286574,0.000753275549504906,0.27063836753368375
bert.encoder.layer.10.output.dense,10,FFN2,nm_thres_cal,7,0.10004521757364274,0.120168137550354,0.022359656542539595,6.050718498229981,0.9999672651290894,0.16677205860614777,0.4623620331287384,0.7616721153259277,0.0,6.013354213791899e-05,0.0001777554032742046,0.005085043149301782,0.01339513473212719,0.09989963173866272,0.120660400390625
bert.encoder.layer.10.attention.self.key,10,K,nm_thres_cal,7,0.0,0.23487040996551514,0.23487040996551514,47.598218536376955,0.999855887889862,0.029501897096633912,0.2126196175813675,0.6162625551223755,0.0,5.4743375949328764e-05,0.0003154721314786002,0.0009613399568479508,0.0023562418995425106,0.5869791626930236,0.6856550574302673
bert.encoder.layer.10.attention.output.dense,10,O,nm_thres_cal,7,0.10016399770975112,0.12042846083641053,0.022520136460661887,6.144725322723389,0.9999664306640625,0.16407526433467864,0.45521052479743956,0.7599374413490295,0.0,7.211362171801738e-05,0.00018952957616420464,0.005706063820980489,0.013721881993114948,0.10011766403913498,0.1212395578622818
bert.encoder.layer.10.attention.self.query,10,Q,nm_thres_cal,7,0.0,0.12985948324203492,0.12985948324203492,23.065186309814454,0.9998705267906189,0.05081171914935112,0.24112990498542786,0.6076979160308837,0.0,1.5640988749510143e-05,5.049361243436579e-05,0.0009621496225008741,0.003683340409770608,0.0,0.13027309775352477
bert.encoder.layer.10.attention.self.value,10,V,nm_thres_cal,7,0.0,0.15501393675804137,0.15501393675804137,31.783894729614257,0.9998891830444336,0.04507830590009689,0.2597002685070038,0.6580709218978882,0.0,7.254967058543116e-05,0.0005005749815609306,0.0023769044084474443,0.003844599798321724,0.5869791626930236,0.6546488523483276
bert.encoder.layer.11.intermediate.dense,11,FFN1,nm_thres_cal,7,0.00034412050736136733,0.25733988285064696,0.25708420276641847,47.2026725769043,0.9996740102767945,0.02141137942671776,0.09923590272665024,0.43908268213272095,0.0,3.064535849262029e-05,4.367857036413625e-05,0.0037244641440338454,0.009382419288158417,0.0003047519363462925,0.22414856255054474
bert.encoder.layer.11.output.dense,11,FFN2,nm_thres_cal,7,0.09990270882844925,0.12174054682254791,0.024261580407619478,6.906831550598144,0.9999605774879455,0.14574667811393738,0.40590845942497256,0.6974300622940064,0.0,4.6397557889577e-05,6.088183145038784e-05,0.005736935402092058,0.012956597656011582,0.0999386265873909,0.1236504465341568
bert.encoder.layer.11.attention.self.key,11,K,nm_thres_cal,7,0.0,0.2167825996875763,0.2167825996875763,43.324371337890625,0.999871027469635,0.03344558477401734,0.2316270262002945,0.6407533168792725,0.0,5.0896918401122095e-05,0.0002408638072665781,0.0007147615484427661,0.003275722940452397,0.5869791626930236,0.6782731771469116
bert.encoder.layer.11.attention.output.dense,11,O,nm_thres_cal,7,0.10001328140497208,0.12094392627477646,0.023256613686680794,6.338839340209961,0.999964463710785,0.15857842266559602,0.43311903476715086,0.7280795931816101,0.0,4.894993762718514e-05,7.921395736047998e-05,0.006493052269797772,0.014143311232328416,0.09985046535730362,0.12165391743183136
bert.encoder.layer.11.attention.self.query,11,Q,nm_thres_cal,7,0.0,0.15909488201141359,0.15909488201141359,27.99477653503418,0.9998797297477722,0.04349996745586395,0.24645159542560577,0.6421630382537842,0.0,7.818070480425377e-06,1.7201218906848225e-05,0.0008468788022582885,0.0033204308710992336,0.0,0.1444549545645714
bert.encoder.layer.11.attention.self.value,11,V,nm_thres_cal,7,0.0,0.1435007333755493,0.1435007333755493,31.628620529174803,0.9998987078666687,0.04880140796303749,0.2823470115661621,0.685914421081543,0.0,5.9723181038862094e-05,0.000462088780477643,0.0014154138509184123,0.005525800981558859,0.5869791626930236,0.6482743978500366
bert.encoder.layer.0.intermediate.dense,0,FFN1,p99_clip,7,0.0005401579081080854,0.5960117697715759,0.5957937121391297,222.08701171875,0.999236261844635,0.004984178114682436,0.040373840183019635,0.27133739590644834,0.0,8.490702748531476e-05,0.00029542056145146487,0.0014048356330022215,0.0035992120392620564,0.5872049868106842,0.83436678647995
bert.encoder.layer.0.output.dense,0,FFN2,p99_clip,7,0.09927303642034531,0.12043643593788148,0.023496029525995256,6.229977321624756,0.9999650716781616,0.16243261694908143,0.45745068192481997,0.7657435417175293,0.0,5.784506065538153e-05,0.00022156028135214,0.001526307890890166,0.004130042204633355,0.09961581826210023,0.15552198588848115
bert.encoder.layer.0.attention.self.key,0,K,p99_clip,7,0.0,0.11261674016714096,0.11261674016714096,23.760163497924804,0.9998720645904541,0.054319480806589125,0.24514092803001403,0.6224611520767211,0.0,4.301846420275979e-05,0.00013714663073187693,0.0007298352429643273,0.0012139957281760872,0.5869791626930236,0.6338985919952392
bert.encoder.layer.0.attention.output.dense,0,O,p99_clip,7,0.100245401263237,0.12209522128105163,0.024283988028764726,6.479737854003906,0.9999615550041199,0.1566271036863327,0.447480571269989,0.7551668882369995,0.0,8.830131555441767e-05,0.00031610868754796686,0.002302379265893251,0.006461284030228854,0.10020141750574112,0.158056640625
bert.encoder.layer.0.attention.self.query,0,Q,p99_clip,7,0.0,0.07021991610527038,0.07021991610527038,14.972511291503906,0.9998718857765198,0.07004745155572892,0.24445728957653046,0.5870849251747131,0.0,2.266242699988652e-05,7.892255816841499e-05,0.0005803798150736839,0.0013926473446190357,0.5869791626930236,0.6159135699272156
bert.encoder.layer.0.attention.self.value,0,V,p99_clip,7,0.0,0.08735270500183105,0.08735270500183105,18.707980728149415,0.9998859167098999,0.06759814620018005,0.2721319615840912,0.6397606253623962,0.0,7.781944586895406e-05,0.0002589157462352887,0.0010665951413102448,0.002400247170589864,0.5869791626930236,0.6233137249946594
bert.encoder.layer.1.intermediate.dense,1,FFN1,p99_clip,7,0.000771785294637084,0.5660126209259033,0.565679407119751,192.4399444580078,0.9991334199905395,0.005844839569181204,0.04267915785312652,0.26292877793312075,0.0,9.31367409066297e-05,0.00035270440275780857,0.001634984347037971,0.004258301947265864,0.5873060464859009,0.8229283809661865
bert.encoder.layer.1.output.dense,1,FFN2,p99_clip,7,0.09989613741636276,0.12198721617460251,0.024542827159166336,6.5543091773986815,0.999961519241333,0.15565773248672485,0.44656290411949157,0.7547914862632752,0.0,7.096467161318287e-05,0.00029112826159689577,0.002122099103871733,0.006022108439356089,0.10014479011297225,0.15255839228630066
bert.encoder.layer.1.attention.self.key,1,K,p99_clip,7,0.0,0.14882729947566986,0.14882729947566986,29.725638961791994,0.9998499870300293,0.04432079568505287,0.22393679320812226,0.5922106146812439,0.0,5.078272661194205e-05,0.0001885640318505466,0.000787630456034094,0.002055589808151126,0.5869791626930236,0.6486572384834289
bert.encoder.layer.1.attention.output.dense,1,O,p99_clip,7,0.10017154961824418,0.12262931764125824,0.024957894161343575,6.709277725219726,0.9999592185020447,0.15251196026802064,0.4406000792980194,0.7488936066627503,0.0,8.973153016995638e-05,0.0003705492796143517,0.002832004660740495,0.007840210292488336,0.1000542551279068,0.1602830708026886
bert.encoder.layer.1.attention.self.query,1,Q,p99_clip,7,0.0,0.10867563784122466,0.10867563784122466,20.284464263916014,0.9998525261878968,0.05412189587950707,0.22406983375549316,0.5829766154289245,0.0,3.078531954088248e-05,0.0001220819147420116,0.0008173556299880147,0.0026250262046232818,0.5869791626930236,0.6323642373085022
bert.encoder.layer.1.attention.self.value,1,V,p99_clip,7,0.0,0.12222153693437576,0.12222153693437576,24.201185607910155,0.9998666405677795,0.054979590326547624,0.24490991234779358,0.6124858975410461,0.0,7.291304864338599e-05,0.0002369685214944184,0.0013478959794156254,0.003978981357067824,0.5869791626930236,0.6377675414085389
bert.encoder.layer.2.intermediate.dense,2,FFN1,p99_clip,7,0.0013079548487439751,0.5272505283355713,0.5266325235366821,156.74043884277344,0.9992135286331176,0.007030707970261574,0.047898346185684205,0.2853614270687103,0.0,9.094195556826889e-05,0.00037377887056209145,0.0018173090182244777,0.004337864648550749,0.5875254213809967,0.8063127398490906
bert.encoder.layer.2.output.dense,2,FFN2,p99_clip,7,0.09979561418294906,0.13577332496643066,0.039966021478176114,10.747402000427247,0.9998805403709412,0.11170462518930435,0.3920640587806702,0.7113934874534606,0.0,0.00010075007594423369,0.0005375398206524551,0.003659724700264633,0.01519453600049019,0.09999389797449112,0.16624925136566163
bert.encoder.layer.2.attention.self.key,2,K,p99_clip,7,0.0,0.2585698843002319,0.2585698843002319,37.52922439575195,0.9998602747917176,0.03467588573694229,0.21617091298103333,0.589192795753479,0.0,4.6708324953215195e-05,0.0001830925524700433,0.0007118526613339782,0.0019170197891071438,0.5869791626930236,0.6938096761703492
bert.encoder.layer.2.attention.output.dense,2,O,p99_clip,7,0.09968973696231842,0.12730083167552947,0.03066854402422905,8.217876625061034,0.9999321222305297,0.13245206475257873,0.4156552851200104,0.7307456135749817,0.0,9.782467823242769e-05,0.00045470285695046184,0.003178881946951151,0.010911369044333697,0.0997500941157341,0.15800917148590088
bert.encoder.layer.2.attention.self.query,2,Q,p99_clip,7,0.0,0.2493365913629532,0.2493365913629532,28.60244827270508,0.9998205542564392,0.03822038695216179,0.1874491035938263,0.5161460876464844,0.0,2.9430297945509665e-05,0.0001328426122199744,0.000698035501409322,0.0022679423680529,0.5869791626930236,0.6895928382873535
bert.encoder.layer.2.attention.self.value,2,V,p99_clip,7,0.0,0.13611757308244704,0.13611757308244704,26.46231880187988,0.9998880386352539,0.051796546578407286,0.263985937833786,0.6553902864456177,0.0,7.562127648270689e-05,0.000292173566413112,0.001892101881094277,0.003981807827949524,0.5869791626930236,0.6438744544982911
bert.encoder.layer.3.intermediate.dense,3,FFN1,p99_clip,7,0.0031841058284044267,0.4983326256275177,0.49673343896865846,180.0813446044922,0.9993849396705627,0.00801018150523305,0.05441350042819977,0.32586132287979125,0.0,8.073278877418488e-05,0.00035580199328251184,0.0019512528786435723,0.0049486587755382064,0.588323301076889,0.7937291622161865
bert.encoder.layer.3.output.dense,3,FFN2,p99_clip,7,0.10030892342329026,0.12690237760543824,0.029558199644088744,7.912600517272949,0.9999383330345154,0.13568629324436188,0.42039328813552856,0.7353124737739563,0.0,8.37767860502936e-05,0.00042948724585585297,0.0031147544039413335,0.008956647850573063,0.09997558742761611,0.14079895317554475
bert.encoder.layer.3.attention.self.key,3,K,p99_clip,7,0.0,0.15517715811729432,0.15517715811729432,29.837839126586914,0.999853539466858,0.042646054178476334,0.22441776990890502,0.5949520230293274,0.0,5.2315735229058194e-05,0.00020869140280410647,0.0008133116876706481,0.0014225436025299132,0.5869791626930236,0.6520399451255798
bert.encoder.layer.3.attention.output.dense,3,O,p99_clip,7,0.09988576024770737,0.15917178094387055,0.06586423367261887,17.892409896850587,0.99975084066391,0.07499340623617172,0.33031153678894043,0.6591537952423095,0.0,0.00017031556635629385,0.0010206690640188754,0.006159742688760161,0.02749342005699873,0.10009562224149704,0.19073045551776885
bert.encoder.layer.3.attention.self.query,3,Q,p99_clip,7,0.0,0.09648991972208024,0.09648991972208024,17.1969783782959,0.9998777866363525,0.06276209503412247,0.2576247215270996,0.6236908793449402,0.0,2.3668726498726755e-05,0.00010468572727404535,0.0006310252298135311,0.0015585174784064292,0.5869791626930236,0.6269307494163513
bert.encoder.layer.3.attention.self.value,3,V,p99_clip,7,0.0,0.12203868180513382,0.12203868180513382,24.610664749145506,0.9998823404312134,0.055265935510396956,0.2686511218547821,0.6531556963920593,0.0,7.507183108828031e-05,0.0003534408751875162,0.0019024035078473388,0.0027945773443207146,0.5869791626930236,0.6376858353614807
bert.encoder.layer.4.intermediate.dense,4,FFN1,p99_clip,7,0.001686567673459649,0.47056702375411985,0.4696736097335815,149.2822235107422,0.999411678314209,0.009099875949323178,0.059453795105218886,0.33138834238052367,0.0,8.590137003920973e-05,0.00038468006532639266,0.0023282055743038656,0.0059086429886519905,0.5876859128475189,0.7820065975189209
bert.encoder.layer.4.output.dense,4,FFN2,p99_clip,7,0.09991250336170196,0.12391427159309387,0.026666243374347687,7.159249305725098,0.999953031539917,0.1445501923561096,0.42876845598220825,0.7413015007972718,0.0,8.803614182397723e-05,0.0004337448830483481,0.0032712599029764535,0.007708234526216984,0.0999565988779068,0.13452182710170746
bert.encoder.layer.4.attention.self.key,4,K,p99_clip,7,0.0,0.19840124547481536,0.19840124547481536,38.596778106689456,0.9998118281364441,0.032973024249076846,0.19304485619068146,0.5517433524131775,0.0,5.5104454804677514e-05,0.0002647243643878028,0.0010333761922083796,0.001623785775154829,0.5869791626930236,0.670401680469513
bert.encoder.layer.4.attention.output.dense,4,O,p99_clip,7,0.09979318976402282,0.1449829399585724,0.05019936487078667,13.480679702758788,0.9998293280601501,0.09319866895675659,0.36104453206062315,0.6829215049743652,0.0,0.0001354263848043047,0.0008319066255353391,0.005281090922653675,0.017633311543613674,0.09987962543964386,0.1577158659696579
bert.encoder.layer.4.attention.self.query,4,Q,p99_clip,7,0.0,0.11718696504831314,0.11718696504831314,21.398769760131835,0.999859619140625,0.05283595100045204,0.23197966814041138,0.5910421252250672,0.0,2.764256059890613e-05,0.00011844996188301594,0.0006867127376608551,0.0022021395387127997,0.5869791626930236,0.6350962281227112
bert.encoder.layer.4.attention.self.value,4,V,p99_clip,7,0.0,0.12930742502212525,0.12930742502212525,23.710047912597656,0.9998871803283691,0.05250820145010948,0.2680157542228699,0.6568252921104432,0.0,5.877920484635979e-05,0.0002461083116941154,0.001785785681568086,0.0037236387841403486,0.5869791626930236,0.6411024451255798
bert.encoder.layer.5.intermediate.dense,5,FFN1,p99_clip,7,0.001737643452361226,0.4362096548080444,0.43522844314575193,106.90044860839843,0.9994738340377808,0.010584326833486557,0.06585315763950347,0.3485355615615845,0.0,8.226433128584176e-05,0.00037539973272942006,0.002534434339031577,0.00529763512313366,0.5877150774002076,0.7671635031700135
bert.encoder.layer.5.output.dense,5,FFN2,p99_clip,7,0.09932210296392441,0.12224981039762498,0.025456031784415245,6.76605224609375,0.9999589443206787,0.15050135254859925,0.4351956248283386,0.7438384532928467,0.0,8.667600632179528e-05,0.0004359828948508948,0.0031770708970725535,0.007846616767346859,0.0996209055185318,0.13159790337085725
bert.encoder.layer.5.attention.self.key,5,K,p99_clip,7,0.0,0.20891526639461516,0.20891526639461516,40.11036224365235,0.9998288154602051,0.0330377072095871,0.19982638359069824,0.5720227360725403,0.0,5.2056610002182424e-05,0.0002531198231736198,0.000961547251790762,0.002368397917598486,0.5869791626930236,0.6751827716827392
bert.encoder.layer.5.attention.output.dense,5,O,p99_clip,7,0.09970372915267944,0.1376402884721756,0.04213797822594643,11.261815452575684,0.9998746752738953,0.10213718116283417,0.3687450706958771,0.6927692890167236,0.0,0.00013351253001019358,0.0007381650735624135,0.004531618906185031,0.010842773132026196,0.10007120817899703,0.142864990234375
bert.encoder.layer.5.attention.self.query,5,Q,p99_clip,7,0.0,0.16745806634426116,0.16745806634426116,26.733707427978516,0.999847149848938,0.044514769315719606,0.22541463673114776,0.5837308764457703,0.0,2.7399160899221897e-05,0.0001360361013212241,0.0007965665077790618,0.002773456904105842,0.5869791626930236,0.6567847490310669
bert.encoder.layer.5.attention.self.value,5,V,p99_clip,7,0.0,0.142578062415123,0.142578062415123,24.794672393798827,0.9998992562294007,0.05268963798880577,0.28061830401420595,0.6737301111221313,0.0,5.4667477525072175e-05,0.00023318999737966805,0.0027770760469138624,0.004298436781391501,0.5869791626930236,0.6469611406326294
bert.encoder.layer.6.intermediate.dense,6,FFN1,p99_clip,7,0.001000470679719001,0.4408830046653748,0.44032385349273684,102.47847442626953,0.9994266033172607,0.010286365635693073,0.06244473680853844,0.33570392727851867,0.0,9.630347485654057e-05,0.0004274673294275999,0.0027023469330742953,0.0066084531135857105,0.587405663728714,0.7699133157730103
bert.encoder.layer.6.output.dense,6,FFN2,p99_clip,7,0.0994976744055748,0.12086166143417358,0.02372470051050186,6.353355979919433,0.9999644160270691,0.15901055335998535,0.44884911775588987,0.7583581447601319,0.0,8.736793388379738e-05,0.0003875717695336789,0.0036073169554583727,0.008667406626045704,0.09981825053691865,0.12884385883808136
bert.encoder.layer.6.attention.self.key,6,K,p99_clip,7,0.0,0.23212005198001862,0.23212005198001862,52.444342041015624,0.9997942447662354,0.028288408368825912,0.177200111746788,0.5258638978004455,0.0,5.4449831804959106e-05,0.0002787713136058301,0.0015858341939747334,0.004011064395308494,0.5869791626930236,0.6833930373191833
bert.encoder.layer.6.attention.output.dense,6,O,p99_clip,7,0.10003867745399475,0.13077588975429535,0.03415378294885159,9.247530555725097,0.9999159336090088,0.11713101863861083,0.38867387771606443,0.7086586356163025,0.0,0.00012083975307177752,0.0006420161575078964,0.003980756923556328,0.010448032803833485,0.09997117966413498,0.1347429096698761
bert.encoder.layer.6.attention.self.query,6,Q,p99_clip,7,0.0,0.16932107508182526,0.16932107508182526,29.606037902832032,0.999834930896759,0.04175667241215706,0.21324942111968995,0.5780628442764282,0.0,3.0330486697494053e-05,0.0001420748041709885,0.0009117192006669938,0.0032266021706163885,0.5869791626930236,0.6572011470794678
bert.encoder.layer.6.attention.self.value,6,V,p99_clip,7,0.0,0.14585742056369783,0.14585742056369783,27.601668930053712,0.9998921871185302,0.048945476114749906,0.27142050862312317,0.668796718120575,0.0,5.455285281641409e-05,0.00028323343431111423,0.0027228005230426787,0.003962314920499921,0.5869791626930236,0.6469865560531616
bert.encoder.layer.7.intermediate.dense,7,FFN1,p99_clip,7,0.000848848232999444,0.4310745894908905,0.43059163689613345,101.57299194335937,0.9993090867996216,0.010531733185052872,0.059889179468154904,0.3161100149154663,0.0,0.00010874651925405488,0.0004555072111543268,0.003413416352123022,0.007862093392759562,0.5873359024524689,0.7657865762710572
bert.encoder.layer.7.output.dense,7,FFN2,p99_clip,7,0.0997873917222023,0.12029915601015091,0.02278541587293148,6.0658361434936525,0.999967074394226,0.16630268096923828,0.46280892491340636,0.7681481242179871,0.0,8.521044510416687e-05,0.0003856743569485843,0.003418493154458702,0.009718268550932408,0.099822998046875,0.12577548623085022
bert.encoder.layer.7.attention.self.key,7,K,p99_clip,7,0.0,0.28841915130615237,0.28841915130615237,62.94493637084961,0.9997810363769531,0.02192167192697525,0.1636073112487793,0.5168352365493775,0.0,4.809769889106974e-05,0.0002759478287771344,0.0012851895997300744,0.00265612262301147,0.5869791626930236,0.705948555469513
bert.encoder.layer.7.attention.output.dense,7,O,p99_clip,7,0.1000221997499466,0.12508960962295532,0.02785394936800003,7.473898315429688,0.9999473929405213,0.13855266869068145,0.4179018557071686,0.7307520151138306,0.0,0.00010461327619850635,0.0004991311230696738,0.004305907269008457,0.012248365581035614,0.10003424882888794,0.12980177104473115
bert.encoder.layer.7.attention.self.query,7,Q,p99_clip,7,0.0,0.20617952346801757,0.20617952346801757,32.242059326171876,0.9998493671417237,0.03673519864678383,0.2167683631181717,0.59073406457901,0.0,2.508434045012109e-05,0.00010428357345517724,0.0007974284584634006,0.0029165919637307524,0.5869791626930236,0.6719825029373169
bert.encoder.layer.7.attention.self.value,7,V,p99_clip,7,0.0,0.19308166801929474,0.19308166801929474,37.779972839355466,0.9998810052871704,0.036122938990592955,0.24577000141143798,0.6639605522155761,0.0,5.6384719209745525e-05,0.00031145177490543574,0.0031943321228027344,0.004894129000604153,0.5869791626930236,0.6667877078056336
