figure_id,run_tag,layer_name,layer_idx,sublayer,variant,dac_bits,adc_bits,inp_bound,inp_res,res_ratio,step_size,nm_thres,sto_round,EZR,QZR_all,QZR_nonzero,ODR,cosine_sim,l2_retention,rel_l2_error,clip_rate_scaled,ratio_q50,ratio_q90,ratio_q99,p_clip,absmax_q50,absmax_q90,absmax_q99,absmax_q999,EZR_pad,QZR_all_pad
B,v3,bert.encoder.layer.1.attention.self.query,1,Q,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,4.560030023867512e-05,0.548338760137558,0.548318190574646,18.67597289085388,0.9616237998008728,1.0296287608146668,0.27456547677516935,0.0,0.061972984708845616,0.24075791344046593,0.6025431871414184,0.0,0.00038584045425523074,0.0015506348008057103,0.011785254231654108,0.06589503783732653,0.0004028362725148327,0.5070066419243813
B,v3,bert.encoder.layer.1.attention.self.value,1,V,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.0,0.6133251547813415,0.6133251547813415,26.35393280029297,0.9668751573562622,1.0227597641944886,0.25672395557165145,0.0,0.048094473965466025,0.23353948429226876,0.6085543757677079,8.617361686447112e-09,0.001825424419948831,0.0074860578076913955,0.03776173485442996,0.15606218919157983,0.5496744787693024,0.8261818927526474
B,v3,bert.encoder.layer.2.intermediate.dense,2,FFN1,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.4576429092884064,0.8558704704046249,0.734271634221077,101869.21734375,0.9559264361858368,1.0323291945457458,0.2947283884882927,0.0,0.00010040955617796499,0.1046488144993782,0.367240816950798,8.617361686447112e-09,0.0007353842281736433,0.0027283163671381772,0.024579288754612207,0.1710961404070258,0.46145398408174515,0.8457483392953873
B,v3,bert.encoder.layer.2.output.dense,2,FFN2,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.100030178129673,0.42907086461782457,0.36561279505491256,13.2051229763031,0.9765801435709,1.016776967048645,0.19674644589424134,0.0,0.09521205507218838,0.41133789598941806,0.7445159375667572,8.617361686447112e-09,0.0006327604409307241,0.0022104123909957706,0.019083984424360097,0.11911257997155189,0.10002547442913055,0.46440271139144895
B,v3,bert.encoder.layer.2.attention.self.key,2,K,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,6.2181629800761585e-09,0.7990586686134339,0.7990586674213409,70.6703074645996,0.9570699793100357,1.0191996324062347,0.2919343549013138,0.0,0.019537320956587792,0.13160827934741973,0.506802285015583,0.0,0.0007194444484775886,0.003194901080569252,0.013903768174350262,0.03794960416853428,0.5496744829416275,0.9094700312614441
B,v3,bert.encoder.layer.2.attention.output.dense,2,O,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.10000772044062614,0.33749835401773454,0.2638806761801243,8.329424080848694,0.9830949598550797,1.0149032044410706,0.17274134635925292,0.0,0.13423561073839665,0.42334933012723924,0.7443530410528183,7.7642658879995e-08,0.00098885947430972,0.0036323022295255214,0.04180390096269548,0.2764173965156078,0.09998050771653652,0.36708775758743284
B,v3,bert.encoder.layer.2.attention.self.query,2,Q,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.0005950903046323219,0.6338975936174392,0.633679422736168,104.80070606231689,0.9613847386837006,1.0260526299476624,0.27709378987550737,0.0,0.04646982509642839,0.20982286229729652,0.5959243947267532,0.0,0.0001975973412481835,0.0007930112598114647,0.006485431934706866,0.038223016001284124,0.0013476562617870513,0.629124853014946
B,v3,bert.encoder.layer.2.attention.self.value,2,V,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.0,0.6498479950428009,0.6498479950428009,35.43702482223511,0.96962109208107,1.0200142633914948,0.24535738453269004,0.0,0.0395043957605958,0.2309654676914215,0.6179143482446671,0.0,0.001374627520563081,0.006054627562407404,0.03144412234425545,0.09887288026511669,0.5496744787693024,0.8424713349342347
B,v3,bert.encoder.layer.3.intermediate.dense,3,FFN1,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.48086278706789015,0.8720045787096024,0.7534412205219269,26397.054521484373,0.9451927119493484,1.0227650105953217,0.31519862651824954,0.0,3.923983424223287e-06,0.09665781579911709,0.3658925586938858,2.154340421611778e-09,0.0001166439972439548,0.0004956815284094773,0.02388474840670824,0.17602049965411426,0.4721808198094368,0.8599713855981826
B,v3,bert.encoder.layer.3.output.dense,3,FFN2,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.1000504433363676,0.42440548121929167,0.3604145568609238,13.813794937133789,0.9612211161851882,1.021671713590622,0.24390583202242852,0.0,0.09645630575716496,0.37845174998044967,0.7053909909725189,0.0,0.00012894574385427404,0.0005198826832929626,0.011317563459742814,0.04626298708841205,0.10003020472824574,0.39677499413490297
B,v3,bert.encoder.layer.3.attention.self.key,3,K,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.0,0.9195738822221756,0.9195738822221756,205.44025100708006,0.9639804881811141,1.0078149914741517,0.264507936835289,0.0,0.007343323254026472,0.059411821998655794,0.43202554613351823,0.0,0.0009017610340379178,0.004022932504303753,0.016432329434901475,0.04805045492947101,0.5496744787693024,0.9637111848592759
B,v3,bert.encoder.layer.3.attention.output.dense,3,O,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.10001285277307033,0.6348656392097474,0.5942899531126022,41.497565536499025,0.9236175674200058,1.0167516732215882,0.3574908345937729,0.0,0.04013382591307163,0.25426744520664213,0.6018090438842774,4.401033919521069e-07,0.0004989224096061662,0.002923440779559314,0.06402076568454504,0.5151246389746666,0.09999146439135075,0.6050352483987809
B,v3,bert.encoder.layer.3.attention.self.query,3,Q,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.000977571520197671,0.5710133826732635,0.5705923861265183,19.211387271881105,0.9667802852392197,1.0254272055625915,0.2575814706087112,0.0,0.057128804065287114,0.2424096216261387,0.6251106035709381,0.0,2.984841361467261e-05,8.554808398912428e-05,0.00441681420255918,0.03246830489486456,0.0007609049512029742,0.5636858808994293
B,v3,bert.encoder.layer.3.attention.self.value,3,V,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,8.173781225195853e-09,0.7385357069969177,0.7385357052087784,110.67994525909424,0.9751594132184982,1.0160359954833984,0.22110846996307373,0.0,0.018629494439810514,0.1995880901813507,0.6179824161529541,3.446944674578845e-08,0.0012822590791620313,0.005039881272241473,0.033507983507588504,0.16885488372296095,0.5496744829416275,0.882681314945221
B,v3,bert.encoder.layer.4.intermediate.dense,4,FFN1,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.4466770642995834,0.8630412185192108,0.7524936753511429,12640.167768554687,0.9436049216985702,1.030388706922531,0.3299983730912209,0.0,0.0002490202306944411,0.09959196418523789,0.3499749943614006,0.0,9.975166161893867e-05,0.0003085190792626236,0.012971866424195469,0.08264733485877514,0.43410227745771407,0.8538187038898468
B,v3,bert.encoder.layer.4.output.dense,4,FFN2,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.09999528907239437,0.38288830310106275,0.31432318210601806,10.619300880432128,0.9694561117887497,1.0226981079578399,0.21830442190170288,0.0,0.11198332458734513,0.39974732041358946,0.7246790534257889,0.0,9.086957383260597e-05,0.0003155215359583963,0.006149680376984179,0.01748778755776584,0.09997579872608185,0.3511253520846367
B,v3,bert.encoder.layer.4.attention.self.key,4,K,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.0,0.8531085616350174,0.8531085616350174,150.0082421875,0.9702549356222153,1.0091991138458252,0.2409011724591255,0.0,0.01164063143543899,0.10603739872574806,0.6064441192150116,0.0,5.346058002032805e-05,0.00026088129343406765,0.0054567434336058795,0.032911429665982726,0.5496744787693024,0.934036830663681
B,v3,bert.encoder.layer.4.attention.output.dense,4,O,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.0999646782130003,0.5701491516828537,0.5224071279168129,29.9413222694397,0.9320933580398559,1.0176190316677094,0.3313948571681976,0.0,0.05305622778832912,0.29598601698875426,0.6363362938165664,0.0,0.000286906260298565,0.001642841484863311,0.03290041368454695,0.16452230527997017,0.09996189177036285,0.5302589413523674
B,v3,bert.encoder.layer.4.attention.self.query,4,Q,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.001093148669024231,0.7831692308187485,0.7829321426153183,76.88184753417968,0.9635298299789429,1.019278999567032,0.2693983405828476,0.0,0.01804479004815221,0.1479867371916771,0.5462087845802307,0.0,1.693466369943053e-05,5.2011113220942205e-05,0.001408679448068142,0.013064816978294402,0.0006054772319839685,0.7600156879425048
B,v3,bert.encoder.layer.4.attention.self.value,4,V,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,9.623676078263088e-09,0.6762980622053146,0.6762980598211289,49.39205575942993,0.9747727656364441,1.0160971355438233,0.22346118375658988,0.0,0.03267505468800664,0.23658915862441063,0.6539654469490052,8.617361686447112e-09,6.963972795347218e-05,0.00029521315525926183,0.032206331991474144,0.20134690657258034,0.5496744829416275,0.8544645321369171
B,v3,bert.encoder.layer.5.intermediate.dense,5,FFN1,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.44070236533880236,0.8550666922330856,0.7408627086877823,6643.270009765625,0.9471136057376861,1.0326482331752778,0.3205069401860237,0.0,0.0005741836613742634,0.10596931934356689,0.3600514209270477,0.0,7.529336104198591e-05,0.00021551961355726235,0.0049086332600563765,0.0198035372979939,0.4352554392814636,0.8498762178421021
B,v3,bert.encoder.layer.5.output.dense,5,FFN2,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.10004334658384323,0.2888401022553444,0.2097843225300312,6.333172926902771,0.988932934999466,1.011307761669159,0.1485379971563816,0.0,0.15983644530177116,0.4528961816430092,0.7628484660387039,0.0,5.435718434455339e-05,0.00011526275404321495,0.0025205301865935327,0.004998117298819125,0.10001372940838336,0.28857085525989534
B,v3,bert.encoder.layer.5.attention.self.key,5,K,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,1.8889389252763068e-08,0.8589011842012405,0.8589011818170548,118.46589408874512,0.9500804877281189,1.0152302730083465,0.3115786057710648,0.0,0.01261222937144339,0.0962360917031765,0.4351291424036026,0.0,4.055130277265562e-05,0.00015093000809429213,0.002092338358343113,0.010022327948827297,0.549674487709999,0.936501949429512
B,v3,bert.encoder.layer.5.attention.output.dense,5,O,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.10000771015882493,0.5296297788619995,0.4773618134856224,23.276969337463377,0.9371391403675079,1.0159994328022004,0.31320282965898516,0.0,0.06300434593111276,0.32281333178281785,0.6579462015628814,0.0,0.00017361544916639105,0.001019469370949082,0.016092357439920307,0.07386635858565568,0.09998754791915417,0.4689852553606033
B,v3,bert.encoder.layer.5.attention.self.query,5,Q,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,1.9146169233863474e-05,0.7472722101211547,0.7472673511505127,69.81095962524414,0.9648398977518081,1.0199802255630492,0.2633940327167511,0.0,0.02121036306023598,0.1737518572807312,0.5513269430398942,0.0,1.1946889198952704e-05,3.2608196343062445e-05,0.0007541472162120044,0.004625866084825248,9.502834814725247e-06,0.7091655319929123
B,v3,bert.encoder.layer.5.attention.self.value,5,V,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,1.2765523251800914e-08,0.7711984133720398,0.7711984103918076,70.18050643920898,0.9721121793985367,1.0120360302925109,0.23426025360822678,0.0,0.020636622393503785,0.17582511246204377,0.6155313491821289,0.0,9.867915672657545e-05,0.00030426898170844653,0.01101888201723341,0.04455823060125112,0.5496744829416275,0.8968740373849868
B,v3,bert.encoder.layer.6.intermediate.dense,6,FFN1,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.38736566960811614,0.832304813861847,0.7262799328565598,2842.4315478515623,0.9587626177072525,1.0277935409545897,0.2813071396946907,0.0,0.001686961775412783,0.12803275510668755,0.41381015747785566,0.0,5.377084202336846e-05,0.00013734898217080627,0.003102654255926609,0.009866054081358015,0.38029346138238906,0.8231572443246842
B,v3,bert.encoder.layer.6.output.dense,6,FFN2,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.09997479856014252,0.28651380181312563,0.20725980326533316,6.253391261100769,0.9891874009370804,1.0110353457927703,0.14696738108992577,0.0,0.1617341658473015,0.4561786589026451,0.765979431271553,0.0,4.5754350776405775e-05,9.567161752784159e-05,0.002194581073708832,0.003919481264892966,0.09998434782028198,0.2865390086174011
B,v3,bert.encoder.layer.6.attention.self.key,6,K,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.0,0.8229227131605148,0.8229227131605148,85.20391441345215,0.957466995716095,1.0186145210266113,0.29059039533138276,0.0,0.015902081253007055,0.11878592252731324,0.4875536209344864,0.0,2.5634729754528963e-05,9.616182127501816e-05,0.0014183790981769561,0.004237321615219117,0.5496744787693024,0.9202266925573349
B,v3,bert.encoder.layer.6.attention.output.dense,6,O,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.1000307247787714,0.3195958623290062,0.2439695981144905,7.472484359741211,0.9835834717750549,1.0167538595199586,0.17406533241271974,0.0,0.13910307303071023,0.4206714105606079,0.7346029764413834,0.0,7.519147126004099e-05,0.00017844534901087172,0.004949626971501857,0.011793197523802519,0.10000694781541825,0.3192478981614113
B,v3,bert.encoder.layer.6.attention.self.query,6,Q,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,5.3612273313774495e-06,0.7596031498908996,0.759601776599884,50.31834217071533,0.9590623170137406,1.021919288635254,0.2865386694669724,0.0,0.02438292443752289,0.1516840162873268,0.5354788565635681,0.0,1.1687718852044781e-05,3.218680680220132e-05,0.0007264835317619144,0.002476397081045434,2.1786160283454593e-06,0.730787473320961
B,v3,bert.encoder.layer.6.attention.self.value,6,V,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.0,0.628392391204834,0.628392391204834,30.42360740661621,0.9752494388818741,1.0171572411060332,0.22245973184704781,0.0,0.04251398574560881,0.2606574097275734,0.6685275173187256,0.0,3.0207665276975603e-05,9.225968835380627e-05,0.004314052794943564,0.013460204349830746,0.5496744787693024,0.8326042479276657
B,v3,bert.encoder.layer.7.intermediate.dense,7,FFN1,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.39364195972681043,0.8296714729070663,0.7190917533636093,2240.601525878906,0.9614021301269531,1.0283390152454377,0.2767978459596634,0.0,0.0024321063922252504,0.12811638563871383,0.412479567527771,0.0,4.4042697918484916e-05,0.0001019232071848819,0.0020084227027837185,0.00458023288520053,0.3825415509939194,0.8287870585918427
B,v3,bert.encoder.layer.7.output.dense,7,FFN2,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.09993688456714153,0.2873989889025688,0.20827668756246567,6.319691786766052,0.9888388377428055,1.0113188827037811,0.14808598011732102,0.0,0.16175213634967803,0.4583991366624832,0.7673397248983383,0.0,3.980046058131848e-05,8.465735198114998e-05,0.0015748367866035551,0.0032072307239286602,0.09996824130415917,0.2854289111495018
B,v3,bert.encoder.layer.7.attention.self.key,7,K,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.0,0.8324443757534027,0.8324443757534027,94.41338333129883,0.9575797444581986,1.0176152169704438,0.28892566680908205,0.0,0.014671905236318707,0.11458336979150772,0.46958782613277433,0.0,1.4703952401760035e-05,5.00278366234852e-05,0.0008327981381444261,0.002320308838970959,0.5496744787693024,0.9245816916227341
B,v3,bert.encoder.layer.7.attention.output.dense,7,O,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.10004383824765682,0.30693923562765124,0.22989494115114212,7.00363627910614,0.9858004587888718,1.0145360898971558,0.16406615689396858,0.0,0.14689574271440506,0.4320617386698723,0.7435785341262817,0.0,6.26350918901153e-05,0.00014108938405115622,0.003395189973525703,0.0067996211582794785,0.09998546242713928,0.30139680922031403
B,v3,bert.encoder.layer.7.attention.self.query,7,Q,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,1.9541136381349134e-05,0.762747609615326,0.7627426356077194,46.85339126586914,0.9583093559741974,1.0216520142555237,0.2890497663617134,0.0,0.025407681055366994,0.1476818509399891,0.5452601701021195,0.0,7.094909101397206e-06,1.8162746864618385e-05,0.000358373535273131,0.0009773483034223318,8.69327142339671e-06,0.7385676383972168
B,v3,bert.encoder.layer.7.attention.self.value,7,V,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.0,0.6942610895633697,0.6942610895633697,44.59535816192627,0.9741248327493668,1.015194022655487,0.22685804724693298,0.0,0.030985030494630337,0.22680597126483917,0.6537530720233917,0.0,2.2353226122504565e-05,6.525424938445212e-05,0.0028638472664169966,0.008134409706108271,0.5496744787693024,0.8622142207622528
B,v3,bert.encoder.layer.8.intermediate.dense,8,FFN1,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.34204881608486176,0.8168410229682922,0.7215993559360504,961.990011291504,0.9541979330778122,1.0283481538295747,0.3039341935515404,0.0,0.012441017786040903,0.12648328445851803,0.4110151556134224,0.0,3.864853517370648e-05,8.294274874060648e-05,0.0013136538286926225,0.0032256376661825925,0.32922015845775604,0.819267385005951
B,v3,bert.encoder.layer.8.output.dense,8,FFN2,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.0999671210348606,0.29678982704877854,0.21868362829089164,6.715150527954101,0.987503097653389,1.0123011672496796,0.1538333585858345,0.0,0.15678369447588922,0.4538299337029457,0.763112650513649,0.0,3.805838145126472e-05,8.447246964351506e-05,0.001313528980826959,0.0032902668579481544,0.09997459061443806,0.29095388561487195
B,v3,bert.encoder.layer.8.attention.self.key,8,K,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,1.7983480802286067e-08,0.7615467405319214,0.7615467357635498,48.86219341278076,0.956059405207634,1.0208189368247986,0.2963647735118866,0.0,0.0256648057885468,0.15081980288028718,0.5033749362826347,0.0,1.6406005561293568e-05,5.159448646736564e-05,0.0006224661014857702,0.0016992223227862268,0.5496744871139526,0.8927484411001205
B,v3,bert.encoder.layer.8.attention.output.dense,8,O,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.09996381402015686,0.30196556746959685,0.22443767324090003,6.861361017227173,0.9866138952970505,1.0134831631183625,0.15980610206723214,0.0,0.15072169706225394,0.4388508728146553,0.7494415181875229,0.0,5.350502826331649e-05,0.00012172190588898956,0.0024104224878828974,0.0049628458870574835,0.09996523201465607,0.29417717307806013
B,v3,bert.encoder.layer.8.attention.self.query,8,Q,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,4.129955516077644e-05,0.6859929788112641,0.6859797793626785,32.88221773147583,0.960529038310051,1.0240362477302551,0.2816985982656479,0.0,0.03662572834640741,0.18636805191636086,0.5683428186178208,0.0,7.451755304828112e-06,1.9170964442309924e-05,0.0003236682107672095,0.0009332794381771237,1.7645094188480926e-05,0.6396720695495606
B,v3,bert.encoder.layer.8.attention.self.value,8,V,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,1.9971555502706906e-08,0.4893854835629463,0.48938547253608705,15.757166862487793,0.9750673067569733,1.0207298350334169,0.22316638827323915,0.0,0.07396367974579335,0.30191877484321594,0.681814591884613,0.0,1.9776799772444064e-05,5.250581634754781e-05,0.001951219885086175,0.004950176952406764,0.5496744883060455,0.770156272649765
B,v3,bert.encoder.layer.9.intermediate.dense,9,FFN1,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.46494035005569456,0.8848754572868347,0.7848564654588699,4058.2700122070314,0.9502958655357361,1.0212379479408265,0.3133300542831421,0.0,0.00029520058540583705,0.08433520935475826,0.3556694880127907,0.0,3.978166796514415e-05,0.00010219658863206859,0.0010504203142772893,0.003739116049837321,0.45615986973047257,0.8788181674480439
B,v3,bert.encoder.layer.9.output.dense,9,FFN2,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.0999902655929327,0.28133689403533935,0.20149434983730316,6.073294534683227,0.9895385950803757,1.0106340718269349,0.1439187377691269,0.0,0.16710202738642693,0.4686790868639946,0.7746751493215561,0.0,3.344456086779246e-05,6.364944852975896e-05,0.0008613442473870236,0.0028380568069405854,0.09998103328049184,0.27788159996271133
B,v3,bert.encoder.layer.9.attention.self.key,9,K,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,1.0070250482385745e-08,0.725706200003624,0.7257061976194382,40.07419170379639,0.9569938784837723,1.0238368594646454,0.29321203112602234,0.0,0.03002089573070407,0.16714950665831566,0.5229647547006607,0.0,1.5341139514930547e-05,4.624120390872122e-05,0.00044528339567477814,0.0011854527558898553,0.5496744829416275,0.876620883345604
B,v3,bert.encoder.layer.9.attention.output.dense,9,O,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.0999903541058302,0.31282836705446243,0.23648427590727805,7.547078104019165,0.9847075140476227,1.0141131377220154,0.16542100250720979,0.0,0.14723732233047485,0.4417045083642006,0.7536858582496643,0.0,4.51886823066161e-05,0.00010918098574620672,0.0017593881778884678,0.005474249692633748,0.09999583840370178,0.30059931993484496
B,v3,bert.encoder.layer.9.attention.self.query,9,Q,sweep,4,4,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,False,0.0003008009169593606,0.5729508954286575,0.5728198480606079,18.921602764129638,0.9647893834114075,1.0272678232192993,0.2663228043913841,0.0,0.057235736064612866,0.234190603941679,0.5984586679935455,0.0,5.19832418376609e-06,1.2439247893780702e-05,0.00014733206446180703,0.0007217088382458314,0.00014269934848528009,0.55315968811512
