layer_idx,sublayer,mac_snr_db,mac_nmse,cosine,out_clip_ratio,ref_deadzone_ratio,mean_abs_err,median_abs_err,p95_abs_err,label
0,FFN1,22.055040524692334,0.0018125816456258442,0.9991768792271614,0.0021044699323829264,0.003672894381452352,0.04452383978292346,0.020762478485703468,0.1654296512156725,mp_base6_obcal_adc6
0,FFN2,27.8298618952217,0.001650756753857572,0.9978070589900017,0.00886947630206123,0.07211515426635742,0.04397730939090252,0.03523936493322253,0.11196166407316924,mp_base6_obcal_adc6
0,K,19.72877055976555,0.010642310519496887,0.9954986593127251,0.001403562753694132,0.07297803249210119,0.03965682307258248,0.01715602783486247,0.12047447007149457,mp_base6_obcal_adc6
0,O,7.6981330941883614,0.1700917902602621,0.946844348013401,0.0,0.17155468605458737,0.029523426573723553,0.004347806896548718,0.12484504558145999,mp_base6_obcal_adc6
0,Q,15.314652116052512,0.02942456314792988,0.9889194691181182,0.0003508419467834756,0.06220832841470838,0.058901870474219326,0.016325715836137532,0.29931240186095237,mp_base6_obcal_adc6
0,V,9.301091974903171,0.11734996521894578,0.9602154493331909,0.0,0.03243355441838503,0.07878652762621641,0.010610015303827823,0.3734288287162781,mp_base6_obcal_adc6
1,FFN1,20.081685407461304,0.0025916465197815732,0.9987880197167397,0.0003977441780443769,0.005145483559463173,0.08961955577135086,0.06746082682162523,0.24567615680396557,mp_base6_obcal_adc6
1,FFN2,25.014786528784512,0.003164648742125457,0.9983412596583366,0.005210384804522619,0.05764272471889854,0.024901553597301243,0.018222136944532393,0.05982515217736364,mp_base6_obcal_adc6
1,K,22.504688433382935,0.005620776395140404,0.9974761998653412,0.00043394300431828017,0.07475637022405862,0.038856929391622545,0.024857058553025127,0.0961146355047822,mp_base6_obcal_adc6
1,O,7.835363347701637,0.16469437348291271,0.9375420817732811,1.0935465691375156e-06,0.11251637574285268,0.03767042499035597,0.007568392832763493,0.16111502654850482,mp_base6_obcal_adc6
1,Q,23.89043303518239,0.004084548187430303,0.9981968152523041,0.00029597176529932767,0.07546408977359534,0.03601822927594185,0.025191731583327055,0.09002596020698547,mp_base6_obcal_adc6
1,V,13.493043711162773,0.044740246387782526,0.9846059113740921,2.4573008172410482e-05,0.038210968431085346,0.04332921745255589,0.009744938113726676,0.24851665563881398,mp_base6_obcal_adc6
2,FFN1,18.30568803700152,0.0036804392809359444,0.9982600408792496,0.0005471446787123569,0.0037474250711966306,0.1053548365086317,0.07997846860438586,0.2857268479466438,mp_base6_obcal_adc6
2,FFN2,25.45517361150156,0.0028478688714252427,0.9970877766609192,0.001790883799549192,0.06421355376020074,0.02102250697091222,0.016186656579375267,0.05311164982616901,mp_base6_obcal_adc6
2,K,20.907477250989917,0.008124927891933855,0.9954731529951095,0.0006437767883471679,0.08700784906744957,0.0736396847292781,0.0569857444986701,0.19032396502792837,mp_base6_obcal_adc6
