step,mode,layer_idx,sublayer,module_name,dw_min,desired_bl,sto_round_update,update_bl_management,update_management,dw_zero_ratio,dw_1lsb_ratio,dw_absmean,min_nonzero_delta,dw_absmax,dw_q90,dw_q99,pulse_sat_ratio,bound_sat_ratio,grad_absmean,grad_deadzone_ratio,update_vs_grad_cosine,eff_lr_slope,BL_mean,BL_p99,BL_hit_ratio,pulse_under_frac,pulse_ok_frac,pulse_over_frac,dw_fast_zero_ratio,dw_fast_1lsb_ratio,dw_fast_absmean,dw_slow_zero_ratio,dw_slow_1lsb_ratio,dw_slow_absmean,dw_fast_vs_grad_cosine,dw_fast_eff_lr_slope,hidden_absmean,hidden_absmax,hidden_below1_ratio,hidden_trunc_nonzero_ratio,hidden_trunc_meanabs,is_transfer_step,transfer_duty,transfer_spike,transfer_efficiency,buffer_above_thresh_ratio,sign_mismatch_ratio,rel_update_error,BL_fp_mean,BL_fp_p99,BL_fp_hit_ratio,dw_p50,trace_every
0,single,0,Q,bert.encoder.layer.0.attention.self.query,0.001,31,0,1,1,0.982421875,0.017578125,2.979208147735335e-06,0.00010879524052143097,0.0002822577953338623,0.0,0.00014893533079884946,0.0,0.0,0.00019749501370824873,1.0,0.0542212538421154,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.98828125,53326.5703125,0.017578125,1.0,0.0,0.0,1
0,single,0,K,bert.encoder.layer.0.attention.self.key,0.001,31,0,1,1,0.98046875,0.01953125,2.619838596729096e-06,0.00010259449481964111,0.00019973982125520706,0.0,0.0001180509862024337,0.0,0.0,0.00017145329911727458,1.0,-0.023038174957036972,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.990234375,43526.22265625,0.01953125,1.0,0.0,0.0,1
0,single,0,V,bert.encoder.layer.0.attention.self.value,0.001,31,0,1,1,0.927734375,0.072265625,6.189984560478479e-06,7.621943950653076e-06,0.00018533319234848022,0.0,0.00012228220293764025,0.0,0.0,0.000386546365916729,1.0,0.042190589010715485,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.966796875,57196.17578125,0.072265625,1.0,0.0,0.0,1
0,single,0,O,bert.encoder.layer.0.attention.output.dense,0.001,31,0,1,1,0.8984375,0.1015625,1.0389237104391214e-05,8.405186235904694e-06,0.0006079133599996567,7.564616225863574e-06,0.0001348955847788602,0.0,0.0,0.0005497203674167395,1.0,0.06656400114297867,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.955078125,94251.125,0.1015625,1.0,0.0,0.0,1
0,single,0,FFN1,bert.encoder.layer.0.intermediate.dense,0.001,31,0,1,1,0.98046875,0.01953125,1.7881206986203324e-06,5.421927198767662e-06,0.00022801849991083145,0.0,8.175271068466827e-05,0.0,0.0,0.0003515418793540448,1.0,0.009122779592871666,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.9921875,34402.5859375,0.01953125,1.0,0.0,0.0,1
0,single,0,FFN2,bert.encoder.layer.0.output.dense,0.001,31,0,1,1,0.966796875,0.033203125,4.456758688320406e-06,8.521974086761475e-05,0.0003029182553291321,0.0,0.00013928607222624123,0.0,0.0,0.0002638627483975142,1.0,0.027142738923430443,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.978515625,59504.00390625,0.033203125,1.0,0.0,0.0,1
0,single,1,Q,bert.encoder.layer.1.attention.self.query,0.001,31,0,1,1,0.970703125,0.029296875,3.680623649415793e-06,2.5703338906168938e-06,0.0002246759831905365,0.0,0.00014745109365321696,0.0,0.0,0.00045742429210804403,1.0,0.16102860867977142,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.978515625,53475.296875,0.029296875,1.0,0.0,0.0,1
0,single,1,K,bert.encoder.layer.1.attention.self.key,0.001,31,0,1,1,0.96875,0.03125,5.2090549615968484e-06,9.238533675670624e-05,0.0003538457676768303,0.0,0.000167320147738792,0.0,0.0,0.00029691681265830994,1.0,0.05650350823998451,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.9765625,71547.140625,0.03125,1.0,0.0,0.0,1
0,single,1,V,bert.encoder.layer.1.attention.self.value,0.001,31,0,1,1,0.94921875,0.05078125,4.074400749232154e-06,1.8201768398284912e-05,0.00014052540063858032,0.0,0.000101548655948136,0.0,0.0,0.0004721333971247077,1.0,0.1464008390903473,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.96875,43641.8671875,0.05078125,1.0,0.0,0.0,1
0,single,1,O,bert.encoder.layer.1.attention.output.dense,0.001,31,0,1,1,0.904296875,0.095703125,7.617966275574872e-06,5.520880222320557e-06,0.0001913486048579216,0.0,0.00011990466009592637,0.0,0.0,0.000547751085832715,1.0,0.09735160320997238,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.943359375,60838.56640625,0.095703125,1.0,0.0,0.0,1
