epoch,train_loss,eval_loss,eval_top1,eval_top5
0,2.4030781513605364,2.356542844772339,12.58,49.36
1,1.9936701594254909,1.8263120512008666,32.96,84.77
2,1.7654717466770073,1.5651668176651001,42.4,90.43
3,1.6225284056785778,1.503764556503296,45.23,92.03
4,1.5710847582572545,1.4170318355560303,47.95,92.95
5,1.4953772046627143,1.401456551551819,49.81,92.62
6,1.4434882640838622,1.339808076095581,50.81,94.07
7,1.417362720844073,1.3195667762756347,52.53,94.15
8,1.3852288035246043,1.3260181344985962,51.29,94.32
9,1.3516724846301935,1.2463955436706542,55.13,94.81
10,1.3464374132645436,1.251246989440918,55.04,94.89
11,1.3138918650455964,1.2120866919517517,57.02,95.22
12,1.2955446989108355,1.1901014536857606,57.06,95.64
13,1.2775272464140868,1.2100533697128295,57.17,94.98
14,1.2672809191239185,1.1772649045944215,57.81,95.43
15,1.237777669613178,1.144949105644226,59.26,95.57
16,1.2328883363650396,1.1460888660430908,58.49,95.74
17,1.2148706611914513,1.1502499475479127,58.75,95.63
18,1.2017635929278838,1.101737508583069,60.69,96.11
19,1.1959299718722318,1.0902731521606446,60.99,96.09
20,1.1813236056230008,1.0941887113571167,61.02,96.06
21,1.1707522723919306,1.0847734686851502,61.4,96.26
22,1.1635752168985514,1.1194995025634766,59.97,95.97
23,1.1483847006773338,1.0677405200958252,61.92,96.18
24,1.1441799072118906,1.0578293470382691,62.89,96.46
25,1.1310776831247868,1.0404429402351378,63.18,96.53
26,1.1289984191075348,1.0804630626678466,61.79,96.02
27,1.1207398134928483,1.0392820332527162,63.16,96.57
28,1.1094453232410626,1.023384545993805,63.76,96.72
29,1.101428126066159,1.0220938959121704,64.29,96.78
30,1.0956212933246905,1.0276622937202453,63.52,96.61
31,1.0870535269761696,1.0331362677574158,63.19,96.55
32,1.0790734332341414,1.0230911184310914,64.16,96.64
33,1.0724489072958627,1.0089068895339965,64.6,96.6
34,1.0687733037349505,0.9893554068565369,65.2,96.92
35,1.0610120401932643,0.9998086532592774,64.77,96.8
36,1.057792526177871,0.986690611076355,64.86,96.81
37,1.0465199259611278,0.9832685645103455,65.51,96.85
38,1.0434575455311017,0.9729764400482178,65.99,96.99
39,1.0400011073320339,0.9687294207572937,66.1,96.95
40,1.035448752458279,0.9747283738136292,65.73,97.06
41,1.0291963911973514,0.9755387244224548,65.79,96.84
42,1.0233728972765115,0.9767771712303162,65.34,97.0
43,1.015465659667284,0.9705281143188477,65.84,96.91
44,1.0189589576843456,0.9675879920005799,65.97,97.11
