step,epoch,loss,analog_lr,classifier_lr,ln_lr,f1,em,wall_time_s
20,1,5.807868,8.695652e-04,1.630435e-04,1.630435e-04,,,39.7
40,1,5.080215,1.739130e-03,3.260870e-04,3.260870e-04,,,76.8
60,1,4.508125,2.608696e-03,4.891304e-04,4.891304e-04,,,114.0
80,1,4.381754,3.478261e-03,6.521739e-04,6.521739e-04,,,151.2
100,1,4.039183,4.347826e-03,8.152174e-04,8.152174e-04,,,188.5
120,1,4.133687,5.217391e-03,9.782609e-04,9.782609e-04,,,225.8
140,1,3.365263,6.086957e-03,1.141304e-03,1.141304e-03,,,263.1
160,1,4.074754,6.956522e-03,1.304348e-03,1.304348e-03,,,300.7
180,1,2.774574,7.826087e-03,1.467391e-03,1.467391e-03,,,338.5
200,1,2.577653,8.695652e-03,1.630435e-03,1.630435e-03,,,376.4
220,1,3.372089,9.565217e-03,1.793478e-03,1.793478e-03,,,414.7
