step,module_name,layer_idx,sublayer,mac_snr_db,mac_nmse,cosine,out_clip_ratio,ref_deadzone_ratio,mean_abs_err,median_abs_err,p95_abs_err
0,bert.encoder.layer.0.attention.self.query,0,Q,21.643938330883227,0.006848512367900618,0.9960055351257324,0.0,0.1855010986328125,0.06197340786457062,0.047290265560150146,0.16763007640838623
1,bert.encoder.layer.0.attention.self.query,0,Q,21.009658497202437,0.00792520461799678,0.995438277721405,0.0,0.1850128173828125,0.06555304676294327,0.04949870705604553,0.1806003749370575
2,bert.encoder.layer.0.attention.self.query,0,Q,21.554353879790597,0.006991126255006635,0.9959797859191895,0.0,0.18458260595798492,0.06262620538473129,0.04792332649230957,0.1690334528684616
3,bert.encoder.layer.0.attention.self.query,0,Q,20.90504402024368,0.008118594920781477,0.99530428647995,0.0,0.18537817895412445,0.06616932153701782,0.04970753192901611,0.18358537554740906
4,bert.encoder.layer.0.attention.self.query,0,Q,21.35730847531633,0.007315650142958401,0.9957995414733887,0.0,0.18522177636623383,0.06367627531290054,0.04850459098815918,0.17320087552070618
5,bert.encoder.layer.0.attention.self.query,0,Q,21.4689094006657,0.007130108536746724,0.9958550333976746,0.0,0.18511836230754852,0.06308168172836304,0.048025310039520264,0.1713956594467163
6,bert.encoder.layer.0.attention.self.query,0,Q,21.249226157622854,0.007499971114570929,0.9956387877464294,0.0,0.18493059277534485,0.06412148475646973,0.048508286476135254,0.17589543759822845
7,bert.encoder.layer.0.attention.self.query,0,Q,21.085374458016254,0.007788415250161204,0.9955080151557922,0.0,0.18455208837985992,0.06519712507724762,0.049221038818359375,0.17995095252990723
8,bert.encoder.layer.0.attention.self.query,0,Q,21.515745259163076,0.007053604245864894,0.99590665102005,0.0,0.1852433979511261,0.06260548532009125,0.04754576086997986,0.1705620139837265
9,bert.encoder.layer.0.attention.self.query,0,Q,21.18120494114246,0.007618386471001971,0.9956181049346924,0.0,0.18557146191596985,0.06468669325113297,0.04894226789474487,0.17752981185913086
10,bert.encoder.layer.0.attention.self.query,0,Q,21.582021951491527,0.00694678914501593,0.9959796071052551,0.0,0.18492592871189117,0.06243352219462395,0.047614336013793945,0.1691729724407196
11,bert.encoder.layer.0.attention.self.query,0,Q,21.252857463651665,0.007493764621975367,0.9956796169281006,0.0,0.18405024707317352,0.06429913640022278,0.04881387948989868,0.17595654726028442
12,bert.encoder.layer.0.attention.self.query,0,Q,21.55518573818029,0.006989888910119355,0.9959648251533508,0.0,0.1845109760761261,0.06267490983009338,0.04789198935031891,0.16946180164813995
