layer_idx,sublayer,dw_zero_ratio,dw_1lsb_ratio,dw_absmean,min_nonzero_delta,grad_absmean,grad_deadzone_ratio,update_vs_grad_cosine,eff_lr_slope,x_absmax,x_p99,d_absmax,d_p99,BL_mean,BL_p99,BL_hit_ratio,dw_fast_zero_ratio,dw_fast_1lsb_ratio,dw_fast_absmean,dw_slow_zero_ratio,dw_slow_1lsb_ratio,dw_slow_absmean,dw_fast_vs_grad_cosine,dw_fast_eff_lr_slope,hidden_absmean,hidden_absmax,hidden_below1_ratio,hidden_trunc_nonzero_ratio,hidden_trunc_meanabs
1,V,0.946484375,0.053515625,5.181776577956043e-06,4.173964262008667e-05,0.0004105856642127037,1.0,0.11093391180038452,0.0,9.746604728698731,1.6708220481872558,0.005184127436950803,4.7766952047823e-05,1.0,1.0,0.0,,,,,,,,,,,,,
2,FFN1,0.973828125,0.026171875,3.2974546229525005e-06,5.208677612245083e-05,0.0002709306718315929,1.0,0.04631535047665238,0.0,52.20139923095703,2.3457922458648683,0.0033660798333585264,2.3500105817220175e-05,1.0,1.0,0.0,,,,,,,,,,,,,
2,FFN2,0.98125,0.01875,2.7259184207650833e-06,8.355844765901565e-05,0.00023750588297843933,1.0,0.043770060315728186,0.0,64.05161666870117,0.6105234384536743,0.006551611796021461,0.0001523977902252227,1.0,1.0,0.0,,,,,,,,,,,,,
2,K,0.977734375,0.022265625,3.2826353617565474e-06,7.333983667194844e-05,0.00018602777272462844,1.0,0.041860897839069364,0.0,11.212365341186523,1.7995649337768556,0.001265485561452806,2.726661587075796e-05,1.0,1.0,0.0,,,,,,,,,,,,,
2,O,0.915234375,0.084765625,7.2403603553539145e-06,1.428821124136448e-05,0.0005159222753718495,1.0,0.10546729490160942,0.0,3.2541904926300047,1.0667733550071716,0.004387093335390091,0.00017878016806207597,1.0,1.0,0.0,,,,,,,,,,,,,
2,Q,0.9796875,0.0203125,3.2573767839494393e-06,8.331090211868286e-05,0.00019058377074543387,1.0,0.024254028033465148,0.0,11.212365341186523,1.7995649337768556,0.0014256515307351947,2.4320775628439152e-05,1.0,1.0,0.0,,,,,,,,,,,,,
2,V,0.92734375,0.07265625,6.235553155420348e-06,1.377202570438385e-05,0.0004765328718349338,1.0,0.09443332627415657,0.0,11.212365341186523,1.7995649337768556,0.0028447336750105023,6.028481293469667e-05,1.0,1.0,0.0,,,,,,,,,,,,,
3,FFN1,0.971875,0.028125,3.7580971365969162e-06,6.635468453168869e-05,0.0002829571603797376,1.0,0.0009875639341771602,0.0,94.35494079589844,2.303086757659912,0.004431974980980158,2.41736852331087e-05,1.0,1.0,0.0,,,,,,,,,,,,,
3,FFN2,0.985546875,0.014453125,1.7443122260374366e-06,7.516592741012574e-05,0.00023165705788414926,1.0,0.009944260120391846,0.0,32.82324857711792,0.6541638016700745,0.0042160818818956615,0.00015730446903035046,1.0,1.0,0.0,,,,,,,,,,,,,
3,K,0.973046875,0.026953125,4.005402479378972e-06,6.242506206035613e-05,0.0002004002657486126,1.0,0.012400267645716667,0.0,14.901902961730958,1.760460877418518,0.0011775956489145755,3.206693618267309e-05,1.0,1.0,0.0,,,,,,,,,,,,,
