step,epoch,loss,analog_lr,classifier_lr,ln_lr,f1,em,wall_time_s
20,1,5.586816,8.695652e-04,1.630435e-04,1.630435e-04,,,40.5
40,1,4.496916,1.739130e-03,3.260870e-04,3.260870e-04,,,77.5
60,1,4.246899,2.608696e-03,4.891304e-04,4.891304e-04,,,114.5
80,1,4.201164,3.478261e-03,6.521739e-04,6.521739e-04,,,151.5
100,1,3.971521,4.347826e-03,8.152174e-04,8.152174e-04,,,188.5
120,1,3.932093,5.217391e-03,9.782609e-04,9.782609e-04,,,225.6
140,1,3.314157,6.086957e-03,1.141304e-03,1.141304e-03,,,262.7
160,1,3.694867,6.956522e-03,1.304348e-03,1.304348e-03,,,300.1
180,1,2.389932,7.826087e-03,1.467391e-03,1.467391e-03,,,337.6
200,1,1.841272,8.695652e-03,1.630435e-03,1.630435e-03,,,375.2
220,1,3.353494,9.565217e-03,1.793478e-03,1.793478e-03,,,412.6
240,1,1.473463,1.043478e-02,1.956522e-03,1.956522e-03,,,450.0
260,1,1.772926,1.130435e-02,2.119565e-03,2.119565e-03,,,487.7
280,1,1.910453,1.217391e-02,2.282609e-03,2.282609e-03,,,525.1
300,1,2.518200,1.304348e-02,2.445652e-03,2.445652e-03,,,562.5
320,1,2.049947,1.391304e-02,2.608696e-03,2.608696e-03,,,600.0
340,1,2.693758,1.478261e-02,2.771739e-03,2.771739e-03,,,637.5
360,1,2.087773,1.565217e-02,2.934783e-03,2.934783e-03,,,675.0
380,1,2.782833,1.597397e-02,2.995120e-03,2.995120e-03,,,712.5
400,1,1.910467,1.593059e-02,2.986986e-03,2.986986e-03,,,750.0
420,1,1.402453,1.588721e-02,2.978853e-03,2.978853e-03,,,787.4
440,1,2.387549,1.584384e-02,2.970719e-03,2.970719e-03,,,824.8
460,1,1.558494,1.580046e-02,2.962586e-03,2.962586e-03,,,862.3
480,1,1.401693,1.575708e-02,2.954452e-03,2.954452e-03,,,899.8
500,1,1.258557,1.571370e-02,2.946318e-03,2.946318e-03,,,937.4
520,1,2.024603,1.567032e-02,2.938185e-03,2.938185e-03,,,974.8
540,1,1.527479,1.562694e-02,2.930051e-03,2.930051e-03,,,1012.2
560,1,1.618396,1.558356e-02,2.921918e-03,2.921918e-03,,,1049.7
580,1,1.883306,1.554018e-02,2.913784e-03,2.913784e-03,,,1087.1
600,1,1.518453,1.549680e-02,2.905651e-03,2.905651e-03,,,1124.5
620,1,1.639544,1.545342e-02,2.897517e-03,2.897517e-03,,,1161.9
640,1,1.216379,1.541005e-02,2.889384e-03,2.889384e-03,,,1199.4
