layer_idx,sublayer,dw_zero_ratio,dw_1lsb_ratio,dw_absmean,min_nonzero_delta,dw_absmax,dw_q90,dw_q99,pulse_sat_ratio,bound_sat_ratio,grad_absmean,grad_deadzone_ratio,update_vs_grad_cosine,eff_lr_slope,BL_mean,BL_p99,BL_hit_ratio,pulse_under_frac,pulse_ok_frac,pulse_over_frac,dw_fast_zero_ratio,dw_fast_1lsb_ratio,dw_fast_absmean,dw_slow_zero_ratio,dw_slow_1lsb_ratio,dw_slow_absmean,dw_fast_vs_grad_cosine,dw_fast_eff_lr_slope,hidden_absmean,hidden_absmax,hidden_below1_ratio,hidden_trunc_nonzero_ratio,hidden_trunc_meanabs,is_transfer_step,transfer_duty,transfer_spike,transfer_efficiency,buffer_above_thresh_ratio,sign_mismatch_ratio,rel_update_error,BL_fp_mean,BL_fp_p99,BL_fp_hit_ratio,dw_p50,trace_every
5,V,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004337417019996792,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0828125,0.077734375,0.07436877107247711,1.0,0.0,0.0,-0.008569237031042575,0.0,0.0008032260637264698,0.7981710374355316,0.9937669542100694,0.0,0.0,1.0,0.0,0.0,0.0,0.006233045789930556,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6,FFN1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000347565981792286,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.11328125,0.1,0.031619312963448463,1.0,0.0,0.0,0.0034837018698453902,0.0,0.0005430988094303757,0.741158789396286,0.9940661112467447,0.0,0.0,1.0,0.0,0.0,0.0,0.005933888753255208,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6,FFN2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030283714877441523,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1171875,0.061328125,0.06027140464866534,1.0,0.0,0.0,-0.01324896514415741,0.0,0.0006033137513441033,0.741158801317215,0.9952703687879774,0.0,0.0,1.0,0.0,0.0,0.0,0.004729631212022569,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6,K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021989473898429424,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.116015625,0.07265625,0.060255376680288464,1.0,0.0,0.0,0.023323747515678405,0.0,0.0006701739723212086,0.6271343648433685,0.9939137776692709,0.0,0.0,1.0,0.0,0.0,0.0,0.006086222330729167,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6,O,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005205986904911697,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.05390625,0.097265625,0.10520409462042153,1.0,0.0,0.0,-0.0033577796071767806,0.0,0.0012046699324855582,0.845681220293045,0.9934031168619791,0.0,0.0,1.0,0.0,0.0,0.0,0.006596883138020834,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6,Q,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023195386165753007,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.12578125,0.059375,0.05925871586659923,1.0,0.0,0.0,-0.014355889242142438,0.0,0.0006638911188929341,0.7316567808389663,0.9938635932074653,0.0,0.0,1.0,0.0,0.0,0.0,0.006136406792534722,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6,V,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000540316035039723,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0703125,0.084375,0.07911529899574817,1.0,0.0,0.0,-0.1299363359808922,0.0,0.0008200608965125867,0.7791669636964798,0.9937510172526041,0.0,0.0,1.0,0.0,0.0,0.0,0.006248982747395833,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7,FFN1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037774319644086064,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.115234375,0.087109375,0.035286528151482345,1.0,0.0,0.0,-0.016842937446199358,0.0,0.0005416529136709868,0.7126527011394501,0.9940589057074654,0.0,0.0,1.0,0.0,0.0,0.0,0.005941094292534722,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7,FFN2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031236213981173934,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.12109375,0.06328125,0.06941790501587093,1.0,0.0,0.0,-0.01901750871911645,0.0,0.0007177183724706993,0.7601628959178924,0.9951939053005642,0.0,0.0,1.0,0.0,0.0,0.0,0.004806094699435765,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7,K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002061205159407109,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.14140625,0.05703125,0.05079472500365227,1.0,0.0,0.0,0.0067769821733236315,0.0,0.000607925170334056,0.5511181026697158,0.9939809163411459,0.0,0.0,1.0,0.0,0.0,0.0,0.006019083658854166,1.0,0.0,0.0,0.0,0.0,0.0,1.0
