layer_idx,sublayer,dw_zero_ratio,dw_1lsb_ratio,dw_absmean,min_nonzero_delta,dw_absmax,dw_q90,dw_q99,pulse_sat_ratio,bound_sat_ratio,grad_absmean,grad_deadzone_ratio,update_vs_grad_cosine,eff_lr_slope,BL_mean,BL_p99,BL_hit_ratio,pulse_under_frac,pulse_ok_frac,pulse_over_frac,dw_fast_zero_ratio,dw_fast_1lsb_ratio,dw_fast_absmean,dw_slow_zero_ratio,dw_slow_1lsb_ratio,dw_slow_absmean,dw_fast_vs_grad_cosine,dw_fast_eff_lr_slope,hidden_absmean,hidden_absmax,hidden_below1_ratio,hidden_trunc_nonzero_ratio,hidden_trunc_meanabs,is_transfer_step,transfer_duty,transfer_spike,transfer_efficiency,buffer_above_thresh_ratio,sign_mismatch_ratio,rel_update_error,BL_fp_mean,BL_fp_p99,BL_fp_hit_ratio,dw_p50,trace_every
0,FFN1,0.974609375,0.025390625,2.8779693366232095e-06,5.954026710242033e-05,0.00018697464838624,0.0,0.00011706127261277289,0.0,0.0,0.0002665282168891281,1.0,0.04465548945590854,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.985546875,43190.9703125,0.025390625,1.0,0.0,0.0,1.0
0,FFN2,0.981640625,0.018359375,2.278974943692447e-06,7.073897868394851e-05,0.0001617935486137867,0.0,0.00010538565547903999,0.0,0.0,0.00021897942351642997,1.0,0.02528668398153968,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.99140625,38225.6015625,0.018359375,0.9780029296875,0.0,0.0,1.0
0,K,0.98046875,0.01953125,3.1638453947380183e-06,9.42174345254898e-05,0.0002867370843887329,0.0,0.00013172211911296471,0.0,0.0,0.00014423418324440717,1.0,-0.01606244929134846,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.990234375,54415.27734375,0.01953125,1.0,0.0,0.0,1.0
0,O,0.910546875,0.089453125,8.332553716172696e-06,2.2264709696173667e-05,0.0002963092178106308,2.009045347222127e-05,0.00012474438990466296,0.0,0.0,0.00044666482135653497,1.0,0.04946186766028404,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.948828125,71584.88828125,0.089453125,1.0,0.0,0.0,1.0
0,Q,0.98203125,0.01796875,2.7017457341571572e-06,6.646290421485901e-05,0.00027066897600889204,0.0,0.00010601498797768727,0.0,0.0,0.00015467696357518435,1.0,0.022262801229953767,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.9875,48504.433984375,0.01796875,0.8,0.0,0.0,1.0
0,V,0.933984375,0.066015625,6.110610775067471e-06,8.820100629236548e-06,0.0002269286662340164,0.0,0.00012767110747518017,0.0,0.0,0.0003879090130794793,1.0,0.028482105862349272,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.962109375,59065.50703125,0.066015625,1.0,0.0,0.0,1.0
1,FFN1,0.97265625,0.02734375,3.120877227047458e-06,4.488527774810791e-05,0.0001917414367198944,0.0,0.0001202862593345344,0.0,0.0,0.0002776216861093417,1.0,-0.04719621599651873,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.9859375,45114.43671875,0.02734375,1.0,0.0,0.0,1.0
1,FFN2,0.97578125,0.02421875,3.3045589589164592e-06,7.32403714209795e-05,0.00026238709688186646,0.0,0.0001316885492997244,0.0,0.0,0.00023782595817465336,1.0,0.05326105942949653,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.98515625,51257.468359375,0.02421875,1.0,0.0,0.0,1.0
1,K,0.97578125,0.02421875,3.953860414185328e-06,8.261390030384064e-05,0.0002732768654823303,0.0,0.00015965811908245087,0.0,0.0,0.00021629941766150297,1.0,0.0692170426249504,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.984375,60919.13125,0.02421875,1.0,0.0,0.0,1.0
1,O,0.91640625,0.08359375,7.253860712808091e-06,2.378895878791809e-05,0.00018529975786805153,0.0,0.00011967464961344376,0.0,0.0,0.00045418617664836345,1.0,0.04528732248581946,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.952734375,60845.7515625,0.08359375,1.0,0.0,0.0,1.0
1,Q,0.973828125,0.026171875,4.151514986006077e-06,4.821866750717163e-05,0.00029801083728671075,0.0,0.0001630193932214752,0.0,0.0,0.0002515783591661602,1.0,0.1404152236878872,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.98203125,62332.82578125,0.026171875,1.0,0.0,0.0,1.0
1,V,0.9296875,0.0703125,6.595665126951644e-06,2.6636570692062377e-05,0.0001972716301679611,3.1515741284238174e-06,0.0001234528564964421,0.0,0.0,0.00042606329079717396,1.0,0.12459825947880745,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.957421875,59585.81015625,0.0703125,1.0,0.0,0.0,1.0
2,FFN1,0.973046875,0.026953125,3.0989640890766166e-06,4.5043788850307466e-05,0.0002001933753490448,0.0,0.00011812222364824266,0.0,0.0,0.0003119810309726745,1.0,0.1339136902242899,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.9859375,44734.9859375,0.026953125,1.0,0.0,0.0,1.0
2,FFN2,0.97890625,0.02109375,2.8491078865044983e-06,5.232244729995728e-05,0.00022860988974571228,0.0,0.00010149779845960438,0.0,0.0,0.0002458981995005161,1.0,-0.023350422270596027,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.990234375,46516.13359375,0.02109375,0.9780029296875,0.0,0.0,1.0
2,K,0.97421875,0.02578125,3.4405773476464672e-06,4.5111519284546375e-05,0.00023891329765319825,0.0,0.0001379719891701825,0.0,0.0,0.00019061267375946044,1.0,0.048505869088694455,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.983203125,50956.82265625,0.02578125,1.0,0.0,0.0,1.0
2,O,0.897265625,0.102734375,9.077224422071595e-06,1.344112679362297e-05,0.00022872863337397575,2.0115797087782995e-05,0.0001318983224336989,0.0,0.0,0.0006104159285314382,1.0,0.09982723742723465,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.93984375,70558.09296875,0.102734375,1.0,0.0,0.0,1.0
2,Q,0.98046875,0.01953125,2.668406250450062e-06,7.295021787285804e-05,0.00021151024848222732,0.0,0.000106719127506949,0.0,0.0,0.00019851436954922974,1.0,0.05572710633277893,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.98828125,45361.61171875,0.01953125,0.8,0.0,0.0,1.0
