step,mode,layer_idx,sublayer,module_name,dw_min,desired_bl,sto_round_update,update_bl_management,update_management,dw_zero_ratio,dw_1lsb_ratio,dw_absmean,min_nonzero_delta,dw_absmax,dw_q90,dw_q99,pulse_sat_ratio,bound_sat_ratio,grad_absmean,grad_deadzone_ratio,update_vs_grad_cosine,eff_lr_slope,BL_mean,BL_p99,BL_hit_ratio,pulse_under_frac,pulse_ok_frac,pulse_over_frac,dw_fast_zero_ratio,dw_fast_1lsb_ratio,dw_fast_absmean,dw_slow_zero_ratio,dw_slow_1lsb_ratio,dw_slow_absmean,dw_fast_vs_grad_cosine,dw_fast_eff_lr_slope,hidden_absmean,hidden_absmax,hidden_below1_ratio,hidden_trunc_nonzero_ratio,hidden_trunc_meanabs,is_transfer_step,transfer_duty,transfer_spike,transfer_efficiency,buffer_above_thresh_ratio,sign_mismatch_ratio,rel_update_error,BL_fp_mean,BL_fp_p99,BL_fp_hit_ratio,dw_p50,trace_every
0,single,0,Q,bert.encoder.layer.0.attention.self.query,0.001,31,0,1,1,0.98046875,0.01953125,2.475597057127743e-06,6.883218884468079e-05,0.00020348094403743744,0.0,0.00012074410915374756,0.0,0.0,0.00013240626140031964,1.0,0.05784020572900772,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.98828125,41645.88671875,0.01953125,1.0,0.0,0.0,1
0,single,0,K,bert.encoder.layer.0.attention.self.key,0.001,31,0,1,1,0.978515625,0.021484375,3.837340045720339e-06,0.00012269802391529083,0.00030525773763656616,0.0,0.00016059934569057077,0.0,0.0,0.00012670498108491302,1.0,-0.05454293265938759,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.984375,61741.67578125,0.021484375,1.0,0.0,0.0,1
0,single,0,V,bert.encoder.layer.0.attention.self.value,0.001,31,0,1,1,0.921875,0.078125,6.869714070489863e-06,5.21540641784668e-08,0.0002806857228279114,0.0,0.00012264028191566467,0.0,0.0,0.0003620884381234646,1.0,0.015578752383589745,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.958984375,64381.03125,0.078125,1.0,0.0,0.0,1
0,single,0,O,bert.encoder.layer.0.attention.output.dense,0.001,31,0,1,1,0.890625,0.109375,1.1523745342856273e-05,5.711568519473076e-06,0.0006079133599996567,4.690126661444083e-05,0.00014080936671234667,0.0,0.0,0.0003858433337882161,1.0,0.004036968573927879,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.9453125,104784.625,0.109375,1.0,0.0,0.0,1
0,single,0,FFN1,bert.encoder.layer.0.intermediate.dense,0.001,31,0,1,1,0.984375,0.015625,2.192685997215449e-06,8.902966510504484e-05,0.00020645605400204659,0.0,0.00011281441402388737,0.0,0.0,0.0002747627440840006,1.0,0.056314773857593536,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.986328125,41110.90234375,0.015625,1.0,0.0,0.0,1
0,single,0,FFN2,bert.encoder.layer.0.output.dense,0.001,31,0,1,1,0.98046875,0.01953125,2.380184923822526e-06,8.291192352771759e-05,0.00016409531235694885,0.0,0.00011633308895397931,0.0,0.0,0.00020472781034186482,1.0,0.12245288491249084,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.994140625,39491.87890625,0.01953125,1.0,0.0,0.0,1
0,single,1,Q,bert.encoder.layer.1.attention.self.query,0.001,31,0,1,1,0.98046875,0.01953125,2.962914550153073e-06,2.135336399078369e-05,0.00022699451074004173,0.0,0.00016075922758318484,0.0,0.0,0.0002257811720483005,1.0,0.0460791289806366,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.98828125,51087.31640625,0.01953125,1.0,0.0,0.0,1
0,single,1,K,bert.encoder.layer.1.attention.self.key,0.001,31,0,1,1,0.974609375,0.025390625,4.014831120002782e-06,5.966797471046448e-05,0.0002809390425682068,0.0,0.00016140822845045477,0.0,0.0,0.00018715456826612353,1.0,0.08014445751905441,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.982421875,62134.23828125,0.025390625,1.0,0.0,0.0,1
0,single,1,V,bert.encoder.layer.1.attention.self.value,0.001,31,0,1,1,0.919921875,0.080078125,7.997261491254903e-06,4.52287495136261e-05,0.000185500830411911,0.0,0.00013455971202347428,0.0,0.0,0.0003720051026903093,1.0,0.10044814646244049,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.94921875,66864.25,0.080078125,1.0,0.0,0.0,1
0,single,1,O,bert.encoder.layer.1.attention.output.dense,0.001,31,0,1,1,0.90234375,0.09765625,8.242750482168049e-06,2.483278512954712e-05,0.00017472729086875916,0.0,0.0001223062427015975,0.0,0.0,0.00039383964031003416,1.0,0.04912114143371582,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.951171875,63840.81640625,0.09765625,1.0,0.0,0.0,1
