layer_idx,sublayer,mac_snr_db,mac_nmse,cosine,out_clip_ratio,ref_deadzone_ratio,mean_abs_err,median_abs_err,p95_abs_err,label
0,FFN1,29.012789383919642,0.00040294717445690673,0.9997732242941857,0.00027979003105429003,0.0002110619013546966,0.030864931046962737,0.017255057170987128,0.11675646238029003,adc12
0,FFN2,34.89959507560034,0.0003245008062840033,0.9994539198279381,0.0017572127433959394,0.0015933121572015807,0.022699289647862317,0.018539109230041505,0.05742190131917596,adc12
0,K,38.629062582261014,0.0001372466205331922,0.9999332690238952,0.0,0.001332514023524709,0.00927718244958669,0.0071358346939086915,0.024851283505558968,adc12
0,O,35.67396177129765,0.00027119160857415564,0.9998575356602669,0.0,0.006857897443696856,0.002712245380971581,0.0021644577383995054,0.00703806184232235,adc12
0,Q,37.85320374208242,0.00016420455060766343,0.9999066561460495,0.0,0.0014993667614180595,0.009401864637620747,0.007279348522424698,0.025022460147738457,adc12
0,V,35.27613348513831,0.0002964602128661651,0.999840934574604,0.0,0.0026973088516388088,0.006233758979942649,0.004863433898426592,0.01652350841090083,adc12
1,FFN1,23.364526299575672,0.0012729252259105065,0.9994012898206711,0.000165401034973911,0.00023027208117127885,0.06329636827111244,0.04657534927129745,0.17740256644785404,adc12
1,FFN2,28.055838066698996,0.001567637203564073,0.999017769396305,0.00021981981052704213,0.002901668546255678,0.017745797485113145,0.014551502550020814,0.04481534419581294,adc12
1,K,35.79895097207455,0.00026302816603925207,0.9998699966073036,0.0,0.0013264550088206307,0.013411207003518938,0.010467052808962762,0.03576104486361146,adc12
1,O,32.581477154207725,0.0005521022976863734,0.9997111657261848,0.0,0.00658454047748819,0.0037908703868743034,0.003026093193329871,0.0098688413342461,adc12
1,Q,35.522285665810735,0.00027999921010945367,0.9998609107732773,0.0,0.0012880198156926782,0.01340993827674538,0.010492893825285137,0.035747938267886636,adc12
1,V,33.42917765087637,0.0004536821976654201,0.9997458359599114,0.0,0.002495267656631768,0.008854422555305063,0.0069088635174557565,0.02366777053102851,adc12
2,FFN1,21.48494684276763,0.001765773954788011,0.9991720324754715,0.0002928876879741438,0.0001926766503311228,0.07641174860298633,0.05731873357668519,0.21127540297806263,adc12
2,FFN2,29.45373564141281,0.001134311395589528,0.9983875161409378,6.781684078305261e-06,0.003816772032296285,0.015374711770564318,0.012467558435164392,0.03869450818747282,adc12
2,K,31.73018057684705,0.0006728435648612916,0.9996460115909577,2.119276274470394e-09,0.0011970562377246097,0.025613143229857086,0.019903372107073665,0.0685244358330965,adc12
2,O,32.1268298364334,0.0006128896366850038,0.9996836730837821,0.0,0.006155882938764989,0.004080146333435551,0.003268428877927363,0.010634323754347861,adc12
2,Q,31.95839386020802,0.0006372472593241835,0.999660134613514,1.0596381372351971e-08,0.001218047672882676,0.02611184660345316,0.020284805009141565,0.06986663311719894,adc12
2,V,29.288517987894615,0.0011812840364417386,0.9992646837234497,0.0,0.0024010891339275985,0.015333081344142557,0.012157777189277113,0.04050111407414079,adc12
3,FFN1,22.625956565627806,0.0014801895553504026,0.9993007460236549,0.00032347202286473473,0.00023254023632034659,0.06713585866615177,0.0500197115726769,0.18657284647226333,adc12
3,FFN2,26.152309993322113,0.0024256089194486137,0.998632355928421,6.781684078305261e-06,0.0033185598603449763,0.015697792968712748,0.012840273687615991,0.03995736138895154,adc12
3,K,31.51984784357096,0.0007077781012613644,0.9996118658781051,0.0,0.0011587206512922422,0.02476747952401638,0.01967556880787015,0.06507885267958045,adc12
3,O,32.471864097355216,0.000566189098757916,0.9996848931908607,0.0,0.007424655477516353,0.0035679095645900815,0.002832174776121974,0.009390227561816573,adc12
3,Q,31.456822596584487,0.0007174333516911335,0.9996002352237702,0.0,0.0011516634578583762,0.024879701705649494,0.01979379018768668,0.06532897718250752,adc12
3,V,28.4597510170321,0.0014303242207872803,0.9990433058142663,0.0,0.002231850096723065,0.01791896934621036,0.014235288794152439,0.04717333631590009,adc12
4,FFN1,22.078848366940196,0.0016775760344473522,0.9991659346222878,0.00024987432690977586,0.00024423122391453944,0.06979319371283055,0.05224334554746747,0.19429772280156613,adc12
4,FFN2,25.414544950345693,0.00287538103886114,0.997899161875248,6.781684078305261e-06,0.003923886594129726,0.01628279433120042,0.013310746480710805,0.041482507046312095,adc12
4,K,29.840750555143476,0.0010431249584084779,0.9994265329837799,4.238552548940788e-09,0.0010942522704135626,0.03022951412945986,0.023732004584744573,0.0804076000675559,adc12
4,O,33.96797971700067,0.00040124172409837977,0.9997998833656311,0.0,0.00592443254776299,0.003580095311626792,0.0027784045180305837,0.009652565652504563,adc12
4,Q,29.892349767115242,0.0010297924684748163,0.9994361317157745,0.0,0.0010896767547819764,0.030448826514184475,0.023909443346783518,0.08104115162044763,adc12
4,V,26.319088028105188,0.0023418509347414977,0.99764009475708,0.0,0.0020685577485710384,0.02506835418753326,0.019629462044686078,0.06695548839867115,adc12
5,FFN1,23.209899359668203,0.0013672761177209649,0.9992822241783142,2.2997326304903254e-05,0.000280338393204147,0.05887334989383817,0.04450722990557551,0.16258938550949098,adc12
5,FFN2,24.943080441317807,0.0032047703548692182,0.9978966146707535,6.781684078305261e-06,0.004325868829619139,0.01502621351275593,0.012158891162835061,0.03870960058644414,adc12
5,K,29.81202466292343,0.0010495038936487319,0.999432700574398,0.0,0.0009422005550004541,0.035151463942602275,0.027570344703271986,0.09332426704466343,adc12
5,O,33.41993373028058,0.00045510597665305343,0.9997361353039742,0.0,0.007176034713629633,0.0034706745261792096,0.002637829561717808,0.009549075523391366,adc12
5,Q,29.63271646083458,0.0010910798009949063,0.9994083213806152,0.0,0.0010094091633800417,0.03522495879791677,0.02768427526578307,0.09369726534932851,adc12
5,V,24.664344771885627,0.0034361860217304034,0.9966259017586708,0.0,0.0022649870964232834,0.028228661976754665,0.022064669467508794,0.07562591679394245,adc12
6,FFN1,23.894870590124953,0.0011227055407960745,0.9994326740503311,7.811122463863284e-06,0.00028153896302683277,0.05250700270757079,0.039627205953001975,0.14528363063931465,adc12
6,FFN2,25.381230469914893,0.002896669187069367,0.9983377605676651,6.781684078305261e-06,0.004561644659843296,0.012968072053045034,0.010476038972847164,0.03352205665782094,adc12
6,K,29.669440034090808,0.0010852742520178807,0.9994087895750999,0.0,0.0009129863319685683,0.03565540142357349,0.02787433112040162,0.09535671152174473,adc12
6,O,34.05496205565403,0.0003931736063584733,0.9997935315966606,0.0,0.006986567187123,0.0031570558389648795,0.002395714111626148,0.008709904220886529,adc12
6,Q,29.599391651718864,0.001101441430708114,0.9994039082527161,0.0,0.0009883223607903347,0.03574056295678019,0.027944548036903143,0.09562314424663781,adc12
6,V,24.83603885389911,0.003301543120270522,0.9968642735481262,0.0,0.0022343593125697227,0.02797907047905028,0.021587035059928893,0.07596146389842033,adc12
7,FFN1,25.49728981463141,0.0008116639671060473,0.9996066474914551,4.431671554812055e-05,0.00031297630703193137,0.04123229889199138,0.032603392023593185,0.10746933802962304,adc12
7,FFN2,25.248127300758973,0.002986912609430312,0.9985241040587425,6.781684078305261e-06,0.004243698127102107,0.01324710903223604,0.010332671864889563,0.03558792423456907,adc12
7,K,30.175760710936906,0.0009659255263707108,0.9994881066679955,0.0,0.000850878820347134,0.03519986480474472,0.027111370824277402,0.09565166264772415,adc12
7,O,33.50343245092772,0.0004465478112412681,0.9997406938672065,0.0,0.007109394075814635,0.003341167961480096,0.0026174436789005995,0.00892507068347186,adc12
7,Q,29.998044494881473,0.0010056484875300877,0.9994652342796325,0.0,0.0009575271580251865,0.035058508198708295,0.02699726082384586,0.09526343308389187,adc12
7,V,24.202054708561487,0.003822931139064956,0.9962101185321808,0.0,0.0024314647261053325,0.0266052174102515,0.02037527857348323,0.07279844326898456,adc12
8,FFN1,24.971738100476035,0.0009457230563058968,0.9995421153306961,0.00010972128966386663,0.000341394742281409,0.04177091147750616,0.03278501104563475,0.10998650025576354,adc12
8,FFN2,28.633765268150587,0.0013722652075713285,0.9985272106528282,6.59010144045169e-05,0.004219093322753906,0.013432311969809234,0.01022985063958913,0.03625531509518623,adc12
8,K,28.19736606276359,0.0015262260733119313,0.9991935858130455,6.357828823411182e-09,0.0009175809234147892,0.04026069711893797,0.029260819433256983,0.11585183255374432,adc12
8,O,31.00535449995863,0.0007943226092141785,0.9995161792635918,0.0,0.006739031472243369,0.004458121270872652,0.0035380488354712723,0.011745806047692896,adc12
8,Q,28.201338616583275,0.0015202274486844252,0.9992161682248115,2.119276274470394e-09,0.0009401618124684318,0.04017754852771759,0.02919518545269966,0.11565391533076763,adc12
8,V,23.696937698216303,0.0042938233071488285,0.9963588255643845,0.0,0.002067277698079124,0.03226440381258726,0.023377534430474044,0.09309312984347344,adc12
9,FFN1,27.592596785428142,0.0006060879600064313,0.9996754920482636,0.000950380960421171,0.0002986145022441633,0.034330124277621506,0.026623838655650614,0.08935932163149118,adc12
9,FFN2,41.644460359927244,6.851211016787898e-05,0.9985671561956405,0.0002148818968271371,0.00475947487866506,0.01422040126286447,0.00914304613135755,0.03465516440570354,adc12
9,K,25.99847222868116,0.002530781087068214,0.9987046030163765,0.0,0.0009914376999950035,0.04491901824250817,0.03039974813349545,0.13786272518336773,adc12
9,O,32.53538123484245,0.0005579990564348019,0.9996782201528549,0.0,0.006376505931839347,0.003882364637684077,0.0031633076723665,0.00993786406237632,adc12
9,Q,26.55261612984363,0.002224861514516941,0.9988954931497573,0.0,0.0009575102079543285,0.044731868132948875,0.030295625133439898,0.13722353003919124,adc12
9,V,22.960459025776128,0.005086849124732702,0.9969018459320068,0.0,0.001986340412986465,0.03360508322715759,0.02274973618797958,0.10311633210629224,adc12
10,FFN1,26.672526071264215,0.0006910119786129865,0.9996576490998268,0.00032836967133334835,0.0002832990234310273,0.03467367987148464,0.027001635767519475,0.09015497978776693,adc12
10,FFN2,42.11198102367255,6.150561974996341e-05,0.9984446546435356,0.0001359621682058787,0.005173303815536201,0.015061943414621056,0.008571477863006294,0.03386455798521638,adc12
10,K,25.661476169219274,0.002731183808311194,0.998605789244175,0.0,0.0010570759198162704,0.047984052561223504,0.03259587910026312,0.14627114813774825,adc12
10,O,30.990508594687597,0.0007970200442703937,0.9995142078399658,0.0,0.007965749104041606,0.0038134197948966175,0.0030860993650276215,0.009847740572877229,adc12
