layer_idx,sublayer,mac_snr_db,mac_nmse,cosine,out_clip_ratio,ref_deadzone_ratio,mean_abs_err,median_abs_err,p95_abs_err,label
0,FFN1,6.487326092458976,0.07703522452398746,0.9538842582702637,0.0005516465501568746,0.061987140383571386,0.5580095754563809,0.37299504280090334,1.894616698026657,adc4
0,FFN2,7.490970343241221,0.17828816758625027,0.7980008187890053,0.0015305942972190679,0.4281354773044586,0.5075692169368267,0.3900915335118771,1.3400689405202866,adc4
0,K,12.1460772438947,0.06105287521353949,0.9708925959467888,0.0,0.3690437072515488,0.1971533966809511,0.15186778746545315,0.5235106588900089,adc4
0,O,10.483752721455014,0.08961337646079735,0.9571200355887413,0.0,0.9455906641483307,0.05298059914261102,0.04329975949600339,0.13121737241744996,adc4
0,Q,11.997908938387924,0.06324306823966719,0.9646881049871445,0.0,0.38929080456495285,0.19515793845057489,0.1562319342046976,0.5061023020744324,adc4
0,V,10.582458104255357,0.08735436860953176,0.9575127586722374,0.0,0.6623724520206451,0.11343568809330463,0.09460310675203801,0.28065100729465486,adc4
1,FFN1,0.9986213368130078,0.2725783318304851,0.8801738962531089,0.00022136317384138237,0.07286942172795534,1.118425531387329,1.043378539979458,2.4054014933109285,adc4
1,FFN2,6.935800024403667,0.20302172621702064,0.8179966929554939,0.0009635077594430186,0.6561824774742127,0.3252359716594219,0.2531033347547054,0.8375170007348061,adc4
1,K,9.544317054372979,0.11107918533123701,0.9414616760611534,0.0,0.3835387718677521,0.2608461791276932,0.21049838967621326,0.6766211992502212,adc4
1,O,6.269757748923419,0.23633945840867793,0.894165306687355,0.0,0.9573827388882638,0.07720387898385525,0.06262469936162234,0.19466325089335443,adc4
1,Q,9.647286067023517,0.10837283562104393,0.9466472208499909,0.0,0.3708495971560478,0.26032404057681563,0.2093084752559662,0.681678192615509,adc4
1,V,8.553164059700563,0.13946888752640857,0.9256379437446595,0.0,0.6489941892027855,0.15126639999449254,0.12538849368691443,0.37641813680529596,adc4
2,FFN1,-0.06283224203310243,0.44604254352268546,0.7634256580471992,7.278336428498733e-05,0.06621318697929382,1.4324166798591613,1.3867328095436096,2.8272404539585114,adc4
2,FFN2,4.751429496800584,0.33517825977828936,0.8376739233732223,0.00040021472443186213,0.6639484277367592,0.24413450360298156,0.19721575446426867,0.6170990481972695,adc4
2,K,5.844123649202164,0.2604843822241818,0.849892306625843,1.483493392129276e-08,0.37262928158044817,0.43577803060412407,0.36014571219682695,1.1140927636623383,adc4
2,O,5.580912146941159,0.27704547672748536,0.8802571904659271,0.0,0.9685132139921189,0.0793681300804019,0.06651328552514314,0.1946303091198206,adc4
2,Q,6.290016797603164,0.23486864676121808,0.8597506266832352,1.589457207273881e-07,0.3761490245163441,0.4405036617815494,0.36618078023195266,1.1141993278264999,adc4
2,V,5.696992756864045,0.269543124917887,0.8501259225606919,0.0,0.6310501387715339,0.22550174325704575,0.19637641809880735,0.5299638867378235,adc4
3,FFN1,0.22169079825471072,0.4559203660971165,0.7420367425680161,0.00017888916860101745,0.07809969536960125,1.3644277387857437,1.303019785284996,2.733061180114746,adc4
3,FFN2,5.257654218055117,0.29827497402582653,0.849754738509655,5.0926208514283646e-05,0.6584072637557984,0.215457573980093,0.17667637027800084,0.5411169221997261,adc4
3,K,5.483765391497862,0.2834121490859316,0.842031968832016,0.0,0.3592277866601944,0.4394107487797737,0.37830154567956925,1.0451187080144881,adc4
3,O,6.705893700006259,0.21376464201917078,0.9056281924247742,0.0,0.9781923285126686,0.06257393464446068,0.05222833203151822,0.1541102184355259,adc4
3,Q,5.958635678047683,0.25403187473060695,0.8496497830748558,0.0,0.37362985402345655,0.42212564915418627,0.36459514394402504,1.0012615391612052,adc4
3,V,4.565516665938403,0.3497410141833442,0.796365607380867,0.0,0.5848275583982467,0.27320797100663186,0.23343637853860855,0.6598164257407189,adc4
4,FFN1,0.674967555885917,0.42026797877196,0.7932156112790107,0.00014642132682638476,0.06319932969287038,1.373723602294922,1.3332377415895462,2.6620803940296174,adc4
4,FFN2,4.678193891880845,0.3407341896764611,0.8391742426156997,2.1192762744703943e-08,0.7264143061637879,0.1860936762392521,0.15301347471773624,0.4679462485015392,adc4
