step,module_name,layer_idx,sublayer,mac_snr_db,mac_nmse,cosine,out_clip_ratio,ref_deadzone_ratio,mean_abs_err,median_abs_err,p95_abs_err
0,bert.encoder.layer.0.attention.self.query,0,Q,36.25773423747173,0.00023671256581851163,0.9998642802238464,0.0,0.01061164028942585,0.011716021224856377,0.008992314338684082,0.031726036220788956
1,bert.encoder.layer.0.attention.self.query,0,Q,36.303296561375056,0.00023424041886569848,0.9998648166656494,0.0,0.0109117291867733,0.011739297769963741,0.009034872055053711,0.03184404596686363
2,bert.encoder.layer.0.attention.self.query,0,Q,37.13710698211885,0.00019332283463135738,0.9998898506164551,0.0,0.010996500961482525,0.010850573889911175,0.008496880531311035,0.028478946536779404
3,bert.encoder.layer.0.attention.self.query,0,Q,37.27721750854609,0.00018718283358088903,0.9998928904533386,0.0,0.0110761858522892,0.010748746804893017,0.00845646858215332,0.028081340715289116
4,bert.encoder.layer.0.attention.self.query,0,Q,37.15272922864495,0.00019262539888023592,0.9998893737792969,0.0,0.0111067034304142,0.010828448459506035,0.00847327709197998,0.02841215580701828
5,bert.encoder.layer.0.attention.self.query,0,Q,36.307921847672866,0.00023398211201451757,0.9998674392700195,0.0,0.01068962924182415,0.011712105013430119,0.009017109870910645,0.031636953353881836
0,bert.encoder.layer.0.attention.self.key,0,K,36.87670481269496,0.0002051983513968491,0.9998988509178162,0.0,0.009984333999454975,0.011685043573379517,0.008846402168273926,0.03205367550253868
1,bert.encoder.layer.0.attention.self.key,0,K,36.92336029412588,0.00020300376914359907,0.9999005198478699,0.0,0.010172526352107525,0.011671321466565132,0.00883030891418457,0.032021984457969666
2,bert.encoder.layer.0.attention.self.key,0,K,37.64152272622749,0.0001720210682758783,0.999915599822998,0.0,0.01097954623401165,0.010791666805744171,0.008335471153259277,0.028719346970319748
3,bert.encoder.layer.0.attention.self.key,0,K,37.78646083528486,0.00016634495047933683,0.9999172687530518,0.0,0.0107269287109375,0.0106809725984931,0.008277654647827148,0.028293587267398834
4,bert.encoder.layer.0.attention.self.key,0,K,37.710288169254575,0.00016930457781215365,0.9999160766601562,0.0,0.01062859408557415,0.010748010128736496,0.008306026458740234,0.02859516814351082
5,bert.encoder.layer.0.attention.self.key,0,K,37.01016520143027,0.00019897853682022902,0.9999026656150818,0.0,0.01035393588244915,0.01162711437791586,0.008829832077026367,0.03180085867643356
0,bert.encoder.layer.0.attention.self.value,0,V,34.26702936560253,0.0003741499528285937,0.9997941851615906,0.0,0.0204959437251091,0.0075294459238648415,0.005839347839355469,0.02020540088415146
1,bert.encoder.layer.0.attention.self.value,0,V,34.274948521342324,0.00037347260782129424,0.9998007416725159,0.0,0.0200178362429142,0.007527229841798544,0.00584062933921814,0.020184926688671112
2,bert.encoder.layer.0.attention.self.value,0,V,34.48655568288433,0.0003553220562489914,0.9998063445091248,0.0,0.02125040628015995,0.006975158117711544,0.005538955330848694,0.0180815476924181
3,bert.encoder.layer.0.attention.self.value,0,V,34.42642784871771,0.0003601575288030982,0.9998078942298889,0.0,0.0218675397336483,0.0069024465046823025,0.0054833851754665375,0.017806995660066605
4,bert.encoder.layer.0.attention.self.value,0,V,34.47559550805615,0.0003561887912502884,0.9998066425323486,0.0,0.02147420309484005,0.006948496680706739,0.005489453673362732,0.018059017136693
5,bert.encoder.layer.0.attention.self.value,0,V,34.20042885765277,0.00037990562127512264,0.9998012185096741,0.0,0.02048577181994915,0.007509381510317326,0.005844593048095703,0.020128604024648666
0,bert.encoder.layer.0.attention.output.dense,0,O,35.087272833805926,0.0003099362525211025,0.9998372197151184,0.0,0.0486094169318676,0.003232944756746292,0.00255565345287323,0.008470547385513783
1,bert.encoder.layer.0.attention.output.dense,0,O,35.084946217832275,0.0003101027024748446,0.9998390674591064,0.0,0.0485466867685318,0.0032427555415779352,0.0025601983070373535,0.008498094044625759
2,bert.encoder.layer.0.attention.output.dense,0,O,34.853491781512346,0.00032706066500763376,0.9998378157615662,0.0,0.0552046038210392,0.002956673502922058,0.0023259446024894714,0.007771730422973633
3,bert.encoder.layer.0.attention.output.dense,0,O,34.24681343089748,0.0003761129339738249,0.9998072981834412,0.0,0.0579783134162426,0.002961222780868411,0.0023469477891921997,0.0077094584703445435
4,bert.encoder.layer.0.attention.output.dense,0,O,34.30584156750896,0.0003710352941426807,0.999813973903656,0.0,0.0571000836789608,0.0030909155029803514,0.002441108226776123,0.008085587993264198
5,bert.encoder.layer.0.attention.output.dense,0,O,33.8366018620022,0.00041335368315568717,0.9997897148132324,0.0,0.0538974329829216,0.003270951798185706,0.0025787055492401123,0.00859008263796568
0,bert.encoder.layer.0.intermediate.dense,0,FFN1,27.722081115035056,0.0005615438182641473,0.9996868968009949,0.00019539726781658828,0.0019658405799418688,0.03684668987989426,0.019802093505859375,0.14521920680999756
1,bert.encoder.layer.0.intermediate.dense,0,FFN1,27.656421890665147,0.0005676864174697906,0.9996845126152039,0.00017886691784951836,0.0019327799091115594,0.03691912069916725,0.019668102264404297,0.1465977430343628
2,bert.encoder.layer.0.intermediate.dense,0,FFN1,29.32591163170329,0.00037719120349202236,0.9997714161872864,0.00024159748863894492,0.0018013848457485437,0.03196769952774048,0.019001007080078125,0.11611968278884888
3,bert.encoder.layer.0.intermediate.dense,0,FFN1,29.055825034515323,0.0003847551707785878,0.9997759461402893,0.00018988715601153672,0.0016220940742641687,0.03097054362297058,0.01824641227722168,0.1107252836227417
4,bert.encoder.layer.0.intermediate.dense,0,FFN1,29.467927594174043,0.0003621630290940583,0.9997813105583191,0.000308990478515625,0.0017708672676235437,0.03237231820821762,0.0196225643157959,0.11412331461906433
5,bert.encoder.layer.0.intermediate.dense,0,FFN1,26.894389083524874,0.0005956575487128402,0.999666690826416,0.00023015339684206992,0.0013974508037790656,0.03944174572825432,0.021950483322143555,0.14835846424102783
0,bert.encoder.layer.0.output.dense,0,FFN2,32.31784912163079,0.0005862620838392648,0.9991941452026367,0.0012240939540788531,0.0139906145632267,0.02516947127878666,0.020311832427978516,0.06422598659992218
1,bert.encoder.layer.0.output.dense,0,FFN2,32.34346316809957,0.0005828325289981198,0.9991838932037354,0.0012478298740461469,0.0142228864133358,0.025283610448241234,0.020449399948120117,0.0645768940448761
2,bert.encoder.layer.0.output.dense,0,FFN2,33.29917592365293,0.00046762488211033696,0.9993346333503723,0.0017310248222202063,0.013103908859193325,0.026296986266970634,0.02139844000339508,0.06663364917039871
3,bert.encoder.layer.0.output.dense,0,FFN2,33.38016759154632,0.000458983442423659,0.9993889331817627,0.0020684136543422937,0.01258002407848835,0.027480371296405792,0.022224009037017822,0.07006726413965225
4,bert.encoder.layer.0.output.dense,0,FFN2,33.30637174516406,0.0004668426147743188,0.9993446469306946,0.0018225775565952063,0.01251220703125,0.027272816747426987,0.022140204906463623,0.06905636191368103
5,bert.encoder.layer.0.output.dense,0,FFN2,32.41842592275179,0.0005728908465084015,0.998992919921875,0.0014682345790788531,0.014568752609193325,0.026664534583687782,0.021472007036209106,0.06817860901355743
