layer_idx,sublayer,dw_zero_ratio_mean,dw_zero_ratio_std,dw_zero_ratio_ci95_lo,dw_zero_ratio_ci95_hi,dw_1lsb_ratio_mean,dw_1lsb_ratio_std,dw_1lsb_ratio_ci95_lo,dw_1lsb_ratio_ci95_hi,dw_absmean_mean,dw_absmean_std,dw_absmean_ci95_lo,dw_absmean_ci95_hi,min_nonzero_delta_mean,min_nonzero_delta_std,min_nonzero_delta_ci95_lo,min_nonzero_delta_ci95_hi,dw_absmax_mean,dw_absmax_std,dw_absmax_ci95_lo,dw_absmax_ci95_hi,dw_q90_mean,dw_q90_std,dw_q90_ci95_lo,dw_q90_ci95_hi,dw_q99_mean,dw_q99_std,dw_q99_ci95_lo,dw_q99_ci95_hi,pulse_sat_ratio_mean,pulse_sat_ratio_std,pulse_sat_ratio_ci95_lo,pulse_sat_ratio_ci95_hi,bound_sat_ratio_mean,bound_sat_ratio_std,bound_sat_ratio_ci95_lo,bound_sat_ratio_ci95_hi,grad_absmean_mean,grad_absmean_std,grad_absmean_ci95_lo,grad_absmean_ci95_hi,grad_deadzone_ratio_mean,grad_deadzone_ratio_std,grad_deadzone_ratio_ci95_lo,grad_deadzone_ratio_ci95_hi,update_vs_grad_cosine_mean,update_vs_grad_cosine_std,update_vs_grad_cosine_ci95_lo,update_vs_grad_cosine_ci95_hi,eff_lr_slope_mean,eff_lr_slope_std,eff_lr_slope_ci95_lo,eff_lr_slope_ci95_hi,BL_mean_mean,BL_mean_std,BL_mean_ci95_lo,BL_mean_ci95_hi,BL_p99_mean,BL_p99_std,BL_p99_ci95_lo,BL_p99_ci95_hi,BL_hit_ratio_mean,BL_hit_ratio_std,BL_hit_ratio_ci95_lo,BL_hit_ratio_ci95_hi,pulse_under_frac_mean,pulse_under_frac_std,pulse_under_frac_ci95_lo,pulse_under_frac_ci95_hi,pulse_ok_frac_mean,pulse_ok_frac_std,pulse_ok_frac_ci95_lo,pulse_ok_frac_ci95_hi,pulse_over_frac_mean,pulse_over_frac_std,pulse_over_frac_ci95_lo,pulse_over_frac_ci95_hi,dw_fast_zero_ratio_mean,dw_fast_zero_ratio_std,dw_fast_zero_ratio_ci95_lo,dw_fast_zero_ratio_ci95_hi,dw_fast_1lsb_ratio_mean,dw_fast_1lsb_ratio_std,dw_fast_1lsb_ratio_ci95_lo,dw_fast_1lsb_ratio_ci95_hi,dw_fast_absmean_mean,dw_fast_absmean_std,dw_fast_absmean_ci95_lo,dw_fast_absmean_ci95_hi,dw_slow_zero_ratio_mean,dw_slow_zero_ratio_std,dw_slow_zero_ratio_ci95_lo,dw_slow_zero_ratio_ci95_hi,dw_slow_1lsb_ratio_mean,dw_slow_1lsb_ratio_std,dw_slow_1lsb_ratio_ci95_lo,dw_slow_1lsb_ratio_ci95_hi,dw_slow_absmean_mean,dw_slow_absmean_std,dw_slow_absmean_ci95_lo,dw_slow_absmean_ci95_hi,dw_fast_vs_grad_cosine_mean,dw_fast_vs_grad_cosine_std,dw_fast_vs_grad_cosine_ci95_lo,dw_fast_vs_grad_cosine_ci95_hi,dw_fast_eff_lr_slope_mean,dw_fast_eff_lr_slope_std,dw_fast_eff_lr_slope_ci95_lo,dw_fast_eff_lr_slope_ci95_hi,hidden_absmean_mean,hidden_absmean_std,hidden_absmean_ci95_lo,hidden_absmean_ci95_hi,hidden_absmax_mean,hidden_absmax_std,hidden_absmax_ci95_lo,hidden_absmax_ci95_hi,hidden_below1_ratio_mean,hidden_below1_ratio_std,hidden_below1_ratio_ci95_lo,hidden_below1_ratio_ci95_hi,hidden_trunc_nonzero_ratio_mean,hidden_trunc_nonzero_ratio_std,hidden_trunc_nonzero_ratio_ci95_lo,hidden_trunc_nonzero_ratio_ci95_hi,hidden_trunc_meanabs_mean,hidden_trunc_meanabs_std,hidden_trunc_meanabs_ci95_lo,hidden_trunc_meanabs_ci95_hi,is_transfer_step_mean,is_transfer_step_std,is_transfer_step_ci95_lo,is_transfer_step_ci95_hi,transfer_duty_mean,transfer_duty_std,transfer_duty_ci95_lo,transfer_duty_ci95_hi,transfer_spike_mean,transfer_spike_std,transfer_spike_ci95_lo,transfer_spike_ci95_hi,transfer_efficiency_mean,transfer_efficiency_std,transfer_efficiency_ci95_lo,transfer_efficiency_ci95_hi,buffer_above_thresh_ratio_mean,buffer_above_thresh_ratio_std,buffer_above_thresh_ratio_ci95_lo,buffer_above_thresh_ratio_ci95_hi,sign_mismatch_ratio_mean,sign_mismatch_ratio_std,sign_mismatch_ratio_ci95_lo,sign_mismatch_ratio_ci95_hi,rel_update_error_mean,rel_update_error_std,rel_update_error_ci95_lo,rel_update_error_ci95_hi,BL_fp_mean_mean,BL_fp_mean_std,BL_fp_mean_ci95_lo,BL_fp_mean_ci95_hi,BL_fp_p99_mean,BL_fp_p99_std,BL_fp_p99_ci95_lo,BL_fp_p99_ci95_hi,BL_fp_hit_ratio_mean,BL_fp_hit_ratio_std,BL_fp_hit_ratio_ci95_lo,BL_fp_hit_ratio_ci95_hi,dw_p50_mean,dw_p50_std,dw_p50_ci95_lo,dw_p50_ci95_hi
1,Q,0.9721354166666667,0.0036084391824351483,0.963171556813133,0.9810992765202003,0.02786458333333333,0.00360843918243516,0.018900723479799705,0.036828443186866955,4.161046626904863e-06,6.477585572202194e-07,2.551925166825073e-06,5.770168086984654e-06,6.505399166295535e-05,1.8796101895559394e-05,1.8361886110873028e-05,0.00011174609721503768,0.0002932052671288,4.434665963594049e-05,0.0001830420575383692,0.00040336847671923075,0.0,0.0,0.0,0.0,0.00015035149699538613,7.58282774508214e-06,0.0001315147086323543,0.00016918828535841796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003191810935579933,2.8830159679867978e-05,0.00024756300666233693,0.0003907991804536497,1.0,0.0,1.0,1.0,0.0526393301784992,0.01972659326483402,0.0036357559255722136,0.10164290443142618,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9834635416666666,0.0017614256846964003,0.9790879176969208,0.9878391656364124,60975.99036458333,6272.756606077842,45393.599122987456,76558.3816061792,0.02786458333333333,0.00360843918243516,0.018900723479799705,0.036828443186866955,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,V,0.9382812500000001,0.008620342379185133,0.916867132407932,0.9596953675920681,0.061718749999999996,0.008620342379185119,0.04030463240793205,0.08313286759206795,5.468985364132095e-06,7.799304525460436e-07,3.5315307144439768e-06,7.4064400138202135e-06,2.6775089402993523e-05,3.118179180656675e-06,1.9029102908425522e-05,3.452107589756153e-05,0.00017828509832415996,1.7433551964003536e-05,0.00013497775444115643,0.0002215924422071635,0.0,0.0,0.0,0.0,0.00011484344431660011,3.894305257444398e-06,0.00010516945376563479,0.00012451743486756545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004240612383000066,3.3107800467620824e-05,0.0003418169026063037,0.0005063055739937095,1.0,0.0,1.0,1.0,0.0738339175780614,0.04097129858480772,-0.027944430334581105,0.1756122654907039,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9634114583333333,0.008196922258092258,0.943049174631973,0.9837737420346936,52618.89947916666,4330.615884037831,41861.05324665661,63376.74571167672,0.061718749999999996,0.008620342379185119,0.04030463240793205,0.08313286759206795,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,FFN1,0.9747395833333333,0.0005966895436140077,0.973257324335853,0.9762218423308137,0.025260416666666664,0.0005966895436140414,0.023778157669186298,0.02674267566414703,3.065565745904072e-06,2.869544832648741e-07,2.3527312924788027e-06,3.778400199329341e-06,5.050817659745614e-05,3.035952817194897e-06,4.29664517132611e-05,5.804990148165118e-05,0.00021344205985461334,3.634601933712059e-05,0.00012315354254838424,0.00030373057716084244,0.0,0.0,0.0,0.0,0.00012332869955568025,1.0813536478392912e-05,9.646638579264945e-05,0.00015019101331871106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030443337163884,2.028676377493283e-05,0.00025403825669678335,0.0003548284865808966,1.0,0.0,1.0,1.0,0.10183547426325575,0.0810381835115452,-0.09947453348702277,0.30314548201353425,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.983984375,0.00206699321176922,0.9788496792127758,0.9891190707872243,46479.97565104166,4566.066490382391,35137.237688063855,57822.71361401947,0.025260416666666664,0.0005966895436140414,0.023778157669186298,0.02674267566414703,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,FFN2,0.9791666666666666,0.0019269073680923021,0.9743799634065983,0.983953369926735,0.020833333333333332,0.0019269073680922852,0.016046630073265032,0.025620036593401632,2.8643973943568805e-06,1.7899443837865792e-07,2.419750559792396e-06,3.309044228921365e-06,7.202199970682463e-05,1.3870441191937609e-05,3.756591366374421e-05,0.00010647808574990505,0.00022117253392929333,1.674270634095389e-05,0.0001795813457114838,0.00026276372214710286,0.0,0.0,0.0,0.0,0.00011485113354861207,5.512672720954341e-06,0.0001011568953501218,0.00012854537174710235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024886588604804664,1.1834448189498409e-05,0.00021946748700312255,0.00027826428509297073,1.0,0.0,1.0,1.0,0.037478081509470906,0.03009503258900892,-0.03728212388031486,0.11223828689925668,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9876302083333334,0.002600909421280993,0.9811691911551625,0.9940912255115042,46214.722265625,1533.691424344704,42404.821560269454,50024.62297098055,0.020833333333333332,0.0019269073680922852,0.016046630073265032,0.025620036593401632,0.9260009765625,0.10967293351876305,0.6535583064536301,1.19844364667137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,K,0.9796875000000002,0.006286514429465298,0.9640709324304964,0.995304067569504,0.0203125,0.006286514429465266,0.004695932430496248,0.03592906756950375,2.99099663910359e-06,9.523929973206456e-07,6.25121278081762e-07,5.356872000125418e-06,7.370254024862233e-05,3.2589993855832375e-06,6.560673697242419e-05,8.179834352482048e-05,0.00026603303849692,2.0578067544809828e-05,0.00021491428487454585,0.00031715179211929415,0.0,0.0,0.0,0.0,0.00011715540167639882,3.680771492612812e-05,2.5719968946181552e-05,0.0002085908344066161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017725308328708005,1.626396092934398e-05,0.00013685116460056339,0.00021765500197359672,1.0,0.0,1.0,1.0,-0.014586806235214071,0.028992676561229603,-0.08660860744465187,0.05743499497422374,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9891927083333334,0.0037535248191144883,0.9798684357782959,0.9985169808883709,50154.57708333334,7518.467332062515,31477.668849425405,68831.48531724127,0.0203125,0.006286514429465266,0.004695932430496248,0.03592906756950375,0.9333333333333332,0.11547005383792512,0.6464898180202572,1.2201768486464093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,O,0.9053385416666666,0.006105924004006947,0.8901705855834193,0.9205064977499139,0.09466145833333334,0.0061059240040069514,0.07949350225008606,0.10982941441658062,7.906509745225776e-06,6.433553576243589e-07,6.308326439314292e-06,9.504693051137261e-06,1.2054788142753145e-05,4.651038024907074e-06,5.009691864398911e-07,2.36086070990664e-05,0.00018090211475884003,1.1831246438180901e-05,0.0001515116693051073,0.00021029256021257275,1.3203379300345358e-05,7.537587935718062e-06,-5.521027146174162e-06,3.192778574686488e-05,0.00012103783374181334,6.646124345236838e-06,0.00010452794561903313,0.00013754772186459353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005636085562097,3.5095666674274754e-05,0.00047642608710619515,0.0006507910253132048,1.0,0.0,1.0,1.0,0.06263259551099808,0.007927340014526846,0.04293999122728857,0.0823251997947076,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9444010416666667,0.0029577647634376407,0.9370535466754161,0.9517485366579174,62641.62864583333,3485.9131773945337,53982.14026208746,71301.1170295792,0.09466145833333334,0.0061059240040069514,0.07949350225008606,0.10982941441658062,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Q,0.9766927083333332,0.002743659831472022,0.9698770794778435,0.9835083371888229,0.023307291666666664,0.0027436598314720677,0.016491662811176807,0.03012292052215652,3.2756085905324043e-06,3.7468183002165475e-07,2.344847326679519e-06,4.206369854385289e-06,7.085191706815949e-05,1.0696231829623616e-05,4.4281004206896514e-05,9.742282992942247e-05,0.00022784980634844,1.3799644329221279e-05,0.00019356958946190465,0.00026213002323497537,0.0,0.0,0.0,0.0,0.00013652120590747381,6.605761004665066e-06,0.00012011158588117893,0.00015293082593376869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020258022414048664,2.3659592889267864e-05,0.00014380653720032474,0.00026135391108064856,1.0,0.0,1.0,1.0,0.013735215008879705,0.02507394567479757,-0.04855191902349213,0.07602234904125155,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9872395833333334,0.0015786921423153527,0.9833178946474125,0.9911612720192543,50642.479166666664,2586.384529409719,44217.54382015197,57067.41451318136,0.023307291666666664,0.0027436598314720677,0.016491662811176807,0.03012292052215652,0.9926676432291667,0.012700014466304987,0.9611190583540347,1.0242162281042986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,V,0.9149739583333334,0.009586906319895828,0.8911587628053577,0.9387891538613091,0.08502604166666666,0.00958690631989582,0.06121084613869101,0.10884123719464231,7.195270851904448e-06,5.187117771810396e-07,5.906719364695961e-06,8.483822339112934e-06,1.2907277171810469e-05,6.1242770226204565e-06,-2.3062703370985046e-06,2.812082468071944e-05,0.00019814457821964003,2.7904077648812848e-05,0.00012882700662147358,0.0002674621498178065,2.774980627388383e-06,4.806407436656039e-06,-9.164797343898156e-06,1.4714758598674922e-05,0.00012558144371720002,2.014460272813976e-06,0.00012057724698474198,0.00013058564044965805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00056884104851628,5.4515376305460095e-05,0.0004334173463673044,0.0007042647506652557,1.0,0.0,1.0,1.0,0.10426245157917337,0.02969338515640993,0.030499993723522092,0.17802490943482463,0.04105242093404134,0.07110487883146378,-0.13558189005844665,0.21768673192652935,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.951171875,0.0030508787796510554,0.9435930719695839,0.9587506780304161,56885.319149907424,6739.0745367565505,40144.529951061544,73626.1083487533,0.08502604166666666,0.00958690631989582,0.06121084613869101,0.10884123719464231,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,FFN1,0.964453125,0.009974332292815396,0.9396755100021952,0.9892307399978049,0.035546875,0.009974332292815394,0.010769260002195195,0.060324489997804806,4.548582395121533e-06,1.367936609245066e-06,1.1504394768540998e-06,7.946725313388966e-06,3.6867673043161627e-05,3.5644627949592253e-06,2.801305659218216e-05,4.5722289494141096e-05,0.0003416034703452933,0.0001123707461700817,6.245906209012862e-05,0.0006207478786004581,0.0,0.0,0.0,0.0,0.00013754408961777335,1.0441143519186924e-05,0.00011160685124828498,0.00016348132798726171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004310870349096333,7.068028344409504e-05,0.00025550747733113017,0.0006066665924881365,1.0,0.0,1.0,1.0,0.2294425024786809,0.34687891599269244,-0.6322524941391626,1.0911374990965244,1.2166686127583184,1.0790677850808468,-1.4638843656626948,3.8972215911793313,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9779947916666667,0.006446298851295057,0.9619812975891503,0.9940082857441831,30856.778186261654,11490.801265160402,2312.045425602035,59401.51094692128,0.035546875,0.009974332292815394,0.010769260002195195,0.060324489997804806,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,FFN2,0.9776041666666666,0.0015786921423153527,0.9736824779807457,0.9815258553525875,0.022395833333333334,0.0015786921423153826,0.01847414464741237,0.026317522019254296,3.0445089578279294e-06,3.616318772117108e-07,2.1461655738863864e-06,3.9428523417694725e-06,7.08553008735126e-05,1.5700764113818526e-05,3.1852440635563084e-05,0.00010985816111146212,0.00020420700311656666,7.775053790226955e-06,0.00018489269878561588,0.00022352130744751744,0.0,0.0,0.0,0.0,0.00012644867771688145,1.2677856262315644e-05,9.495513687190335e-05,0.00015794221856185956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002369495370657667,1.2518511999534933e-05,0.00020585182931310832,0.00026804724481842507,1.0,0.0,1.0,1.0,0.022273313269639966,0.009356559773541821,-0.000969669715773367,0.045516296255053296,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98671875,0.0017900686308421323,0.9822719730075589,0.9911655269924411,47577.29869791667,3414.6035304381626,39094.95329738453,56059.64409844881,0.022395833333333334,0.0015786921423153826,0.01847414464741237,0.026317522019254296,0.9333333333333332,0.11547005383792512,0.6464898180202572,1.2201768486464093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,K,0.9743489583333332,0.005098117695430184,0.9616845319073304,0.9870133847593361,0.025651041666666666,0.0050981176954301806,0.012986615240663812,0.038315468092669516,3.5046569943612364e-06,5.884435953993162e-07,2.042882067809957e-06,4.966431920912516e-06,5.9089266384641324e-05,1.266416772182643e-05,2.7629729759310885e-05,9.054880300997176e-05,0.00022244888047372665,1.4880495297972275e-05,0.00018548368093496834,0.00025941408001248494,0.0,0.0,0.0,0.0,0.00013267915443667983,1.616049572352677e-05,9.253425756978453e-05,0.00017282405130357513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020659876657489333,2.031807532287213e-05,0.00015612586943578838,0.00025707166371399825,1.0,0.0,1.0,1.0,0.023045770140985643,0.010534545049990579,-0.003123490493504421,0.049215030775475704,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9868489583333333,0.003629520798116223,0.9778327288432623,0.9958651878234043,51997.147656249996,4062.1936228552727,41906.09928540856,62088.19602709143,0.025651041666666666,0.0050981176954301806,0.012986615240663812,0.038315468092669516,0.9333333333333332,0.11547005383792512,0.6464898180202572,1.2201768486464093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,O,0.9123697916666668,0.0051576308125881,0.8995575264619899,0.9251820568713436,0.08763020833333335,0.0051576308125881164,0.07481794312865649,0.10044247353801021,7.573953735118266e-06,5.245656527478938e-07,6.270860414854444e-06,8.877047055382089e-06,9.189258950452011e-06,3.550665457834273e-06,3.6891698494594836e-07,1.8009600915958076e-05,0.00019119593004380666,2.276568198816e-05,0.000134642840884004,0.0002477490192036093,4.582728070090525e-06,7.937517854668857e-06,-1.5135159370139606e-05,2.4300615510320657e-05,0.00012826092715835332,6.7797421187774875e-06,0.00011141911408536478,0.00014510274023134186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005519326116578733,3.601392890873689e-05,0.00046246905270849324,0.0006413961706072534,1.0,0.0,1.0,1.0,0.03932322859764096,0.02467267558523125,-0.021967095272654107,0.10061355246793602,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9513020833333333,0.006422584612051306,0.935347498691827,0.9672566679748397,63180.08229166667,3226.119510736188,55165.9571525327,71194.20743080066,0.08763020833333335,0.0051576308125881164,0.07481794312865649,0.10044247353801021,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Q,0.9759114583333334,0.0023867581744561523,0.9699824223434119,0.9818404943232548,0.024088541666666668,0.002386758174456167,0.018159505676745204,0.03001757765658813,3.377508164703613e-06,3.886249554240286e-07,2.4121102572194565e-06,4.34290607218777e-06,4.531353091200192e-05,8.896862840140434e-06,2.3212498414812803e-05,6.741456340919103e-05,0.0002642450233299866,1.9098125121425718e-05,0.0002168026504927146,0.00031168739616725867,0.0,0.0,0.0,0.0,0.000139394896298923,1.5028260467835765e-05,0.00010206262772922816,0.00017672716486861784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002381100823791867,1.688932203988112e-05,0.00019615468057454193,0.0002800654841838315,1.0,0.0,1.0,1.0,0.012470926810055941,0.07836086336364198,-0.18218824899446964,0.2071301026145815,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9864583333333333,0.0005966895436140077,0.984976074335853,0.9879405923308137,53063.49817708333,3620.3040382855525,44070.16438768763,62056.83196647903,0.024088541666666668,0.002386758174456167,0.018159505676745204,0.03001757765658813,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,V,0.935546875,0.005674155877474209,0.9214514904025912,0.9496422595974088,0.064453125,0.005674155877474197,0.050357740402591236,0.07854850959740876,6.609771692941043e-06,5.730685013747556e-07,5.186190617277408e-06,8.033352768604678e-06,2.5627523427829146e-05,4.115097032846452e-06,1.5405055701150068e-05,3.584999115450823e-05,0.00020592220438018667,2.0721801677867133e-05,0.00015444639537742357,0.00025739801338294974,0.0,0.0,0.0,0.0,0.00013305968313938665,2.1470471897423243e-06,0.00012772612224650628,0.00013839324403226702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005270532933839466,8.016407018683876e-06,0.0005071394343963407,0.0005469671523715524,1.0,0.0,1.0,1.0,0.05049819114307561,0.019990400914541153,0.0008392823588710407,0.10015709992728018,0.07663131554921468,0.13272933198208275,-0.25308662347882027,0.4063492545772497,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9634114583333333,0.0029318568357285693,0.9561283222023372,0.9706945944643294,58087.92802095413,7467.313458027221,39538.09305463782,76637.76298727044,0.064453125,0.005674155877474197,0.050357740402591236,0.07854850959740876,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,FFN1,0.973046875,0.004225255400934399,0.9625507587168921,0.9835429912831078,0.026953124999999998,0.004225255400934362,0.016457008716892263,0.03744924128310773,3.142563643147393e-06,7.429019592622873e-07,1.2970928700336077e-06,4.988034416261179e-06,4.9297697842121124e-05,9.975048147619875e-06,2.4518304562400393e-05,7.407709112184186e-05,0.00019002702708040666,2.0962881295704183e-05,0.00013795234310744761,0.0002421017110533657,0.0,0.0,0.0,0.0,0.00012089119991283798,2.1192374953919648e-05,6.824642208890541e-05,0.00017353597773677056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031339670531447335,1.4458021339840144e-05,0.00027748098926733047,0.00034931242136161623,1.0,0.0,1.0,1.0,0.06397872595116492,0.021358853810209227,0.01092039172211947,0.11703706018021037,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9841145833333332,0.003322226776607572,0.9758617145106779,0.9923674521559885,45210.00533854167,7352.942575694609,26944.28339415044,63475.7272829329,0.026953124999999998,0.004225255400934362,0.016457008716892263,0.03744924128310773,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
