layer_idx,sublayer,mac_snr_db,mac_nmse,cosine,out_clip_ratio,ref_deadzone_ratio,mean_abs_err,median_abs_err,p95_abs_err,label
0,FFN1,16.0489521768056,0.007210793206134211,0.9956311976909638,0.0022370412619784476,0.01504377310629934,0.13691050868481397,0.07222594290971757,0.5508359834551811,obcal_per_module_sr_adc6
0,FFN2,24.781828035788372,0.0033299325616835008,0.9957266142964363,0.008953113600146025,0.07137591902166605,0.0625370023585856,0.04983821339905262,0.16057438522577286,obcal_per_module_sr_adc6
0,K,19.4609913994167,0.011318357004612218,0.9951451161503791,0.0014296001876937226,0.07297803249210119,0.04728058943524957,0.02329340639524162,0.1450241070985794,obcal_per_module_sr_adc6
0,O,7.633432118999425,0.17264533123006068,0.9456481274962425,0.0,0.16997908256947994,0.030581331066787242,0.005919697678182274,0.12661304861307143,obcal_per_module_sr_adc6
0,Q,15.239475226821003,0.029937285179256826,0.9885850843787193,0.00035190582188079136,0.06220832841470838,0.06498909823596477,0.022301833191886545,0.30051092281937597,obcal_per_module_sr_adc6
0,V,9.282942254665782,0.1178412561169342,0.9598326620459556,3.030565075334835e-07,0.06619452986866235,0.0815273279696703,0.01678806880488992,0.3736562967300415,obcal_per_module_sr_adc6
1,FFN1,8.90908766617608,0.03410339476104615,0.9842084744572639,0.0004900773365807254,0.021309349779039623,0.3295695874094963,0.24988819733262063,0.891026077568531,obcal_per_module_sr_adc6
1,FFN2,24.5391515429944,0.0035217451509076594,0.9972695118188858,0.006451498661190272,0.05358577096834779,0.0356446429900825,0.027324488051235676,0.08902031064033508,obcal_per_module_sr_adc6
1,K,21.67566840411225,0.0068017110941526945,0.9968226772546768,0.0004422738813445903,0.0748215675354004,0.049976961072534326,0.03342985052615404,0.1329257068783045,obcal_per_module_sr_adc6
1,O,7.808109444371553,0.16575355898249744,0.9366214546561241,1.619127093164252e-06,0.11167753655463457,0.03891034727916121,0.009913705727085472,0.16401889286935328,obcal_per_module_sr_adc6
1,Q,22.675873566007173,0.005398935108707235,0.9975090092420578,0.000298709868802689,0.0755250358581543,0.047492244839668275,0.03382153546437621,0.1259787020459771,obcal_per_module_sr_adc6
1,V,13.366460338603261,0.046062031420196915,0.983695417046547,2.722846133110579e-05,0.07725277356803417,0.049740107767283916,0.016976063344627618,0.24984294250607492,obcal_per_module_sr_adc6
2,FFN1,8.662333067695927,0.032838309325512446,0.984427173435688,0.0006863318543764762,0.014508277038112282,0.3354988022148609,0.25947167210280897,0.8969003731012344,obcal_per_module_sr_adc6
2,FFN2,22.810460985912428,0.00523639095416723,0.995120745897293,0.002327452767640352,0.061161416433751586,0.02982594114728272,0.023273778911679983,0.07587801907211542,obcal_per_module_sr_adc6
2,K,18.540824810691294,0.014016164355739743,0.9918963968753814,0.0005868911754805594,0.08861525025218725,0.0981655515730381,0.07347331970930099,0.2667094630002975,obcal_per_module_sr_adc6
2,O,6.9870843076366675,0.2001961630345922,0.9129515409469604,2.966986784258552e-08,0.09553640570491552,0.04260142369195819,0.01062399456743151,0.17843036122620107,obcal_per_module_sr_adc6
2,Q,18.596310527857124,0.013826870198143507,0.9916627132892608,0.0005442619331006426,0.09966289963573217,0.10441532846540212,0.07938595693558455,0.2806484457850456,obcal_per_module_sr_adc6
2,V,14.956075284209117,0.03195307823986819,0.9864460045099258,0.0006645245036634151,0.0820337101444602,0.053485343903303145,0.03018458896316588,0.19541596718132495,obcal_per_module_sr_adc6
3,FFN1,6.875825519166301,0.055094134069554185,0.9743981692194938,0.0005279058872838505,0.027359592169523238,0.4128709508478641,0.3182095332443714,1.0983255779743195,obcal_per_module_sr_adc6
3,FFN2,21.425003257124153,0.007248503558078312,0.9941455745697021,0.0017781024536816404,0.053844784647226335,0.030814585611224174,0.023855703817680478,0.07944738253951072,obcal_per_module_sr_adc6
3,K,17.763735691823864,0.016750440175768388,0.9920346832275391,0.0003251944644580362,0.061939860545098785,0.09382377665489912,0.0643728243559599,0.2510193563997746,obcal_per_module_sr_adc6
3,O,7.330270427796047,0.184955022196725,0.9261460953950882,6.357828823411182e-09,0.10250164676457643,0.0412580781802535,0.010325271361507475,0.17393962480127811,obcal_per_module_sr_adc6
3,Q,18.964295816744098,0.012710119218338827,0.9931575384736061,0.00045773188190651126,0.0735003362223506,0.08886533729732037,0.06677013158798217,0.2282322297990322,obcal_per_module_sr_adc6
