step,module_name,layer_idx,sublayer,mac_snr_db,mac_nmse,cosine,out_clip_ratio,ref_deadzone_ratio,mean_abs_err,median_abs_err,p95_abs_err
0,bert.encoder.layer.0.attention.self.query,0,Q,15.106079140554055,0.03086337820493205,0.9882547855377197,0.000339508056640625,0.062338512390851974,0.0655072033405304,0.0219419002532959,0.30539703369140625
1,bert.encoder.layer.0.attention.self.query,0,Q,15.308582902813013,0.02945551286232418,0.9887700080871582,0.00033738877391442657,0.062236785888671875,0.06497927010059357,0.022891253232955933,0.29746177792549133
2,bert.encoder.layer.0.attention.self.query,0,Q,15.191636428825658,0.030260764478621957,0.9884917140007019,0.00032467313576489687,0.062089283019304276,0.0653175562620163,0.022161662578582764,0.30544424057006836
3,bert.encoder.layer.0.attention.self.query,0,Q,15.423639484597045,0.028684862746121476,0.9890055656433105,0.0004280938010197133,0.062361400574445724,0.0641561895608902,0.02290952205657959,0.2895651161670685
4,bert.encoder.layer.0.attention.self.query,0,Q,15.274152406961681,0.029690935818855322,0.9886689782142639,0.00036748251295648515,0.0623101145029068,0.0646182969212532,0.022381097078323364,0.29723188281059265
5,bert.encoder.layer.0.attention.self.query,0,Q,15.193920972722063,0.030244709951703926,0.9885188937187195,0.00033060708665288985,0.06234826147556305,0.06511028110980988,0.022205233573913574,0.3007237911224365
6,bert.encoder.layer.0.attention.self.query,0,Q,15.238648614808117,0.029934631816615716,0.9886383414268494,0.0003157721657771617,0.062263913452625275,0.06521665304899216,0.022478200495243073,0.30045968294143677
7,bert.encoder.layer.0.attention.self.query,0,Q,15.324278362826565,0.029349766208522685,0.9887949824333191,0.0003462897439021617,0.061943478882312775,0.06488083302974701,0.022725582122802734,0.2975301742553711
8,bert.encoder.layer.0.attention.self.query,0,Q,15.144349200503889,0.030591957849004717,0.9883802533149719,0.00030771890305913985,0.062288496643304825,0.06560726463794708,0.02212059497833252,0.3054969906806946
9,bert.encoder.layer.0.attention.self.query,0,Q,15.379033771124483,0.02898134841395126,0.9888446927070618,0.00044589571189135313,0.06253814697265625,0.06400445103645325,0.022554755210876465,0.2907058000564575
10,bert.encoder.layer.0.attention.self.query,0,Q,15.16505147942853,0.030447195330656814,0.988431990146637,0.000362396240234375,0.0622100830078125,0.06529989093542099,0.0220717191696167,0.3036497235298157
11,bert.encoder.layer.0.attention.self.query,0,Q,15.314853397257071,0.02941345896331624,0.9887945055961609,0.00029966566944494843,0.061735790222883224,0.0646948590874672,0.022519856691360474,0.297094464302063
12,bert.encoder.layer.0.attention.self.query,0,Q,15.23379708924252,0.02996814792995142,0.988581120967865,0.00033145479392260313,0.0619761161506176,0.06483742594718933,0.02210960164666176,0.30079561471939087
