layer_idx,sublayer,dw_zero_ratio,dw_1lsb_ratio,dw_absmean,min_nonzero_delta,dw_absmax,dw_q90,dw_q99,pulse_sat_ratio,bound_sat_ratio,grad_absmean,grad_deadzone_ratio,update_vs_grad_cosine,eff_lr_slope,BL_mean,BL_p99,BL_hit_ratio,pulse_under_frac,pulse_ok_frac,pulse_over_frac,dw_fast_zero_ratio,dw_fast_1lsb_ratio,dw_fast_absmean,dw_slow_zero_ratio,dw_slow_1lsb_ratio,dw_slow_absmean,dw_fast_vs_grad_cosine,dw_fast_eff_lr_slope,hidden_absmean,hidden_absmax,hidden_below1_ratio,hidden_trunc_nonzero_ratio,hidden_trunc_meanabs,is_transfer_step,transfer_duty,transfer_spike,transfer_efficiency,buffer_above_thresh_ratio,sign_mismatch_ratio,rel_update_error,BL_fp_mean,BL_fp_p99,BL_fp_hit_ratio,dw_p50,trace_every
0,FFN1,0.969921875,0.030078125,3.458741139183985e-06,4.5732036232948305e-05,0.0002037249505519867,0.0,0.00012264498800504953,0.0,0.0,0.0003360530303325504,1.0,0.16538716703653336,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.980859375,47614.41015625,0.030078125,1.0,0.0,0.0,1.0
0,FFN2,0.979296875,0.020703125,2.5906024347932544e-06,4.3652020394802094e-05,0.0002162550576031208,0.0,0.00011399127470212989,0.0,0.0,0.0002405798004474491,1.0,0.03240908365696669,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.987890625,43193.302734375,0.020703125,1.0,0.0,0.0,1.0
0,K,0.978125,0.021875,3.2523725622013446e-06,6.517358124256135e-05,0.000303811626508832,0.0,0.0001305075769778341,0.0,0.0,0.00017834226891864092,1.0,0.05313985161483288,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.987109375,54499.596875,0.021875,1.0,0.0,0.0,1.0
0,O,0.90625,0.09375,8.532563151675277e-06,2.255819272249937e-05,0.0002330171875655651,1.456777608837001e-05,0.0001317883958108723,0.0,0.0,0.000504713726695627,1.0,0.059520242363214494,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.9453125,68928.28125,0.09375,1.0,0.0,0.0,1.0
0,Q,0.978125,0.021875,3.2942680718406335e-06,5.675256252288818e-05,0.000260387547314167,0.0,0.0001248052045411896,0.0,0.0,0.00020495344942901285,1.0,0.05014909515157342,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.9890625,53647.0234375,0.021875,0.9780029296875,0.0,0.0,1.0
0,V,0.932421875,0.067578125,6.432965165004134e-06,2.651526592671871e-05,0.00018766969442367553,0.0,0.00012494514230638744,0.0,0.0,0.00043205578695051374,1.0,0.027958551049232484,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.959765625,59570.48984375,0.067578125,1.0,0.0,0.0,1.0
1,FFN1,0.969921875,0.030078125,3.5846007449436003e-06,3.880783915519714e-05,0.00019679544493556023,0.0,0.00013720828283112497,0.0,0.0,0.00030954755493439734,1.0,0.027323849499225616,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.983203125,49516.8765625,0.030078125,1.0,0.0,0.0,1.0
1,FFN2,0.9796875,0.0203125,2.722213002925855e-06,7.414083229377866e-05,0.00022342000156641006,0.0,0.00012674940517172218,0.0,0.0,0.00026423418312333525,1.0,-0.013736299052834511,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.988671875,45488.14453125,0.0203125,1.0,0.0,0.0,1.0
1,K,0.978515625,0.021484375,3.0896692805981727e-06,4.879757761955261e-05,0.0002362396102398634,0.0,0.00013518141640815883,0.0,0.0,0.00023769588442519308,1.0,0.03294235244393349,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.987109375,51053.68046875,0.021484375,1.0,0.0,0.0,1.0
1,O,0.915625,0.084375,7.169430409703636e-06,1.6627926379442214e-05,0.000206742063164711,0.0,0.00012042943271808326,0.0,0.0,0.0005024118756409735,1.0,0.04085046909749508,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.953515625,61202.74140625,0.084375,1.0,0.0,0.0,1.0
1,Q,0.96796875,0.03203125,4.909007293463219e-06,5.4469704627990724e-05,0.0003163669956848025,0.0,0.00015897283446975052,0.0,0.0,0.0003429978038184345,1.0,0.048251605778932574,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.981640625,67868.47265625,0.03203125,1.0,0.0,0.0,1.0
1,V,0.930078125,0.069921875,6.181853677844629e-06,3.010118380188942e-05,0.0001945867668837309,0.0,0.00011566975008463487,0.0,0.0,0.00045634511043317615,1.0,0.0799492709338665,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.95703125,56368.67109375,0.069921875,1.0,0.0,0.0,1.0
2,FFN1,0.975390625,0.024609375,2.8644908070418753e-06,4.7002569772303104e-05,0.00017496682703495027,0.0,0.00011782459187088534,0.0,0.0,0.00032784834038466213,1.0,0.1563661877065897,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.982421875,42838.881640625,0.024609375,1.0,0.0,0.0,1.0
2,FFN2,0.976953125,0.023046875,3.05027015201631e-06,5.60401938855648e-05,0.00021906103938817978,0.0,0.0001173636206658557,0.0,0.0,0.00025775630492717025,1.0,0.06320938616991043,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.986328125,46912.035546875,0.023046875,1.0,0.0,0.0,1.0
