step,mode,layer_idx,sublayer,module_name,dw_min,desired_bl,sto_round_update,update_bl_management,update_management,dw_zero_ratio,dw_1lsb_ratio,dw_absmean,min_nonzero_delta,dw_absmax,dw_q90,dw_q99,pulse_sat_ratio,bound_sat_ratio,grad_absmean,grad_deadzone_ratio,update_vs_grad_cosine,eff_lr_slope,BL_mean,BL_p99,BL_hit_ratio,pulse_under_frac,pulse_ok_frac,pulse_over_frac,dw_fast_zero_ratio,dw_fast_1lsb_ratio,dw_fast_absmean,dw_slow_zero_ratio,dw_slow_1lsb_ratio,dw_slow_absmean,dw_fast_vs_grad_cosine,dw_fast_eff_lr_slope,hidden_absmean,hidden_absmax,hidden_below1_ratio,hidden_trunc_nonzero_ratio,hidden_trunc_meanabs,is_transfer_step,transfer_duty,transfer_spike,transfer_efficiency,buffer_above_thresh_ratio,sign_mismatch_ratio,rel_update_error,BL_fp_mean,BL_fp_p99,BL_fp_hit_ratio,dw_p50,trace_every
0,single,0,Q,bert.encoder.layer.0.attention.self.query,0.001,31,0,1,1,0.974609375,0.025390625,3.220643975510029e-06,3.209896385669708e-05,0.00019851326942443848,0.0,0.00013086236140225083,0.0,0.0,0.00016020386829040945,1.0,0.006959265097975731,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.990234375,48377.9375,0.025390625,1.0,0.0,0.0,1
0,single,0,K,bert.encoder.layer.0.attention.self.key,0.001,31,0,1,1,0.974609375,0.025390625,3.6364076549944002e-06,3.675185143947601e-05,0.00030322372913360596,0.0,0.00013672449858859181,0.0,0.0,0.00014793183072470129,1.0,0.062199197709560394,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.984375,56995.328125,0.025390625,1.0,0.0,0.0,1
0,single,0,V,bert.encoder.layer.0.attention.self.value,0.001,31,0,1,1,0.94140625,0.05859375,5.207386493566446e-06,9.970739483833313e-06,0.00016199052333831787,0.0,0.00012096449790988117,0.0,0.0,0.00035536574432626367,1.0,0.12807871401309967,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.955078125,51736.47265625,0.05859375,1.0,0.0,0.0,1
0,single,0,O,bert.encoder.layer.0.attention.output.dense,0.001,31,0,1,1,0.912109375,0.087890625,8.1986599980155e-06,4.03672456741333e-05,0.00021260231733322144,0.0,0.00011874247866217047,0.0,0.0,0.000442812277469784,1.0,0.08080794662237167,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.939453125,66378.9765625,0.087890625,1.0,0.0,0.0,1
0,single,0,FFN1,bert.encoder.layer.0.intermediate.dense,0.001,31,0,1,1,0.974609375,0.025390625,2.653358933457639e-06,4.318729043006897e-05,0.00016028806567192078,0.0,0.00011118240945506841,0.0,0.0,0.00029533824999816716,1.0,0.024873647838830948,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.984375,39723.28125,0.025390625,1.0,0.0,0.0,1
0,single,0,FFN2,bert.encoder.layer.0.output.dense,0.001,31,0,1,1,0.986328125,0.013671875,1.2151140253990889e-06,4.158914089202881e-05,0.00016237422823905945,0.0,5.350858918973245e-05,0.0,0.0,0.00023482445976696908,1.0,-0.07373496890068054,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.994140625,25516.255859375,0.013671875,1.0,0.0,0.0,1
0,single,1,Q,bert.encoder.layer.1.attention.self.query,0.001,31,0,1,1,0.95703125,0.04296875,6.36327831671224e-06,8.198246359825134e-05,0.00021519511938095093,0.0,0.00017909776943270117,0.0,0.0,0.00025071785785257816,1.0,0.0167023204267025,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.9765625,71578.4765625,0.04296875,1.0,0.0,0.0,1
0,single,1,K,bert.encoder.layer.1.attention.self.key,0.001,31,0,1,1,0.978515625,0.021484375,2.7566675271373242e-06,3.904104232788086e-05,0.00017813965678215027,0.0,0.00013562249660026282,0.0,0.0,0.00020233425311744213,1.0,0.05493154749274254,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.984375,44432.37109375,0.021484375,1.0,0.0,0.0,1
0,single,1,V,bert.encoder.layer.1.attention.self.value,0.001,31,0,1,1,0.92578125,0.07421875,6.877528903714847e-06,4.396587610244751e-05,0.00017496570944786072,0.0,0.00012184019578853622,0.0,0.0,0.00039421083056367934,1.0,0.037628594785928726,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.9609375,59777.64453125,0.07421875,1.0,0.0,0.0,1
0,single,1,O,bert.encoder.layer.1.attention.output.dense,0.001,31,0,1,1,0.904296875,0.095703125,7.965996701386757e-06,1.5124678611755371e-06,0.00019234046339988708,0.0,0.0001131625467678532,0.0,0.0,0.00046744878636673093,1.0,0.09921113401651382,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.947265625,62358.7578125,0.095703125,1.0,0.0,0.0,1
0,single,1,FFN1,bert.encoder.layer.1.intermediate.dense,0.001,31,0,1,1,0.9609375,0.0390625,4.8751230679044966e-06,6.451830267906189e-05,0.00021357834339141846,0.0,0.00014417745114769787,0.0,0.0,0.000308614457026124,1.0,0.08669727295637131,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.978515625,57729.4140625,0.0390625,1.0,0.0,0.0,1
0,single,1,FFN2,bert.encoder.layer.1.output.dense,0.001,31,0,1,1,0.978515625,0.021484375,3.032133463420905e-06,6.793439388275146e-05,0.00033987686038017273,0.0,0.00013306952314451337,0.0,0.0,0.00023599935229867697,1.0,-0.012009511701762676,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.986328125,52667.33984375,0.021484375,1.0,0.0,0.0,1
