step,mode,layer_idx,sublayer,module_name,dw_min,desired_bl,sto_round_update,update_bl_management,update_management,dw_zero_ratio,dw_1lsb_ratio,dw_absmean,min_nonzero_delta,dw_absmax,dw_q90,dw_q99,pulse_sat_ratio,bound_sat_ratio,grad_absmean,grad_deadzone_ratio,update_vs_grad_cosine,eff_lr_slope,BL_mean,BL_p99,BL_hit_ratio,pulse_under_frac,pulse_ok_frac,pulse_over_frac,dw_fast_zero_ratio,dw_fast_1lsb_ratio,dw_fast_absmean,dw_slow_zero_ratio,dw_slow_1lsb_ratio,dw_slow_absmean,dw_fast_vs_grad_cosine,dw_fast_eff_lr_slope,hidden_absmean,hidden_absmax,hidden_below1_ratio,hidden_trunc_nonzero_ratio,hidden_trunc_meanabs,is_transfer_step,transfer_duty,transfer_spike,transfer_efficiency,buffer_above_thresh_ratio,sign_mismatch_ratio,rel_update_error,BL_fp_mean,BL_fp_p99,BL_fp_hit_ratio,dw_p50,trace_every
0,single,0,Q,bert.encoder.layer.0.attention.self.query,0.001,31,0,1,1,0.986328125,0.013671875,2.0842971935053356e-06,8.067488670349121e-05,0.00021943449974060059,0.0,0.00011197214189451188,0.0,0.0,0.00014838212518952787,1.0,0.013804132118821144,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.994140625,42022.78125,0.013671875,1.0,0.0,0.0,1
0,single,0,K,bert.encoder.layer.0.attention.self.key,0.001,31,0,1,1,0.974609375,0.025390625,3.282919351477176e-06,2.911686897277832e-05,0.0002287440001964569,0.0,0.00012281605449970812,0.0,0.0,0.00015341481775976717,1.0,-0.017954111099243164,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.98828125,50333.21875,0.025390625,1.0,0.0,0.0,1
0,single,0,V,bert.encoder.layer.0.attention.self.value,0.001,31,0,1,1,0.9140625,0.0859375,8.340144631802104e-06,7.621943950653076e-06,0.0002179114380851388,0.0,0.00013920088531449437,0.0,0.0,0.00035999296233057976,1.0,0.03732641786336899,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.9609375,70650.390625,0.0859375,1.0,0.0,0.0,1
0,single,0,O,bert.encoder.layer.0.attention.output.dense,0.001,31,0,1,1,0.908203125,0.091796875,7.362552878475981e-06,1.9745901226997375e-05,0.0002679750323295593,0.0,0.00011200812878087163,0.0,0.0,0.00044144841376692057,1.0,0.04627489671111107,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.94921875,60725.859375,0.091796875,1.0,0.0,0.0,1
0,single,0,FFN1,bert.encoder.layer.0.intermediate.dense,0.001,31,0,1,1,0.9765625,0.0234375,3.662274593807524e-06,1.5268567949533463e-05,0.00036832690238952637,0.0,0.00013615678471978754,0.0,0.0,0.0002497140085324645,1.0,-0.20519684255123138,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.986328125,63875.265625,0.0234375,1.0,0.0,0.0,1
0,single,0,FFN2,bert.encoder.layer.0.output.dense,0.001,31,0,1,1,0.982421875,0.017578125,2.2374836134986253e-06,0.00010804226621985435,0.00016186386346817017,0.0,0.00011326696403557435,0.0,0.0,0.0002474063076078892,1.0,-0.021746492013335228,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.994140625,38640.9296875,0.017578125,1.0,0.0,0.0,1
0,single,1,Q,bert.encoder.layer.1.attention.self.query,0.001,31,0,1,1,0.958984375,0.041015625,6.676090379187372e-06,4.0724873542785645e-05,0.00036330579314380884,0.0,0.00019781437003985047,0.0,0.0,0.00028327599284239113,1.0,0.004905442241579294,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.978515625,80454.015625,0.041015625,1.0,0.0,0.0,1
0,single,1,K,bert.encoder.layer.1.attention.self.key,0.001,31,0,1,1,0.970703125,0.029296875,4.843480382987764e-06,6.253272294998169e-05,0.0003815554082393646,0.0,0.00017929678142536432,0.0,0.0,0.0002368203131482005,1.0,-0.014289742335677147,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.986328125,69497.4453125,0.029296875,1.0,0.0,0.0,1
0,single,1,V,bert.encoder.layer.1.attention.self.value,0.001,31,0,1,1,0.943359375,0.056640625,5.588708518189378e-06,4.2889267206192017e-05,0.0002483539283275604,0.0,0.0001260716817341745,0.0,0.0,0.00042000983376055956,1.0,0.01139624509960413,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.966796875,57315.0859375,0.056640625,1.0,0.0,0.0,1
0,single,1,O,bert.encoder.layer.1.attention.output.dense,0.001,31,0,1,1,0.896484375,0.103515625,9.698635039967485e-06,1.5810132026672363e-05,0.0002414323389530182,3.424684109631926e-05,0.00013743029558099806,0.0,0.0,0.0004698561388067901,1.0,-0.0008817993802949786,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.9453125,73692.640625,0.103515625,1.0,0.0,0.0,1
