step,module_name,layer_idx,sublayer,mac_snr_db,mac_nmse,cosine,out_clip_ratio,ref_deadzone_ratio,mean_abs_err,median_abs_err,p95_abs_err
0,bert.encoder.layer.0.attention.self.query,0,Q,15.22423587874125,0.03003500642274234,0.9888091683387756,0.00025007460499182343,0.0009960598545148969,0.05253675580024719,0.008622825145721436,0.3036292791366577
1,bert.encoder.layer.0.attention.self.query,0,Q,15.455094516137173,0.028478421812373762,0.9894081950187683,0.00026914809131994843,0.000980377197265625,0.0511874295771122,0.00899040699005127,0.2950432300567627
2,bert.encoder.layer.0.attention.self.query,0,Q,15.315521276857346,0.029409771106340448,0.9890519976615906,0.0002526177268009633,0.0009939405135810375,0.052234336733818054,0.008708059787750244,0.304080605506897
3,bert.encoder.layer.0.attention.self.query,0,Q,15.577168278229006,0.027688564317796968,0.9896596074104309,0.00033611722756177187,0.00099945068359375,0.05015990510582924,0.008993446826934814,0.287686824798584
4,bert.encoder.layer.0.attention.self.query,0,Q,15.405578914944032,0.028805951017593912,0.9892471432685852,0.0002899169921875,0.0009850396309047937,0.051280874758958817,0.008784592151641846,0.29515790939331055
5,bert.encoder.layer.0.attention.self.query,0,Q,15.321319315289077,0.0293705131727551,0.9890959858894348,0.00024965073680505157,0.0010019937762990594,0.05185966193675995,0.008725523948669434,0.2987399995326996
6,bert.encoder.layer.0.attention.self.query,0,Q,15.372576592351486,0.02902566799333755,0.9892389178276062,0.00025049844407476485,0.0009969075908884406,0.05173167586326599,0.008814454078674316,0.29876768589019775
7,bert.encoder.layer.0.attention.self.query,0,Q,15.467846392641507,0.028395347900585673,0.9894197583198547,0.00028271146584302187,0.0010075039463117719,0.05118526145815849,0.008920282125473022,0.29507285356521606
8,bert.encoder.layer.0.attention.self.query,0,Q,15.26690478056588,0.029740906704244813,0.9889459609985352,0.00024117363500408828,0.0009786817245185375,0.052518799901008606,0.00868619978427887,0.30381691455841064
9,bert.encoder.layer.0.attention.self.query,0,Q,15.519780271509884,0.028057198635000294,0.989447295665741,0.0003577338356990367,0.0010134378680959344,0.050394684076309204,0.008855700492858887,0.2888132631778717
10,bert.encoder.layer.0.attention.self.query,0,Q,15.288950381963915,0.029590842224903963,0.9889979362487793,0.00028186372946947813,0.0010303921299055219,0.05219762399792671,0.00867345929145813,0.3020726442337036
11,bert.encoder.layer.0.attention.self.query,0,Q,15.452541767296768,0.02849562767124259,0.9893972277641296,0.00022379557776730508,0.0009867349872365594,0.05116290599107742,0.008829891681671143,0.295138955116272
12,bert.encoder.layer.0.attention.self.query,0,Q,15.359044127168605,0.02911630545159744,0.9891456961631775,0.00025600858498364687,0.0009913974208757281,0.05171600356698036,0.008691132068634033,0.29879891872406006
13,bert.encoder.layer.0.attention.self.query,0,Q,15.232631185704088,0.029976765798666316,0.9888176321983337,0.0002716912131290883,0.001010894775390625,0.052681464701890945,0.008595407009124756,0.3052826225757599
14,bert.encoder.layer.0.attention.self.query,0,Q,15.335082882381174,0.029277290782398817,0.9890850186347961,0.00024583603953942657,0.0009829202899709344,0.05205579474568367,0.008715033531188965,0.3026042580604553
15,bert.encoder.layer.0.attention.self.query,0,Q,15.450957457135575,0.028505445793408673,0.9893785119056702,0.00025728013133630157,0.0009977552108466625,0.0512956827878952,0.008870571851730347,0.29585516452789307
16,bert.encoder.layer.0.attention.self.query,0,Q,15.557140669480704,0.02781690172217553,0.9895668029785156,0.00033781264210119843,0.0009922451572492719,0.05072201043367386,0.00892949104309082,0.2930533289909363
17,bert.encoder.layer.0.attention.self.query,0,Q,15.362666383553556,0.02909184278316631,0.9891586899757385,0.0002449883322697133,0.0009774102363735437,0.05180329456925392,0.008785068988800049,0.29957735538482666
18,bert.encoder.layer.0.attention.self.query,0,Q,15.468498710104706,0.028390828164595802,0.9893710017204285,0.00027677748585119843,0.0009964837227016687,0.05101911723613739,0.008781850337982178,0.2946765422821045
19,bert.encoder.layer.0.attention.self.query,0,Q,15.42491826723614,0.028677250283328997,0.9892773032188416,0.00030559964943677187,0.0009990268154069781,0.05117414891719818,0.008773267269134521,0.2943899631500244
20,bert.encoder.layer.0.attention.self.query,0,Q,15.454223625040385,0.02848471259942193,0.9893530011177063,0.00028737387037836015,0.0009808010654523969,0.051132332533597946,0.0088578462600708,0.29511138796806335
21,bert.encoder.layer.0.attention.self.query,0,Q,15.305128966985224,0.029480302861697397,0.9890499114990234,0.00023735893773846328,0.00098419189453125,0.05196840316057205,0.008693918585777283,0.30008187890052795
22,bert.encoder.layer.0.attention.self.query,0,Q,15.441991214829116,0.028564178802127624,0.9893129467964172,0.00031831528758630157,0.0009854634990915656,0.051181744784116745,0.008938193321228027,0.29570794105529785
23,bert.encoder.layer.0.attention.self.query,0,Q,15.428743870707276,0.028652012569989314,0.9893503189086914,0.00021913315868005157,0.0009723239345476031,0.05149108171463013,0.008876621723175049,0.29773128032684326
24,bert.encoder.layer.0.attention.self.query,0,Q,15.233665727022958,0.029969791968198226,0.9888312220573425,0.00025049844407476485,0.001003265380859375,0.05249009281396866,0.008557260036468506,0.3036932945251465
25,bert.encoder.layer.0.attention.self.query,0,Q,15.40988044376094,0.028777016879287794,0.9893032908439636,0.00024371677136514336,0.0009837680263444781,0.05133597552776337,0.008824765682220459,0.29643112421035767
26,bert.encoder.layer.0.attention.self.query,0,Q,15.344194230863708,0.02921557418367402,0.9891307353973389,0.0002471076149959117,0.0009939405135810375,0.05194889008998871,0.008807897567749023,0.300400972366333
27,bert.encoder.layer.0.attention.self.query,0,Q,15.322844414047887,0.029359899870987305,0.9890856146812439,0.00024456449318677187,0.0009977552108466625,0.052297040820121765,0.008754611015319824,0.30376243591308594
28,bert.encoder.layer.0.attention.self.query,0,Q,15.239162081275168,0.029932019799011122,0.9888545870780945,0.00027974447584711015,0.0009740193490870297,0.05280059576034546,0.008691549301147461,0.3063151240348816
29,bert.encoder.layer.0.attention.self.query,0,Q,15.50400633489665,0.02815914515362632,0.9894807934761047,0.00028186372946947813,0.0009719000663608313,0.05092694237828255,0.008927017450332642,0.2933950424194336
30,bert.encoder.layer.0.attention.self.query,0,Q,15.469791078592207,0.02838177632025066,0.9894320964813232,0.00019412570691201836,0.0009638468618504703,0.051462769508361816,0.008955538272857666,0.29899919033050537
31,bert.encoder.layer.0.attention.self.query,0,Q,15.578516063071808,0.027680122703635908,0.9895811676979065,0.00033145479392260313,0.0009557935991324484,0.050335392355918884,0.008923172950744629,0.29002630710601807
32,bert.encoder.layer.0.attention.self.query,0,Q,15.355934175354012,0.02913761134804602,0.9891573786735535,0.00027508207131177187,0.0009820726700127125,0.051975272595882416,0.008791565895080566,0.3012024164199829
33,bert.encoder.layer.0.attention.self.query,0,Q,15.238782300806445,0.02993458552165659,0.9888381361961365,0.00027889676857739687,0.0010019937762990594,0.05256986990571022,0.008597314357757568,0.3043225407600403
34,bert.encoder.layer.0.attention.self.query,0,Q,15.986660890605561,0.02519571574726458,0.9903627038002014,0.00042597451829351485,0.0009515550336800516,0.04803793132305145,0.009340286254882812,0.27537572383880615
35,bert.encoder.layer.0.attention.self.query,0,Q,15.265220992656054,0.029753479072794044,0.9889318346977234,0.000274658203125,0.0009977552108466625,0.05223884433507919,0.008612275123596191,0.3020801544189453
36,bert.encoder.layer.0.attention.self.query,0,Q,15.30328304883066,0.02949293436227987,0.9890281558036804,0.00024371677136514336,0.0009799533290788531,0.05214482918381691,0.008735179901123047,0.30142754316329956
37,bert.encoder.layer.0.attention.self.query,0,Q,15.302629903070976,0.029497263807326184,0.989058792591095,0.000247955322265625,0.00098419189453125,0.05211995542049408,0.008732512593269348,0.3015470504760742
38,bert.encoder.layer.0.attention.self.query,0,Q,15.42565572699974,0.028672524543182178,0.989356517791748,0.000247955322265625,0.0010007222881540656,0.05149056389927864,0.008960843086242676,0.2964164614677429
39,bert.encoder.layer.0.attention.self.query,0,Q,15.21816524997218,0.030077918008983275,0.9887576103210449,0.00028737387037836015,0.0010066562099382281,0.052584972232580185,0.008483350276947021,0.30502021312713623
40,bert.encoder.layer.0.attention.self.query,0,Q,15.388248210450984,0.0289208915448996,0.98923659324646,0.00027720132493413985,0.0010117425117641687,0.05162670463323593,0.008805155754089355,0.2981541156768799
41,bert.encoder.layer.0.attention.self.query,0,Q,15.40868007882792,0.02878505558554694,0.9892619252204895,0.00028016831493005157,0.0010066562099382281,0.05129149928689003,0.008744239807128906,0.2964131832122803
42,bert.encoder.layer.0.attention.self.query,0,Q,15.21198425520681,0.030120086449242887,0.9887627959251404,0.00028016831493005157,0.0010062323417514563,0.05276188254356384,0.008574604988098145,0.30595675110816956
43,bert.encoder.layer.0.attention.self.query,0,Q,15.221523426097715,0.030054345973044183,0.9887869954109192,0.00030178495217114687,0.0009998745517805219,0.05259103327989578,0.008551150560379028,0.30473220348358154
44,bert.encoder.layer.0.attention.self.query,0,Q,15.515407070077865,0.028085311668454106,0.989526093006134,0.00029585097217932343,0.0010049608536064625,0.05064159631729126,0.008952498435974121,0.2904813885688782
45,bert.encoder.layer.0.attention.self.query,0,Q,15.589022557851697,0.027613303326848703,0.9896495938301086,0.00032297769212163985,0.0009791055927053094,0.05023396760225296,0.008981466293334961,0.2890356481075287
46,bert.encoder.layer.0.attention.self.query,0,Q,15.334475406483515,0.02928228447846449,0.9890654683113098,0.0002678765158634633,0.0009782579727470875,0.05184313282370567,0.008656740188598633,0.29927730560302734
47,bert.encoder.layer.0.attention.self.query,0,Q,15.335451861927272,0.029275144898345224,0.9890848994255066,0.0002852545876521617,0.0010113186435773969,0.052102264016866684,0.008726298809051514,0.30261802673339844
48,bert.encoder.layer.0.attention.self.query,0,Q,15.2920254596779,0.02957017526037829,0.9890057444572449,0.0002699957985896617,0.0009863111190497875,0.05229024961590767,0.008659899234771729,0.30284246802330017
49,bert.encoder.layer.0.attention.self.query,0,Q,15.478741063663438,0.028323391398484693,0.9894095063209534,0.00028271146584302187,0.0010104709072038531,0.051118865609169006,0.008904248476028442,0.29484307765960693
50,bert.encoder.layer.0.attention.self.query,0,Q,15.35463616019607,0.02914555476340193,0.9891195297241211,0.0002547370095271617,0.0009918212890625,0.051924627274274826,0.008804302662611008,0.30049583315849304
51,bert.encoder.layer.0.attention.self.query,0,Q,15.497809150136233,0.028199605932168643,0.9894357323646545,0.00033315023756586015,0.0009905496845021844,0.050579145550727844,0.008828818798065186,0.2906859219074249
52,bert.encoder.layer.0.attention.self.query,0,Q,15.353988573212849,0.029150162477764294,0.989128828048706,0.000263214111328125,0.001003265380859375,0.05200301110744476,0.008768945932388306,0.30131030082702637
53,bert.encoder.layer.0.attention.self.query,0,Q,15.596780503635234,0.027564193888649634,0.9896603226661682,0.00034883286571130157,0.0009846157627180219,0.05004458129405975,0.008846759796142578,0.2884702682495117
54,bert.encoder.layer.0.attention.self.query,0,Q,15.423727800137035,0.02868487942315347,0.9893409609794617,0.00023396809410769492,0.0010024176444858313,0.05139978602528572,0.008860498666763306,0.29656481742858887
55,bert.encoder.layer.0.attention.self.query,0,Q,15.2319813510638,0.02998190276573724,0.9888279438018799,0.00027423433493822813,0.0010007222881540656,0.05236444249749184,0.00853121280670166,0.3032374382019043
56,bert.encoder.layer.0.attention.self.query,0,Q,15.430449568801832,0.028641149289382134,0.9892997145652771,0.0002776251931209117,0.000980377197265625,0.05123015120625496,0.008774161338806152,0.296677827835083
57,bert.encoder.layer.0.attention.self.query,0,Q,15.263164677896325,0.029766942915679148,0.9889257550239563,0.00028228759765625,0.0010193719062954187,0.052394166588783264,0.008645415306091309,0.30357253551483154
58,bert.encoder.layer.0.attention.self.query,0,Q,15.358252458991778,0.0291215942278684,0.9891515374183655,0.00025134615134447813,0.0009905496845021844,0.051748160272836685,0.008747130632400513,0.2990260124206543
59,bert.encoder.layer.0.attention.self.query,0,Q,15.29930771449597,0.029519888979355213,0.988985002040863,0.00025134615134447813,0.0009935167618095875,0.05230516567826271,0.008637070655822754,0.3031359910964966
60,bert.encoder.layer.0.attention.self.query,0,Q,15.471711478125417,0.028369788268049673,0.9894132614135742,0.000278472900390625,0.0009468926582485437,0.05103345215320587,0.008890718221664429,0.29476022720336914
61,bert.encoder.layer.0.attention.self.query,0,Q,15.315087171273852,0.029412805680364796,0.989046573638916,0.0002509223122615367,0.0010066562099382281,0.05215872451663017,0.008689194917678833,0.3022649884223938
62,bert.encoder.layer.0.attention.self.query,0,Q,15.474739005616344,0.02835034537502832,0.9894248843193054,0.00026872422313317657,0.00098419189453125,0.05092650651931763,0.008852839469909668,0.2935646176338196
63,bert.encoder.layer.0.attention.self.query,0,Q,15.529789136526704,0.027992725005813783,0.98957759141922,0.00026194253587163985,0.0009905496845021844,0.05094413459300995,0.00901031494140625,0.2939196527004242
64,bert.encoder.layer.0.attention.self.query,0,Q,15.334401054095355,0.029281803594772546,0.9890835881233215,0.00028228759765625,0.0009990268154069781,0.051690008491277695,0.008725941181182861,0.29823368787765503
65,bert.encoder.layer.0.attention.self.query,0,Q,15.40933966040853,0.028780392127654524,0.9893074631690979,0.000255584716796875,0.0009930928936228156,0.05141603946685791,0.00881272554397583,0.2966647148132324
66,bert.encoder.layer.0.attention.self.query,0,Q,15.499689144030866,0.02818794068647759,0.9894827008247375,0.000278472900390625,0.0009952121181413531,0.05063512921333313,0.008851796388626099,0.291293203830719
67,bert.encoder.layer.0.attention.self.query,0,Q,15.45096679949475,0.02850595588954829,0.989398717880249,0.00027423433493822813,0.0009782579727470875,0.051133766770362854,0.008877813816070557,0.2942168712615967
68,bert.encoder.layer.0.attention.self.query,0,Q,15.455962950831132,0.028472719093212036,0.9894054532051086,0.00029966566944494843,0.0009909735526889563,0.05131934955716133,0.008920282125473022,0.29624688625335693
69,bert.encoder.layer.0.attention.self.query,0,Q,15.205518529685085,0.03016543410945004,0.9887385964393616,0.00029034086037427187,0.0009943643817678094,0.05248674750328064,0.008460700511932373,0.30401313304901123
70,bert.encoder.layer.0.attention.self.query,0,Q,15.319198993503004,0.02938524421962234,0.9890499711036682,0.00026745267678052187,0.0009913974208757281,0.05199052765965462,0.008683443069458008,0.3015238642692566
71,bert.encoder.layer.0.attention.self.query,0,Q,15.243750794571502,0.0299003163219541,0.9888551235198975,0.000274658203125,0.0009854634990915656,0.05258699879050255,0.008634448051452637,0.30498242378234863
72,bert.encoder.layer.0.attention.self.query,0,Q,15.449077597222773,0.0285182217348132,0.9893700480461121,0.00026830038405023515,0.0009926690254360437,0.051296915858983994,0.00889366865158081,0.2963554859161377
73,bert.encoder.layer.0.attention.self.query,0,Q,15.496491972176884,0.028208473284055628,0.9895159602165222,0.00021404690050985664,0.0009837680263444781,0.05102793872356415,0.009009242057800293,0.2939472794532776
74,bert.encoder.layer.0.attention.self.query,0,Q,15.268942277603143,0.02972671051767573,0.9889289736747742,0.00023863051319494843,0.0010113186435773969,0.052449360489845276,0.008691072463989258,0.30376163125038147
75,bert.encoder.layer.0.attention.self.query,0,Q,15.250685207324754,0.029853316303634088,0.9888542294502258,0.00027338662766851485,0.0009892781963571906,0.05226534232497215,0.00852060317993164,0.30280065536499023
76,bert.encoder.layer.0.attention.self.query,0,Q,15.405057159529436,0.028808446928801554,0.9892664551734924,0.0002793206076603383,0.0009668138227425516,0.05146490037441254,0.008819133043289185,0.29787296056747437
77,bert.encoder.layer.0.attention.self.query,0,Q,15.368147004455695,0.029055231066837925,0.9891554713249207,0.00029500326490961015,0.0009990268154069781,0.051736779510974884,0.008790731430053711,0.29913413524627686
