layer_idx,sublayer,mac_snr_db,mac_nmse,cosine,out_clip_ratio,ref_deadzone_ratio,mean_abs_err,median_abs_err,p95_abs_err,label
0,FFN1,18.34534565424713,0.00424622933581498,0.9975566202402115,0.002240080298506655,0.015050556375645101,0.10165306024253368,0.053797505032271146,0.4074635656177998,obcal_per_module_adc6
0,FFN2,27.8216064428511,0.0016539086055337023,0.9978233534097671,0.00889245564583689,0.07180290035903454,0.04403004433959722,0.035283592864871025,0.112091647349298,obcal_per_module_adc6
0,K,19.72877055976555,0.010642310519496887,0.9954986593127251,0.001403562753694132,0.07297803249210119,0.03965682307258248,0.01715602783486247,0.12047447007149457,obcal_per_module_adc6
0,O,7.6838662251032135,0.17064835416975324,0.946543499827385,0.0,0.17095798276364804,0.02973464796319604,0.004450349668040872,0.12495709512382745,obcal_per_module_adc6
0,Q,15.314652116052512,0.02942456314792988,0.9889194691181182,0.0003508419467834756,0.06220832841470838,0.058901870474219326,0.016325715836137532,0.29931240186095237,obcal_per_module_adc6
0,V,9.297251971443714,0.1174535757059851,0.9601226913928985,0.0,0.06619452986866235,0.07951274916529655,0.012322582975029946,0.37349956661462785,obcal_per_module_adc6
1,FFN1,11.898258428919624,0.017185361558339204,0.9919180673360825,0.00044850508333183826,0.021490827118977904,0.24303724154829978,0.20013976894319058,0.6022182881832123,obcal_per_module_adc6
1,FFN2,26.46596793674634,0.00225996910732846,0.998384317457676,0.005501285123173148,0.05617373373359442,0.02490828645415604,0.01862042265944183,0.061270402055233715,obcal_per_module_adc6
1,K,22.492832774460407,0.00563603408551561,0.9974739608168602,0.0004331991403887514,0.07470773484557867,0.038869023714214565,0.024868537038564682,0.09601386021822692,obcal_per_module_adc6
1,O,7.7715678463036,0.16713330216002556,0.9360481593012809,1.0405646632705157e-06,0.11065875358879566,0.038562219943851235,0.007810489048715681,0.16368441335856915,obcal_per_module_adc6
1,Q,23.890846058985254,0.004083991273338765,0.998200354874134,0.00029628965523443185,0.07550525646656751,0.036017149593681096,0.02519699296914041,0.08994511172175407,obcal_per_module_adc6
1,V,13.457002346309128,0.04511265640064484,0.984349000453949,2.7482774521558893e-05,0.07752759501338005,0.045494103096425535,0.012285414272919298,0.24916164666414262,obcal_per_module_adc6
2,FFN1,11.6736072230936,0.01668072068023653,0.9920172721147538,0.0006300751373055391,0.0148771344544366,0.24436637781560422,0.2015260771661997,0.6018196016550064,obcal_per_module_adc6
2,FFN2,25.65802040671586,0.0027179241824058027,0.9973016798496246,0.001987431846209802,0.06304893907159567,0.020668996181339026,0.015944585343822835,0.05233841918408871,obcal_per_module_adc6
2,K,20.849564032528047,0.008233632452311875,0.9953819113969803,0.0006040954591298942,0.08715756516903639,0.07381539721041917,0.057231190428137776,0.19079193457961083,obcal_per_module_adc6
2,O,7.23287982659649,0.18917466336921582,0.9187080404162407,1.9073486470233548e-08,0.09723422590643167,0.039538695253431795,0.007609519127290696,0.17146136321127414,obcal_per_module_adc6
2,Q,21.208564635149443,0.007574778663673486,0.9955416133999825,0.0005713801899401006,0.09904696360230446,0.07784676410257817,0.062168586663901806,0.19842984966933727,obcal_per_module_adc6
2,V,15.31975179649478,0.029392096543155666,0.9881881707906723,0.0006129815864551346,0.08170440871268511,0.046034555956721304,0.02232939808629453,0.19358043305575848,obcal_per_module_adc6
3,FFN1,10.005972068701846,0.027497347764130195,0.9869262072443962,0.000490167406242108,0.028689767457544802,0.3024955788254738,0.2537911926954985,0.7224190127849579,obcal_per_module_adc6
3,FFN2,22.11071599563591,0.00615215010403418,0.9966789922118187,0.0016841464611934498,0.05544866548851132,0.02227250034920871,0.016928011290729045,0.05760783951729536,obcal_per_module_adc6
3,K,18.746847903337585,0.013355720678413969,0.9939964255690574,0.00035145865644153673,0.06138998677954078,0.07453605588525533,0.04868234952911735,0.1903901831805706,obcal_per_module_adc6
3,O,7.32883818577884,0.18501269073781706,0.927699271440506,4.238552548940788e-09,0.09692714676260948,0.0428079123981297,0.008417048673145473,0.18316948227584362,obcal_per_module_adc6
3,Q,20.5046714077306,0.008914951565500984,0.9953840696811675,0.0004512151068774983,0.07273875758051872,0.06789894254878164,0.050837713424116374,0.1605086439847946,obcal_per_module_adc6
3,V,16.03221351714452,0.02493491790058262,0.9889929470419884,0.0008300844828772825,0.07759322673082351,0.046836366262286905,0.026170625602826476,0.17351112574338912,obcal_per_module_adc6
