layer_idx,sublayer,mac_snr_db,mac_nmse,cosine,out_clip_ratio,ref_deadzone_ratio,mean_abs_err,median_abs_err,p95_abs_err,label
0,FFN1,22.40704846643781,0.0016737782344210211,0.9992751097679138,0.0020648458349751308,0.00022817346813098994,0.03805293804034591,0.0170392538420856,0.13716510973870755,obcal_per_module_adc12
0,FFN2,34.294190620806916,0.0003732948719893111,0.9993751341104508,0.008540785035584121,0.0010953034306294285,0.021461305264383553,0.017446414129808546,0.054551196992397306,obcal_per_module_adc12
0,K,19.955346686759,0.010102014596314924,0.9957891836762428,0.0012754143576603383,0.0010924296913435683,0.028741941321641207,0.007732601247262209,0.0946669215336442,obcal_per_module_adc12
0,O,7.708302200341717,0.1696945830054312,0.9469979164004326,0.0,0.0026176622207276525,0.029376549664884805,0.003869479603599757,0.12475871417671441,obcal_per_module_adc12
0,Q,15.36986022924608,0.029053854188110306,0.9891669023036956,0.00027260038659733256,0.0009916496288497,0.05168948264792562,0.008756736051291228,0.29873557403683665,obcal_per_module_adc12
0,V,9.302319789837007,0.11731679899531869,0.9602429673075676,0.0,0.000964654284180142,0.0785322106257081,0.010003826250322163,0.3734057867527008,obcal_per_module_adc12
1,FFN1,21.996149204092163,0.0016690474432888304,0.9992293772101403,0.0003902832657331601,0.0003194777178578079,0.07132658258080482,0.05313270583748817,0.19751091800630094,obcal_per_module_adc12
1,FFN2,25.400746005884642,0.0028990394937182832,0.9988214883208275,0.00500976137816906,0.000874379476881586,0.0208908505551517,0.01492432601749897,0.049051905237138274,obcal_per_module_adc12
1,K,23.347225996739535,0.004631041880679801,0.9980075344443321,0.0003640577520127408,0.0011356057063676417,0.022825498674064873,0.010924259857274592,0.04701228791847825,obcal_per_module_adc12
1,O,7.849636735728722,0.1641580457286735,0.9377225321531296,7.968478855957528e-07,0.0017081748083001003,0.03743040058761835,0.006985600327607244,0.16128970094025136,obcal_per_module_adc12
1,Q,25.253783207940057,0.002988167872347884,0.9987666556239128,0.000244854820848559,0.0011454243125626818,0.01924261779524386,0.010821258882060647,0.04211370073258877,obcal_per_module_adc12
1,V,13.502645668644025,0.044641863800510065,0.9846820718050003,2.212736334058718e-05,0.0011776097601978108,0.04256297508254647,0.008842084463685751,0.24854993067681788,obcal_per_module_adc12
2,FFN1,19.39273684391778,0.0028710631744150394,0.9986549788713455,0.000537556012859568,0.00023405975793139078,0.09143373254686595,0.06890090256929397,0.24909281253814697,obcal_per_module_adc12
2,FFN2,27.098666963861113,0.001950812762906405,0.9977968972921372,0.0017214944626903162,0.0009709718512021936,0.0176811386551708,0.01356426190584898,0.04453426167368889,obcal_per_module_adc12
2,K,24.662503034952557,0.0034208909303435338,0.9982424196600914,0.0005381393429706805,0.001321461991756223,0.03212297067046165,0.021201748698949814,0.07726701114326716,obcal_per_module_adc12
2,O,7.129704679231541,0.19371611516014628,0.9155251058936119,1.6954210195763153e-08,0.0014765273203374818,0.04029058624058962,0.007463266863487661,0.17331155993044375,obcal_per_module_adc12
2,Q,26.511011794212628,0.002233858400273874,0.9987782356142998,0.0004961458854086232,0.0014878612087341025,0.030026891585439443,0.02134559229016304,0.07433126412332058,obcal_per_module_adc12
