step,module_name,layer_idx,sublayer,mac_snr_db,mac_nmse,cosine,out_clip_ratio,ref_deadzone_ratio,mean_abs_err,median_abs_err,p95_abs_err
0,bert.encoder.layer.0.attention.self.query,0,Q,15.221017818457037,0.030057294732199778,0.98879474401474,0.00027253892039880157,0.01538213063031435,0.053115520626306534,0.009238481521606445,0.3038383722305298
1,bert.encoder.layer.0.attention.self.query,0,Q,15.451325015966471,0.02850316390868756,0.9893925189971924,0.0002852545876521617,0.015332963317632675,0.051802340894937515,0.009638547897338867,0.295259952545166
2,bert.encoder.layer.0.attention.self.query,0,Q,15.31227951671834,0.029431753335413896,0.9890381693840027,0.00027126737404614687,0.015330844558775425,0.05281658470630646,0.009327352046966553,0.30401408672332764
3,bert.encoder.layer.0.attention.self.query,0,Q,15.57318922164942,0.02771396400183748,0.9896431565284729,0.000354766845703125,0.01526726596057415,0.05078012868762016,0.009634077548980713,0.2875981330871582
4,bert.encoder.layer.0.attention.self.query,0,Q,15.40203572988904,0.028829502711337083,0.9892322421073914,0.00031153360032476485,0.0153656005859375,0.05187588557600975,0.009412646293640137,0.29532313346862793
5,bert.encoder.layer.0.attention.self.query,0,Q,15.31789780514959,0.029393682641145058,0.9890808463096619,0.00027126737404614687,0.01536687184125185,0.05245219171047211,0.009346723556518555,0.2988710403442383
6,bert.encoder.layer.0.attention.self.query,0,Q,15.368914017035728,0.029050164056833774,0.9892234802246094,0.00026490952586755157,0.0153189767152071,0.05233580991625786,0.009450852870941162,0.29887568950653076
7,bert.encoder.layer.0.attention.self.query,0,Q,15.464045022370438,0.02842023177817694,0.9894039630889893,0.00030178495217114687,0.015263451263308525,0.051796671003103256,0.009568750858306885,0.2950669527053833
8,bert.encoder.layer.0.attention.self.query,0,Q,15.26360629868348,0.029763510956599806,0.9889314770698547,0.00026151869678869843,0.01535966619849205,0.05310400202870369,0.009307920932769775,0.30391860008239746
9,bert.encoder.layer.0.attention.self.query,0,Q,15.515996658934545,0.02808167368338344,0.9894317984580994,0.00038104585837572813,0.0153494942933321,0.05099892616271973,0.0094834566116333,0.28909754753112793
10,bert.encoder.layer.0.attention.self.query,0,Q,15.285497007907928,0.029614419339069293,0.9889827370643616,0.00029966566944494843,0.01531134732067585,0.05278654396533966,0.009296059608459473,0.3020731806755066
11,bert.encoder.layer.0.attention.self.query,0,Q,15.448820932996568,0.02852008261176149,0.9893814921379089,0.00023990207409951836,0.015142228454351425,0.051764003932476044,0.00946161150932312,0.295226514339447
12,bert.encoder.layer.0.attention.self.query,0,Q,15.355734966513415,0.0291385175999755,0.9891316294670105,0.00027338662766851485,0.01529778353869915,0.052300017327070236,0.009312242269515991,0.29897451400756836
13,bert.encoder.layer.0.attention.self.query,0,Q,15.2293112642605,0.02999970405630383,0.9888030886650085,0.00029118856764398515,0.01545588206499815,0.05325605347752571,0.009212851524353027,0.3053676187992096
14,bert.encoder.layer.0.attention.self.query,0,Q,15.33163175408096,0.02930059023328165,0.9890698790550232,0.00026151869678869843,0.0152901541441679,0.05264381319284439,0.009335845708847046,0.3025287389755249
15,bert.encoder.layer.0.attention.self.query,0,Q,15.447269155040145,0.02852968011700539,0.9893631339073181,0.00028059218311682343,0.0153261823579669,0.051894642412662506,0.00949406623840332,0.295665442943573
