layer_idx,sublayer,mac_snr_db,mac_nmse,cosine,out_clip_ratio,ref_deadzone_ratio,mean_abs_err,median_abs_err,p95_abs_err,label
0,FFN1,17.37578503930587,0.005822678694540263,0.9964996027946472,0.00035108566225972027,0.027478531217202545,0.13451737500727176,0.07879992414265871,0.5278808452188969,baseline_adc6
0,FFN2,19.207428644874845,0.012015671374532638,0.9851261454820633,0.0018156009219819679,0.20676793426275253,0.13179981969296933,0.10527549330145121,0.3364114548265934,baseline_adc6
0,K,24.72652908557375,0.0033704404052780006,0.9983373293280602,0.0,0.17423962883651256,0.04597369631752372,0.035096659883856775,0.123670292198658,baseline_adc6
0,O,22.690515709272155,0.005390331601384602,0.9971463766694069,0.0,0.7213784152269364,0.01209259474184364,0.009905894631519913,0.029890468614175915,baseline_adc6
0,Q,24.418889979331404,0.0036225534441749817,0.997893925011158,0.0,0.18498303949832917,0.046048611588776114,0.03629750568419695,0.12158035557717085,baseline_adc6
0,V,22.877268544097,0.005150431466623807,0.9972848373651505,0.0,0.3467179526388645,0.027033486710861324,0.0220836048014462,0.06855696201324463,baseline_adc6
1,FFN1,10.999578931668397,0.02284970951791676,0.9892173859477044,0.0002039612665248569,0.032593717211857436,0.2785526911914349,0.22811260476708412,0.6919038560986519,baseline_adc6
1,FFN2,13.072140739982942,0.04935391744438193,0.9742422318458557,0.00045196109284006524,0.3512141488492489,0.09221936717629432,0.07411863803863525,0.22721237532794475,baseline_adc6
1,K,22.638780723598458,0.005445171583083108,0.9972768712043762,0.0,0.17178767055273056,0.0637684328481555,0.05170017598196864,0.1656414818018675,baseline_adc6
1,O,19.61769772200304,0.01092393542377694,0.9943638089299202,0.0,0.674851789176464,0.01821316983550787,0.014982683258131147,0.04506351811811328,baseline_adc6
1,Q,22.42992995900303,0.005706782582503122,0.9971703681349754,0.0,0.16744277119636536,0.06268691673874854,0.051140167396515605,0.1616007699072361,baseline_adc6
1,V,21.04002958398956,0.00786416970831124,0.9956882897019387,0.0,0.31623379424214365,0.03832034597173333,0.031439431197941306,0.09805926486849785,baseline_adc6
2,FFN1,8.986756037708819,0.03161069810843922,0.9850173604488373,0.00028892993985209616,0.02623744649812579,0.3456695072352886,0.28764872655272483,0.8370916783809662,baseline_adc6
2,FFN2,13.513024037145149,0.044536516921950466,0.9638053259253502,6.796519007821189e-06,0.46566188186407087,0.07519327219575643,0.06103463020175695,0.1863320378959179,baseline_adc6
2,K,17.88435040970241,0.01631117806164883,0.9913032507896423,4.238552548940788e-09,0.15905826553702354,0.12664600268006324,0.10429074082523584,0.3249537201225758,baseline_adc6
2,O,19.56663067007293,0.011051681828762814,0.9943756178021431,0.0,0.6672742661833763,0.017929544057697058,0.01482264421414584,0.044905587714165446,baseline_adc6
2,Q,18.317466840337847,0.014736773012886163,0.9921084830164909,3.6027696808105244e-08,0.16008989080786706,0.12672740880399944,0.10456676103174686,0.3221648199856281,baseline_adc6
2,V,16.78576852928956,0.021014418845224495,0.987168616950512,0.0,0.3077191771566868,0.06791265239939094,0.059668614733964204,0.1581324277818203,baseline_adc6
3,FFN1,9.684835438094423,0.02718862605510354,0.9874757379293442,0.0003731144801713526,0.02710117544978857,0.31293448343873026,0.25837975785136225,0.7562682792544365,baseline_adc6
3,FFN2,11.725209284146569,0.06722042495114028,0.9670801761746407,4.747178847992473e-06,0.4621808812022209,0.06850318301469088,0.05542491503059864,0.17464373663067817,baseline_adc6
3,K,18.119649580109478,0.015486312251133592,0.9914554908871651,0.0,0.15551521509885788,0.1167589220404625,0.10122105043381452,0.2757290096580982,baseline_adc6
3,O,19.546677819290473,0.011107780255083742,0.993815330862999,0.0,0.7406811583042144,0.01594582326710224,0.013312060707248748,0.039388801958411934,baseline_adc6
3,Q,18.25060729007954,0.015012222094568393,0.9915977665781974,0.0,0.1569939909875393,0.11521249786019325,0.10038310952484608,0.2695645248889923,baseline_adc6
3,V,15.446657198117293,0.0286332873587823,0.9818315067887307,0.0,0.2913252744078636,0.0833742232248187,0.07372224316000939,0.1921151088178158,baseline_adc6
4,FFN1,8.578841247932452,0.03343023625469511,0.9845062559843063,0.0002533525888429722,0.026107453219592573,0.33611019790172575,0.2778664316982031,0.8121968832612038,baseline_adc6
4,FFN2,10.00437192852935,0.0999575255414678,0.9506609445810318,0.0,0.5432732114195824,0.06884371213614941,0.055980617068707945,0.17398746065795423,baseline_adc6
4,K,16.389215892010412,0.023089639018328084,0.9875479885935783,0.0,0.14789356715977192,0.1450359481945634,0.12507262486964466,0.3393766351044178,baseline_adc6
4,O,20.72162391304461,0.008472169410947113,0.9957885265350341,0.0,0.7827393519878387,0.01231279178056866,0.009487375067546964,0.03351143790408969,baseline_adc6
4,Q,16.55854986654244,0.022182405215871493,0.9881086853146553,0.0,0.14815928362309932,0.14687928296625613,0.1268708834424615,0.34380488872528076,baseline_adc6
4,V,13.079324209404378,0.049406369396226474,0.9674576476216317,0.0,0.2670931178331375,0.11699949730187655,0.10168370202183724,0.27478535398840903,baseline_adc6
5,FFN1,9.414267745019092,0.028176556954762157,0.9865341338515282,0.00010576036231213948,0.028115529976785184,0.29140884600579736,0.24521326661109924,0.6961314007639885,baseline_adc6
5,FFN2,11.27556812248092,0.07456654100824062,0.9516241803765297,6.781684078305261e-06,0.5888256734609604,0.06226517489179969,0.0502279700897634,0.15797735475003719,baseline_adc6
5,K,16.375953873571355,0.023163217438434795,0.987330770790577,0.0,0.13135832637548447,0.16938164480030538,0.14785423263907432,0.39373389437794687,baseline_adc6
5,O,19.862793822601795,0.010324765756388417,0.9940494704246521,0.0,0.8451231923699379,0.011638859421946108,0.008608727478422224,0.03266747640445829,baseline_adc6
5,Q,16.346403057403066,0.023238758030473684,0.9874414357542992,0.0,0.14128593437373638,0.16866090543568135,0.147188523337245,0.3921559785306454,baseline_adc6
5,V,11.006680845933397,0.07981303063169085,0.9424023675918579,0.0,0.2954853774607182,0.13568822622299195,0.11862448371946811,0.31675453335046766,baseline_adc6
6,FFN1,9.39989579156472,0.0279342406968476,0.9870020717382431,8.118417504192621e-06,0.029897369258105756,0.2721310409903526,0.22769276671111582,0.6473313003778458,baseline_adc6
6,FFN2,11.018231759499997,0.0791193036606309,0.956403980255127,6.781684078305261e-06,0.6028426721692085,0.06130112927407026,0.05036609288305044,0.1537919733673334,baseline_adc6
