layer_idx,sublayer,mac_snr_db,mac_nmse,cosine,out_clip_ratio,ref_deadzone_ratio,mean_abs_err,median_abs_err,p95_abs_err,label
0,FFN1,29.01285205250786,0.0004029411035787579,0.9997732159495354,0.0002801752083178144,0.0004215219293837436,0.030864757327362893,0.01725511372089386,0.1167550441622734,baseline_adc12
0,FFN2,34.89960396787757,0.00032450070377358815,0.9994539159536362,0.0017576196434674785,0.00318308936432004,0.02269931529648602,0.018539170008152722,0.05742200925946236,baseline_adc12
0,K,38.62907052439557,0.00013724637495556252,0.9999332699179649,0.0,0.002632753582438454,0.009277144726365805,0.0071358006563968955,0.024851338397711517,baseline_adc12
0,O,35.673979073037756,0.00027119052079289946,0.9998575296998023,0.0,0.013712187870405615,0.0027122417825739833,0.0021644545043818654,0.007038053527940065,baseline_adc12
0,Q,37.853198822074766,0.00016420474107138754,0.9999066525697708,0.0,0.0029060766438487916,0.009401884847320616,0.007279501594603062,0.025022457148879768,baseline_adc12
0,V,35.27614764723791,0.0002964592473188396,0.9998409298062324,0.0,0.005495058698579669,0.006233749438542872,0.004863370277453214,0.01652350801974535,baseline_adc12
1,FFN1,23.364800208280602,0.001272836040760781,0.9994013199210167,0.00016551070679270195,0.0004596673120977357,0.0632935481891036,0.046572144255042074,0.17739253163337707,baseline_adc12
1,FFN2,28.056020210687684,0.0015675671082001263,0.9990177968144417,0.00021959092937322565,0.005799797917716205,0.01774580487050116,0.014552870295010506,0.044812304452061656,baseline_adc12
1,K,35.79904656728476,0.00026302265456931424,0.9998699924349785,0.0,0.002652187350904569,0.013411116446368396,0.010466837496496737,0.03576075537130237,baseline_adc12
1,O,32.58148522920646,0.000552102210435114,0.9997111663222313,0.0,0.013174618599005044,0.003790887568611652,0.00302621113602072,0.009867981653660535,baseline_adc12
1,Q,35.52241650132018,0.0002799913835472801,0.9998609110713005,0.0,0.002573735973564908,0.0134096882911399,0.010492585329338909,0.03574813744053244,baseline_adc12
1,V,33.429365240970256,0.00045366263260511024,0.9997458428144455,0.0,0.004984266478568315,0.008854253650642931,0.006908631178084761,0.023667729683220385,baseline_adc12
2,FFN1,21.485162471195814,0.0017658667796971324,0.999171970486641,0.0002929411998775322,0.00038601239473791795,0.07640843216329812,0.057313841823488476,0.21127966180443764,baseline_adc12
2,FFN2,29.45400161813093,0.001134237101577425,0.9983877128362656,6.781684078305261e-06,0.0076387511380016804,0.015375566640868784,0.01246850848197937,0.03869793020188808,baseline_adc12
2,K,31.730005046909515,0.0006728786752504227,0.9996460077166557,4.238552548940788e-09,0.0023900519509334117,0.025613197525963187,0.019901594668626784,0.06852150209248066,baseline_adc12
2,O,32.126543381163096,0.0006129304262860323,0.9996836453676223,0.0,0.012313107391819358,0.004080231036059558,0.003268326169345528,0.010634516668505966,baseline_adc12
2,Q,31.957987416316804,0.0006373103151850566,0.9996600982546806,1.4834934063401307e-08,0.002433136822655797,0.026112444493919612,0.020283063389360905,0.069872862175107,baseline_adc12
2,V,29.288521529029964,0.0011812801712889444,0.9992646992206573,0.0,0.004799800438340753,0.015333454683423042,0.01215872379951179,0.04050249917432666,baseline_adc12
3,FFN1,22.627223539310652,0.0014797395154456732,0.9993008562922477,0.00032365587030653843,0.00046582486989791503,0.0671302036009729,0.05002111896872521,0.1865447921305895,baseline_adc12
