step,module_name,layer_idx,sublayer,mac_snr_db,mac_nmse,cosine,out_clip_ratio,ref_deadzone_ratio,mean_abs_err,median_abs_err,p95_abs_err
0,bert.encoder.layer.0.attention.self.query,0,Q,12.236999441759641,0.05974349845931373,0.9662715792655945,0.0,0.6716762185096741,0.1907138079404831,0.15302774310112,0.49189475178718567
1,bert.encoder.layer.0.attention.self.query,0,Q,11.608551798853776,0.06904361148936708,0.9615716338157654,0.0,0.6720924377441406,0.20170748233795166,0.16071833670139313,0.5278737545013428
2,bert.encoder.layer.0.attention.self.query,0,Q,12.11245298578541,0.061480855084496924,0.9658470749855042,0.0,0.6698294878005981,0.19328613579273224,0.15555524826049805,0.4971032440662384
3,bert.encoder.layer.0.attention.self.query,0,Q,11.521936179279793,0.07043590186070153,0.960588276386261,0.0,0.6723242998123169,0.2031489908695221,0.16110706329345703,0.5354005694389343
4,bert.encoder.layer.0.attention.self.query,0,Q,11.935824622761517,0.06403293295189146,0.9644696116447449,0.0,0.6718258261680603,0.19610486924648285,0.15700900554656982,0.5088286995887756
5,bert.encoder.layer.0.attention.self.query,0,Q,12.050789816019378,0.06236067637073414,0.9648919105529785,0.0,0.6710264682769775,0.19421666860580444,0.15548598766326904,0.5037387013435364
6,bert.encoder.layer.0.attention.self.query,0,Q,11.86892338197886,0.065026742301161,0.9634702801704407,0.0,0.671177327632904,0.19695788621902466,0.15706360340118408,0.5150677561759949
7,bert.encoder.layer.0.attention.self.query,0,Q,11.691914996732653,0.06773268847477339,0.9622324109077454,0.0,0.6707560420036316,0.20037905871868134,0.15947923064231873,0.5256839990615845
8,bert.encoder.layer.0.attention.self.query,0,Q,12.114200629441509,0.061456565142620066,0.965441882610321,0.0,0.6704046726226807,0.19271595776081085,0.15421563386917114,0.5000839233398438
9,bert.encoder.layer.0.attention.self.query,0,Q,11.775520041424556,0.06644068612401209,0.9630265235900879,0.0,0.6730855107307434,0.1989424228668213,0.15874731540679932,0.5188776254653931
10,bert.encoder.layer.0.attention.self.query,0,Q,12.152778087986416,0.0609132622383735,0.965864360332489,0.0,0.6703898310661316,0.19242124259471893,0.15429097414016724,0.4969009459018707
11,bert.encoder.layer.0.attention.self.query,0,Q,11.845163307545505,0.06538424891405425,0.9635260701179504,0.0,0.66988205909729,0.197850301861763,0.15809635818004608,0.5155206918716431
12,bert.encoder.layer.0.attention.self.query,0,Q,12.139910086461361,0.06109405294999629,0.9658724665641785,0.0,0.6690830588340759,0.19297809898853302,0.15495246648788452,0.4973348379135132
13,bert.encoder.layer.0.attention.self.query,0,Q,12.308462132713547,0.05876831344859941,0.9672124981880188,0.0,0.6711387634277344,0.18988721072673798,0.1529691219329834,0.4871498942375183
14,bert.encoder.layer.0.attention.self.query,0,Q,12.082061563228203,0.061912798857143084,0.9654679298400879,0.0,0.6702698469161987,0.1934705227613449,0.1550232172012329,0.5008044242858887
15,bert.encoder.layer.0.attention.self.query,0,Q,11.739562906920177,0.06699329074550446,0.9624897837638855,0.0,0.6702792048454285,0.19908131659030914,0.1581783890724182,0.5231245756149292
16,bert.encoder.layer.0.attention.self.query,0,Q,11.71478267834772,0.06737634708848882,0.9626458287239075,0.0,0.6700024008750916,0.20020359754562378,0.1599918007850647,0.5222951173782349
