step,module_name,layer_idx,sublayer,mac_snr_db,mac_nmse,cosine,out_clip_ratio,ref_deadzone_ratio,mean_abs_err,median_abs_err,p95_abs_err
0,bert.encoder.layer.0.attention.self.query,0,Q,37.78232378079693,0.0001666316893982088,0.9999041557312012,0.0,0.0114907156676054,0.009536533616483212,0.007404327392578125,0.025236308574676514
1,bert.encoder.layer.0.attention.self.query,0,Q,37.19937843731171,0.0001905629621040689,0.9998915791511536,0.0,0.011456807143986225,0.010067990981042385,0.00775301456451416,0.02707827091217041
2,bert.encoder.layer.0.attention.self.query,0,Q,37.69374944791265,0.00017006190753961323,0.9999036192893982,0.0,0.011471642181277275,0.009616360999643803,0.007478803396224976,0.025444522500038147
3,bert.encoder.layer.0.attention.self.query,0,Q,37.117725043144596,0.00019418380478772643,0.9998886585235596,0.0,0.011455535888671875,0.010161458514630795,0.007783412933349609,0.02752797305583954
4,bert.encoder.layer.0.attention.self.query,0,Q,37.51444751453134,0.00017723102889035771,0.9998995661735535,0.0,0.011456807143986225,0.009785258211195469,0.007588744163513184,0.026010990142822266
5,bert.encoder.layer.0.attention.self.query,0,Q,37.60299210372141,0.0001736549377551376,0.9999003410339355,0.0,0.011509789153933525,0.009702497161924839,0.007508695125579834,0.02582586742937565
6,bert.encoder.layer.0.attention.self.query,0,Q,37.431951502843646,0.00018062863569784184,0.9998963475227356,0.0,0.01148054376244545,0.009851480834186077,0.007588863372802734,0.026421070098876953
7,bert.encoder.layer.0.attention.self.query,0,Q,37.268278024396714,0.00018756797110292437,0.9998930096626282,0.0,0.011449601501226425,0.010011274367570877,0.007698372006416321,0.026972802355885506
8,bert.encoder.layer.0.attention.self.query,0,Q,37.66000608738657,0.00017138963997457443,0.9999020099639893,0.0,0.0115034319460392,0.009623426012694836,0.007445350289344788,0.02560901641845703
9,bert.encoder.layer.0.attention.self.query,0,Q,37.341173532170416,0.00018444465492829874,0.999894917011261,0.0,0.011448330245912075,0.009950350038707256,0.007670670747756958,0.026690006256103516
10,bert.encoder.layer.0.attention.self.query,0,Q,37.69324747059841,0.0001700832452053201,0.9999029040336609,0.0,0.011502159759402275,0.009616505354642868,0.007459282875061035,0.025481998920440674
11,bert.encoder.layer.0.attention.self.query,0,Q,37.43006004825608,0.0001807088715412994,0.9998971819877625,0.0,0.0113211739808321,0.009870655834674835,0.007624149322509766,0.026399925351142883
12,bert.encoder.layer.0.attention.self.query,0,Q,37.706300675068974,0.00016957391444487677,0.9999035000801086,0.0,0.01148393377661705,0.009644223377108574,0.007490217685699463,0.02551424503326416
13,bert.encoder.layer.0.attention.self.query,0,Q,37.86123088661057,0.00016363037366341925,0.9999070167541504,0.0,0.01157379150390625,0.009477282874286175,0.007380664348602295,0.024989187717437744
14,bert.encoder.layer.0.attention.self.query,0,Q,37.62200388179871,0.00017289586442444192,0.999901533126831,0.0,0.011455112136900425,0.009669121354818344,0.00749284029006958,0.025663912296295166
15,bert.encoder.layer.0.attention.self.query,0,Q,37.29282794280932,0.0001865094967840674,0.9998933672904968,0.0,0.0114423967897892,0.00995512306690216,0.007640838623046875,0.02680826187133789
16,bert.encoder.layer.0.attention.self.query,0,Q,37.294457844350966,0.00018643919653414065,0.9998941421508789,0.0,0.011416965164244175,0.01001085713505745,0.007718682289123535,0.026874184608459473
17,bert.encoder.layer.0.attention.self.query,0,Q,37.51891296416356,0.0001770493968858725,0.9998990893363953,0.0,0.011514876037836075,0.00977900717407465,0.007562875747680664,0.026052728295326233
18,bert.encoder.layer.0.attention.self.query,0,Q,37.510436911796845,0.0001773939275760036,0.9998993873596191,0.0,0.011495377868413925,0.009798788465559483,0.00757598876953125,0.02613997459411621
19,bert.encoder.layer.0.attention.self.query,0,Q,37.481602146700325,0.0001785738915872619,0.9998986124992371,0.0,0.011430952697992325,0.009809358976781368,0.0075762271881103516,0.026178687810897827
